,23,26,27,28,29,30,31,35,"2,35,16,3","2,23,12,3","2,27,12,3","2,28,12,3","2,29,12,3","2,30,12,3","2,31,12,3","2,32,12,3","2,33,12,3","2,2,35,16,3,12,3","2,2,22,12,3,12,3","2,2,35,19,34,3,12,3","2,22,13,3","2,2,2,34,6,3,12,3,12,3","2,2,2,35,16,3,12,3,12,3","2,2,2,35,19,34,3,12,3,12,3","2,2,23,12,3,12,3","2,2,25,12,3,12,3","2,2,27,12,3,12,3","2,2,28,12,3,12,3","2,2,29,12,3,12,3","2,2,30,12,3,12,3","2,2,31,12,3,12,3","2,2,33,12,3,12,3",36
15,1.5,7.0,4.0,0.875,0.0,0.0,0.0,0.0,0.0,0.3547215496368039,1.0,0.4624697336561744,0.0,0.0,0.0,1.0,0.0,0.0,0.2905569007263923,0.0,0.9999999999377585,0.5145278450363197,0.0,0.0,0.3547215496368039,1.0,1.0,0.4624697336561744,0.0,0.0,0.0,0.0,0.0
16,0.375,10.0,4.0,0.875,1.0,0.0,0.0,0.0,0.0,0.09806295399515738,1.0,0.4624697336561744,1.0,0.0,0.0,1.0,0.9479418886198547,0.0,0.4963680387409201,0.0,0.9999999999995635,0.9975786924939467,0.0,0.0,0.09806295399515738,1.0,1.0,0.4624697336561744,1.0,0.0,0.0,0.9479418886198547,0.0
17,0.29,4.0,0.0,15.0,1.0,1.0,20.0,15000.0,0.0033750000000000004,0.0774818401937046,0.0,0.9842615012106538,1.0,1.0,0.9951573849878935,0.0,0.0,0.9854721549636805,0.900726392251816,0.0,1.0,0.0,0.9854721549636805,0.0,0.0774818401937046,1.0,0.0,0.9842615012106538,1.0,1.0,0.9951573849878935,0.0,1.0
18,4.585,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6271186440677966,0.1900726392251816,0.4915254237288136,0.0,0.0,0.0,1.0,0.9479418886198547,0.0,0.87409200968523,0.0,1.0,0.7191283292978208,0.0,0.0,0.6271186440677966,1.0,0.1900726392251816,0.4915254237288136,0.0,0.0,0.0,0.9479418886198547,0.0
19,1.25,7.0,4.0,1.75,0.0,0.0,0.0,0.0,0.0,0.31355932203389836,1.0,0.6476997578692494,0.0,0.0,0.0,0.0,0.0,0.0,0.5338983050847458,0.0,0.9999999999998328,0.6234866828087168,0.0,0.0,0.31355932203389836,1.0,1.0,0.6476997578692494,0.0,0.0,0.0,0.0,0.0
20,12.625,4.0,4.0,0.125,0.0,1.0,2.0,5552.0,0.000171138756608,0.9176755447941889,1.0,0.20702179176755447,0.0,1.0,0.7082324455205812,0.0,0.0,0.9685230024213075,0.274818401937046,0.0,0.9999999999200804,0.0,0.9685230024213075,0.0,0.9176755447941889,1.0,1.0,0.20702179176755447,0.0,1.0,0.7082324455205812,0.0,0.0
21,4.5,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6186440677966102,1.0,0.4915254237288136,1.0,0.0,0.0,1.0,0.0,0.0,0.6707021791767555,0.0,0.9999999999999982,0.7191283292978208,0.0,0.0,0.6186440677966102,1.0,1.0,0.4915254237288136,1.0,0.0,0.0,0.0,0.0
22,1.5,10.0,4.0,3.75,0.0,0.0,0.0,350.0,4.2875000000000005e-08,0.3547215496368039,1.0,0.8002421307506054,0.0,0.0,0.0,1.0,0.0,0.7276029055690073,0.9394673123486683,0.0,1.0,0.0,0.7276029055690073,0.0,0.3547215496368039,1.0,1.0,0.8002421307506054,0.0,0.0,0.0,0.0,0.0
23,9.96,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8062953995157386,0.3910411622276029,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1162227602905569,0.0,0.999999998394772,0.0,0.0,0.0,0.8062953995157381,1.0,0.3910411622276029,0.0,1.0,0.0,0.0,0.0,1.0
24,15.0,4.0,4.0,8.5,1.0,1.0,9.0,0.0,0.0,0.9588377723970944,1.0,0.950363196125908,1.0,1.0,0.9128329297820823,0.0,0.0,0.0,0.9322033898305084,0.0,1.0,0.0,0.0,0.0,0.9588377723970944,1.0,1.0,0.950363196125908,1.0,1.0,0.9128329297820823,0.0,1.0
25,1.085,9.0,4.0,1.5,0.0,0.0,0.0,7.0,3.43e-13,0.2820823244552058,1.0,0.5944309927360775,0.0,0.0,0.0,0.0,0.0,0.5145278450363197,0.12469733656174334,0.6174334140435835,0.9999999986457255,0.3656174334140436,0.5145278450363197,0.6174334140435835,0.2820823244552058,1.0,1.0,0.5944309927360775,0.0,0.0,0.0,0.0,0.0
26,1.5,8.0,4.0,2.0,1.0,0.0,0.0,20.0,8e-12,0.3547215496368039,1.0,0.6767554479418887,1.0,0.0,0.0,1.0,0.0,0.5532687651331719,0.08958837772397095,0.6489104116222759,0.9999999963187005,0.34261501210653755,0.5532687651331719,0.6489104116222758,0.3547215496368039,0.0,1.0,0.6767554479418887,1.0,0.0,0.0,0.0,0.0
27,0.54,7.0,4.0,0.165,0.0,1.0,1.0,444.0,8.7528384e-08,0.1549636803874092,1.0,0.24818401937046006,0.0,1.0,0.6186440677966102,0.0,0.0,0.7506053268765134,0.3837772397094431,0.8765133171912833,0.9999999999908751,0.7772397094430994,0.7506053268765134,0.8765133171912833,0.1549636803874092,1.0,1.0,0.24818401937046006,0.0,1.0,0.6186440677966102,0.0,0.0
28,0.665,7.0,4.0,0.25,0.0,0.0,0.0,0.0,0.0,0.18401937046004843,1.0,0.301452784503632,0.0,0.0,0.0,1.0,0.0,0.0,0.5544794188861986,0.0,0.9999999999998799,0.8196125907990315,0.0,0.0,0.18401937046004843,1.0,1.0,0.301452784503632,0.0,0.0,0.0,0.0,0.0
29,5.5,5.0,4.0,5.5,0.0,0.0,0.0,0.0,0.0,0.6719128329297821,1.0,0.8898305084745763,0.0,0.0,0.0,1.0,0.9479418886198547,0.0,0.5738498789346247,0.0,0.9999999999999272,0.34261501210653755,0.0,0.0,0.6719128329297821,1.0,1.0,0.8898305084745763,0.0,0.0,0.0,0.9479418886198547,0.0
30,1.25,5.0,4.0,0.25,0.0,0.0,0.0,0.0,0.0,0.31355932203389836,1.0,0.301452784503632,0.0,0.0,0.0,0.0,0.0,0.0,0.5593220338983051,0.0,0.999999999999889,0.6852300242130751,0.0,0.0,0.31355932203389836,0.0,1.0,0.301452784503632,0.0,0.0,0.0,0.0,0.0
31,13.5,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9334140435835352,0.3305084745762712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33777239709443097,0.0,0.9999999999788631,0.0,0.0,0.0,0.9334140435835352,0.0,0.3305084745762712,0.0,0.0,0.0,0.0,0.0,0.0
32,12.5,7.0,4.0,0.875,1.0,0.0,0.0,0.0,0.0,0.9067796610169492,1.0,0.4624697336561744,1.0,0.0,0.0,1.0,0.0,0.0,0.33777239709443097,0.0,0.9999999999788631,0.7578692493946732,0.0,0.0,0.9067796610169492,1.0,1.0,0.4624697336561744,1.0,0.0,0.0,0.0,0.0
33,10.5,9.0,4.0,5.0,1.0,1.0,7.0,0.0,0.0,0.8401937046004844,1.0,0.8631961259079903,1.0,1.0,0.8680387409200969,1.0,0.0,0.0,0.8813559322033898,0.0,1.0,0.0,0.0,0.0,0.8401937046004844,1.0,1.0,0.8631961259079903,1.0,1.0,0.8680387409200969,0.0,1.0
34,3.0,7.0,4.0,0.75,0.0,0.0,0.0,67.0,3.0076300000000003e-10,0.5242130750605327,1.0,0.43825665859564167,0.0,0.0,0.0,1.0,0.0,0.602905569007264,0.46973365617433416,0.7263922518159807,0.9999999999993086,0.8196125907990315,0.6029055690072639,0.7263922518159807,0.5242130750605327,1.0,1.0,0.43825665859564167,0.0,0.0,0.0,0.0,0.0
35,0.08,0.0,0.0,0.04,1.0,1.0,1.0,2000.0,8.000000000000001e-06,0.03631961259079903,0.0,0.1295399515738499,1.0,1.0,0.6186440677966102,1.0,0.0,0.900726392251816,0.675544794188862,0.963680387409201,0.9999999999999984,0.7929782082324456,0.900726392251816,0.963680387409201,0.03631961259079903,0.0,0.0,0.1295399515738499,1.0,1.0,0.6186440677966102,0.0,1.0
36,4.04,1.0,0.0,8.5,1.0,1.0,7.0,0.0,0.0,0.5980629539951574,0.0,0.950363196125908,1.0,1.0,0.8680387409200969,1.0,0.0,0.0,0.6924939467312349,0.0,0.9999999999999989,0.5980629539951574,0.0,0.0,0.5980629539951574,0.0,0.0,0.950363196125908,1.0,1.0,0.8680387409200969,0.0,1.0
37,18.125,7.0,4.0,0.085,0.0,0.0,0.0,3552.0,4.4814532608e-05,0.9757869249394674,1.0,0.17070217917675545,0.0,0.0,0.0,0.0,0.0,0.9443099273607745,0.7276029055690073,0.9806295399515739,0.9999999999999998,0.8389830508474576,0.9443099273607747,0.9806295399515739,0.9757869249394674,1.0,1.0,0.17070217917675545,0.0,0.0,0.0,0.0,0.0
38,4.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.5871670702179177,1.0,0.7639225181598064,0.0,0.0,0.0,0.0,0.0,0.0,0.7784503631961259,0.0,1.0,0.9527845036319613,0.0,0.0,0.5871670702179177,1.0,1.0,0.7639225181598064,0.0,0.0,0.0,0.0,0.0
39,0.415,1.0,4.0,0.335,0.0,0.0,0.0,0.0,0.0,0.11016949152542374,1.0,0.34503631961259085,0.0,0.0,0.0,1.0,0.9479418886198547,0.0,0.2106537530266344,0.0,0.9999999998308102,0.47215496368038745,0.0,0.0,0.11016949152542374,1.0,1.0,0.34503631961259085,0.0,0.0,0.0,0.9479418886198547,0.0
40,3.04,4.0,1.0,2.04,1.0,1.0,1.0,18027.0,0.005858283385683001,0.5411622276029056,0.1900726392251816,0.6852300242130751,1.0,1.0,0.6186440677966102,1.0,0.0,0.9903147699757869,0.6440677966101696,0.9854721549636805,0.999999999999996,0.576271186440678,0.9903147699757869,0.9854721549636805,0.5411622276029056,0.0,0.1900726392251816,0.6852300242130751,1.0,1.0,0.6186440677966102,0.0,1.0
41,0.0,6.0,2.0,0.0,0.0,1.0,4.0,1.0,1e-15,0.0,0.3305084745762712,0.0,0.0,1.0,0.7869249394673123,0.0,0.0,0.4443099273607748,0.07869249394673124,0.5544794188861986,0.9999999943972036,0.2324455205811138,0.4443099273607748,0.5544794188861986,0.0,0.0,0.3305084745762712,0.0,0.0,1.0,0.7869249394673123,0.0,0.0
42,8.0,4.0,4.0,7.875,1.0,1.0,6.0,1260.0,2.000376e-06,0.7445520581113801,1.0,0.9346246973365618,1.0,1.0,0.8365617433414043,1.0,0.0,0.8789346246973366,0.9055690072639225,0.0,1.0,0.0,0.8789346246973366,0.0,0.7445520581113801,1.0,1.0,0.9346246973365618,1.0,1.0,0.8365617433414043,0.0,1.0
43,1.75,7.0,0.0,0.25,1.0,0.0,0.0,0.0,0.0,0.4043583535108959,0.0,0.301452784503632,1.0,0.0,0.0,1.0,0.0,0.0,0.6876513317191284,0.0,0.9999999999999987,0.5399515738498789,0.0,0.0,0.4043583535108959,1.0,0.0,0.301452784503632,1.0,0.0,0.0,0.0,0.0
44,5.0,2.0,4.0,4.0,1.0,1.0,4.0,99.0,9.702990000000001e-10,0.6464891041162228,1.0,0.8123486682808717,1.0,1.0,0.7869249394673123,0.0,0.0,0.6150121065375302,0.9806295399515739,0.0,1.0,0.0,0.6150121065375302,0.0,0.6464891041162228,1.0,1.0,0.8123486682808717,1.0,1.0,0.7869249394673123,0.0,1.0
45,5.0,2.0,4.0,8.5,1.0,0.0,0.0,0.0,0.0,0.6464891041162228,1.0,0.950363196125908,1.0,0.0,0.0,0.0,0.0,0.0,0.4963680387409201,0.0,0.9999999999995635,0.0,0.0,0.0,0.6464891041162228,0.0,1.0,0.950363196125908,1.0,0.0,0.0,0.0,0.0
46,2.0,3.0,1.0,2.0,0.0,0.0,0.0,17.0,4.9130000000000006e-12,0.4322033898305085,0.1900726392251816,0.6767554479418887,0.0,0.0,0.0,0.0,0.0,0.5387409200968523,0.539951573849879,0.675544794188862,0.9999999999998457,0.7433414043583535,0.5387409200968523,0.675544794188862,0.4322033898305085,0.0,0.1900726392251816,0.6767554479418887,0.0,0.0,0.0,0.0,0.0
47,1.5,7.0,4.0,0.04,0.0,0.0,0.0,0.0,0.0,0.3547215496368039,1.0,0.1295399515738499,0.0,0.0,0.0,0.0,0.9479418886198547,0.0,0.5907990314769975,0.0,0.9999999999999682,0.5145278450363197,0.0,0.0,0.3547215496368039,0.0,1.0,0.1295399515738499,0.0,0.0,0.0,0.9479418886198547,0.0
48,10.0,9.0,1.0,0.165,0.0,0.0,0.0,0.0,0.0,0.8147699757869249,0.1900726392251816,0.24818401937046006,0.0,0.0,0.0,0.0,0.0,0.0,0.05326876513317191,0.0,0.999999987151002,0.8595641646489105,0.0,0.0,0.8147699757869249,0.0,0.1900726392251816,0.24818401937046006,0.0,0.0,0.0,0.0,0.0
49,7.0,9.0,1.0,11.5,1.0,1.0,7.0,5.0,1.25e-13,0.7191283292978208,0.1900726392251816,0.9685230024213075,1.0,1.0,0.8680387409200969,1.0,0.0,0.49273607748184023,0.7602905569007264,0.6343825665859565,1.0,0.8196125907990315,0.49273607748184023,0.6343825665859564,0.7191283292978208,1.0,0.1900726392251816,0.9685230024213075,1.0,1.0,0.8680387409200969,0.0,0.0
50,2.5,5.0,4.0,4.5,1.0,1.0,7.0,1270.0,2.0483830000000003e-06,0.4782082324455206,1.0,0.8414043583535109,1.0,1.0,0.8680387409200969,0.0,0.0,0.8813559322033887,0.7106537530266344,0.9055690072639225,0.9999999999999996,0.48305084745762716,0.8813559322033898,0.9055690072639225,0.4782082324455206,1.0,1.0,0.8414043583535109,1.0,1.0,0.8680387409200969,0.0,1.0
51,7.5,5.0,4.0,1.5,1.0,1.0,1.0,234.0,1.2812904000000001e-08,0.728813559322034,1.0,0.5944309927360775,1.0,1.0,0.6186440677966102,0.0,0.0,0.6828087167070218,0.12469733656174334,0.7772397094430993,0.9999999986457255,0.5145278450363197,0.6828087167070218,0.7772397094430993,0.728813559322034,1.0,1.0,0.5944309927360775,1.0,1.0,0.6186440677966102,0.0,1.0
52,6.0,2.0,4.0,2.5,1.0,1.0,3.0,918.0,7.736206320000001e-07,0.6900726392251817,1.0,0.7312348668280872,1.0,1.0,0.7566585956416465,0.0,0.0,0.8329297820823243,0.16464891041162227,0.8353510895883778,0.9999999995400946,0.28329297820823246,0.8329297820823244,0.8353510895883778,0.6900726392251817,1.0,1.0,0.7312348668280872,1.0,1.0,0.7566585956416465,0.0,1.0
53,14.5,10.0,4.0,0.125,0.0,0.0,0.0,286.0,2.3393656e-08,0.9479418886198547,1.0,0.20702179176755447,0.0,0.0,0.0,0.0,0.0,0.7021791767554479,0.5181598062953996,0.0,0.9999999999996463,0.0,0.7021791767554479,0.0,0.9479418886198547,1.0,1.0,0.20702179176755447,0.0,0.0,0.0,0.0,0.0
54,2.54,2.0,4.0,0.25,1.0,0.0,0.0,0.0,0.0,0.4915254237288136,1.0,0.301452784503632,1.0,0.0,0.0,1.0,0.0,0.0,0.36319612590799033,0.0,0.9999999999871798,0.8789346246973366,0.0,0.0,0.4915254237288136,0.0,1.0,0.301452784503632,1.0,0.0,0.0,0.0,1.0
55,1.75,5.0,4.0,0.5,0.0,0.0,0.0,2.0,8e-15,0.4043583535108959,1.0,0.39104116222760293,0.0,0.0,0.0,1.0,0.0,0.46973365617433416,0.7748184019370459,0.6041162227602905,1.0,0.8196125907990315,0.46973365617433416,0.6041162227602905,0.4043583535108959,1.0,1.0,0.39104116222760293,0.0,0.0,0.0,0.0,0.0
56,8.0,3.0,0.0,6.5,1.0,1.0,6.0,51100.0,0.133432831,0.7445520581113801,0.0,0.9140435835351091,1.0,1.0,0.8365617433414043,0.0,0.0,0.9975786924939327,0.8970944309927361,0.9951573849878935,1.0,0.8837772397094429,0.9975786924939467,0.9951573849878935,0.7445520581113801,1.0,0.0,0.9140435835351091,1.0,1.0,0.8365617433414043,0.0,1.0
57,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3547215496368039,0.0,0.0,0.0,0.0,0.0,0.0,0.9479418886198547,0.0,0.8099273607748184,0.0,1.0,0.8196125907990315,0.0,0.0,0.3547215496368039,1.0,0.0,0.0,0.0,0.0,0.0,0.9479418886198547,0.0
58,3.5,5.0,4.0,0.5,0.0,0.0,0.0,0.0,0.0,0.562953995157385,1.0,0.39104116222760293,0.0,0.0,0.0,1.0,0.0,0.0,0.6271186440677967,0.0,0.9999999999999909,0.6985472154963681,0.0,0.0,0.562953995157385,1.0,1.0,0.39104116222760293,0.0,0.0,0.0,0.0,0.0
59,5.875,8.0,1.0,10.0,1.0,1.0,14.0,0.0,0.0,0.6828087167070218,0.1900726392251816,0.9624697336561744,1.0,1.0,0.976997578692494,1.0,0.0,0.0,0.7869249394673123,0.0,1.0,0.900726392251816,0.0,0.0,0.6828087167070218,1.0,0.1900726392251816,0.9624697336561744,1.0,1.0,0.976997578692494,0.0,1.0
60,2.25,1.0,4.0,0.125,0.0,0.0,0.0,10.0,1e-12,0.4539951573849879,1.0,0.20702179176755447,0.0,0.0,0.0,0.0,0.0,0.5230024213075061,0.19612590799031476,0.6368038740920097,0.9999999997646625,0.5145278450363197,0.5230024213075061,0.6368038740920097,0.4539951573849879,1.0,1.0,0.20702179176755447,0.0,0.0,0.0,0.0,0.0
61,4.625,9.0,1.0,1.625,1.0,1.0,2.0,0.0,0.0,0.6307506053268765,0.1900726392251816,0.62590799031477,1.0,1.0,0.7082324455205812,0.0,0.0,0.0,0.6416464891041163,0.0,0.9999999999999958,0.0,0.0,0.0,0.6307506053268765,1.0,0.1900726392251816,0.62590799031477,1.0,1.0,0.7082324455205812,0.0,1.0
62,9.75,4.0,4.0,0.25,1.0,0.0,0.0,0.0,0.0,0.8014527845036326,1.0,0.301452784503632,1.0,0.0,0.0,0.0,0.0,0.0,0.16464891041162227,0.0,0.9999999995400946,0.45520581113801456,0.0,0.0,0.8014527845036321,1.0,1.0,0.301452784503632,1.0,0.0,0.0,0.0,0.0
63,2.5,2.0,4.0,1.75,0.0,1.0,2.0,0.0,0.0,0.4782082324455206,1.0,0.6476997578692494,0.0,1.0,0.7082324455205812,1.0,0.0,0.0,0.639225181598063,0.0,0.9999999999999949,0.9915254237288136,0.0,0.0,0.4782082324455206,1.0,1.0,0.6476997578692494,0.0,1.0,0.7082324455205812,0.0,0.0
64,0.5,1.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.13559322033898308,0.1900726392251816,0.8631961259079903,1.0,0.0,0.0,1.0,0.0,0.0,0.8668280871670703,0.0,1.0,0.8389830508474576,0.0,0.0,0.13559322033898308,1.0,0.1900726392251816,0.8631961259079903,1.0,0.0,0.0,0.0,1.0
65,7.5,2.0,4.0,1.415,1.0,1.0,1.0,9800.0,0.0009411920000000001,0.728813559322034,1.0,0.5690072639225182,1.0,1.0,0.6186440677966102,0.0,0.0,0.9782082324455206,0.15980629539951574,0.9661016949152543,0.9999999994548718,0.28329297820823246,0.9782082324455206,0.9661016949152543,0.728813559322034,1.0,1.0,0.5690072639225182,1.0,1.0,0.6186440677966102,0.0,1.0
66,1.375,7.0,1.0,0.04,0.0,1.0,3.0,33.0,3.5937e-11,0.33171912832929784,0.1900726392251816,0.1295399515738499,0.0,1.0,0.7566585956416465,0.0,0.0,0.5738498789346247,0.5786924939467312,0.0,0.9999999999999385,0.0,0.5738498789346247,0.0,0.33171912832929784,1.0,0.1900726392251816,0.1295399515738499,0.0,1.0,0.7566585956416465,0.0,0.0
67,6.0,5.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6900726392251817,1.0,0.4915254237288136,1.0,0.0,0.0,1.0,0.0,0.0,0.7675544794188862,0.0,1.0,0.0,0.0,0.0,0.6900726392251817,1.0,1.0,0.4915254237288136,1.0,0.0,0.0,0.0,1.0
68,12.75,4.0,0.0,4.75,1.0,1.0,2.0,444.0,8.7528384e-08,0.9200968523002422,0.0,0.8498789346246973,1.0,1.0,0.7082324455205812,0.0,0.0,0.7506053268765134,0.3280871670702179,0.7723970944309916,0.9999999999771028,0.2566585956416465,0.7506053268765134,0.7723970944309927,0.9200968523002422,1.0,0.0,0.8498789346246973,1.0,1.0,0.7082324455205812,0.0,1.0
69,11.0,3.0,3.0,20.0,1.0,1.0,7.0,0.0,0.0,0.8523002421307506,0.3910411622276029,1.0,1.0,1.0,0.8680387409200969,1.0,0.0,0.0,0.9878934624697336,0.0,1.0,0.21549636803874095,0.0,0.0,0.8523002421307506,1.0,0.3910411622276029,1.0,1.0,1.0,0.8680387409200969,0.0,1.0
70,1.5,7.0,4.0,1.5,0.0,0.0,0.0,8.0,5.12e-13,0.3547215496368039,1.0,0.5944309927360775,0.0,0.0,0.0,0.0,0.0,0.5205811138014528,0.15617433414043586,0.6319612590799032,0.9999999994094697,0.48305084745762716,0.5205811138014528,0.6319612590799032,0.3547215496368039,1.0,1.0,0.5944309927360775,0.0,0.0,0.0,0.0,1.0
71,9.25,4.0,4.0,1.0,1.0,1.0,4.0,500.0,1.2500000000000002e-07,0.7869249394673123,1.0,0.4915254237288136,1.0,1.0,0.7869249394673123,1.0,0.0,0.7711864406779662,0.07263922518159807,0.784503631961259,0.999999993930563,0.28329297820823246,0.7711864406779662,0.784503631961259,0.7869249394673123,0.0,1.0,0.4915254237288136,1.0,1.0,0.7869249394673123,0.0,1.0
