,22,23,24,25,"2,22,10,3","2,23,10,3","2,24,10,3","2,2,21,10,3,10,3","2,2,22,10,3,10,3","2,2,23,10,3,10,3","2,2,24,10,3,10,3","2,22,16,3",26
18,14.0,0.0,0.0,0.5,1.2683557776785424,-0.9928108341650637,-0.9956803253779938,1.003075333752292,1.2683557776785424,-0.992810834165064,-0.9956803253779939,0.669921875,1.0
19,0.0,1.0,1.0,5.4,-1.6587583410267903,1.0072412241965327,1.0043384151638892,-0.22002942804888986,-1.6587583410267903,1.007241224196533,1.0043384151638894,0.0,1.0
20,7.0,0.0,0.0,4.0,-0.19520128167412398,-0.9928108341650637,-0.9956803253779938,-1.035432602583011,-0.1952012816741239,-0.992810834165064,-0.9956803253779939,0.083740234375,1.0
21,6.0,0.0,0.0,3.7,-0.4042808615816477,-0.9928108341650637,-0.9956803253779938,1.614627714652883,-0.4042808615816476,-0.992810834165064,-0.9956803253779939,0.052734375,1.0
22,14.0,1.0,0.0,0.7,1.2683557776785424,1.0072412241965327,-0.9956803253779938,-1.035432602583011,1.2683557776785424,1.007241224196533,-0.9956803253779939,0.669921875,1.0
23,10.0,0.0,0.0,14.6,0.43203745804844723,-0.9928108341650637,-0.9956803253779938,-0.22002942804888986,0.43203745804844734,-0.992810834165064,-0.9956803253779939,0.244140625,0.0
24,0.0,0.0,1.0,27.3,-1.6587583410267903,-0.9928108341650637,1.0043384151638892,-0.8315818089494809,-1.6587583410267903,-0.992810834165064,1.0043384151638894,0.0,0.0
25,5.0,0.0,0.0,0.7,-0.6133604414891715,-0.9928108341650637,-0.9956803253779938,-0.22002942804888986,-0.6133604414891713,-0.992810834165064,-0.9956803253779939,0.030517578125,1.0
26,7.0,1.0,1.0,36.2,-0.19520128167412398,1.0072412241965327,1.0043384151638892,1.614627714652883,-0.1952012816741239,1.007241224196533,1.0043384151638894,0.083740234375,0.0
27,14.0,1.0,0.0,0.0,1.2683557776785424,1.0072412241965327,-0.9956803253779938,1.003075333752292,1.2683557776785424,1.007241224196533,-0.9956803253779939,0.669921875,1.0
28,14.0,1.0,1.0,1.7,1.2683557776785424,1.0072412241965327,1.0043384151638892,-1.035432602583011,1.2683557776785424,1.007241224196533,1.0043384151638894,0.669921875,1.0
29,1.0,0.0,1.0,45.6,-1.4496787611192665,-0.9928108341650637,1.0043384151638892,-1.035432602583011,-1.4496787611192665,-0.992810834165064,1.0043384151638894,0.000244140625,0.0
30,16.0,0.0,0.0,20.9,1.6865149374935897,-0.9928108341650637,-0.9956803253779938,-0.6277310153159505,1.6865149374935897,-0.992810834165064,-0.9956803253779939,1.0,0.0
31,10.0,1.0,0.0,3.3,0.43203745804844723,1.0072412241965327,-0.9956803253779938,0.18767215921817076,0.43203745804844734,1.007241224196533,-0.9956803253779939,0.244140625,1.0
32,9.0,1.0,0.0,1.0,0.22295787814092352,1.0072412241965327,-0.9956803253779938,-1.2392833962165413,0.2229578781409236,1.007241224196533,-0.9956803253779939,0.177978515625,1.0
33,10.0,0.0,1.0,26.7,0.43203745804844723,-0.9928108341650637,1.0043384151638892,1.2069261273858223,0.43203745804844734,-0.992810834165064,1.0043384151638894,0.244140625,0.0
34,14.0,0.0,0.0,1.0,1.2683557776785424,-0.9928108341650637,-0.9956803253779938,-1.035432602583011,1.2683557776785424,-0.992810834165064,-0.9956803253779939,0.669921875,1.0
35,13.0,0.0,0.0,0.0,1.0592761977710186,-0.9928108341650637,-0.9956803253779938,0.18767215921817076,1.0592761977710186,-0.992810834165064,-0.9956803253779939,0.536376953125,1.0
36,3.0,0.0,1.0,19.2,-1.031519601304219,-0.9928108341650637,1.0043384151638892,-0.4238802216824202,-1.031519601304219,-0.992810834165064,1.0043384151638894,0.006591796875,0.0
37,9.0,0.0,0.0,13.2,0.22295787814092352,-0.9928108341650637,-0.9956803253779938,0.3915229528517011,0.2229578781409236,-0.992810834165064,-0.9956803253779939,0.177978515625,1.0
38,2.0,1.0,1.0,13.7,-1.2405991812117427,1.0072412241965327,1.0043384151638892,1.614627714652883,-1.2405991812117427,1.007241224196533,1.0043384151638894,0.001953125,0.0
39,4.0,1.0,0.0,0.0,-0.8224400213966953,1.0072412241965327,-0.9956803253779938,-1.4431341898500716,-0.8224400213966951,1.007241224196533,-0.9956803253779939,0.015625,1.0
40,9.0,0.0,0.0,7.5,0.22295787814092352,-0.9928108341650637,-0.9956803253779938,-1.2392833962165413,0.2229578781409236,-0.992810834165064,-0.9956803253779939,0.177978515625,1.0
41,15.0,0.0,0.0,0.6,1.477435357586066,-0.9928108341650637,-0.9956803253779938,0.7992245401187617,1.477435357586066,-0.992810834165064,-0.9956803253779939,0.823974609375,1.0
42,1.0,0.0,1.0,14.6,-1.4496787611192665,-0.9928108341650637,1.0043384151638892,-0.8315818089494809,-1.4496787611192665,-0.992810834165064,1.0043384151638894,0.000244140625,0.0
43,14.0,0.0,1.0,82.0,1.2683557776785424,-0.9928108341650637,1.0043384151638892,-0.016178634415359553,1.2683557776785424,-0.992810834165064,1.0043384151638894,0.669921875,0.0
44,9.0,1.0,1.0,13.0,0.22295787814092352,1.0072412241965327,1.0043384151638892,-1.4431341898500716,0.2229578781409236,1.007241224196533,1.0043384151638894,0.177978515625,1.0
45,3.0,0.0,1.0,6.6,-1.031519601304219,-0.9928108341650637,1.0043384151638892,0.7992245401187617,-1.031519601304219,-0.992810834165064,1.0043384151638894,0.006591796875,1.0
46,16.0,0.0,0.0,15.4,1.6865149374935897,-0.9928108341650637,-0.9956803253779938,0.18767215921817076,1.6865149374935897,-0.992810834165064,-0.9956803253779939,1.0,1.0
47,2.0,1.0,0.0,0.5,-1.2405991812117427,1.0072412241965327,-0.9956803253779938,-1.035432602583011,-1.2405991812117427,1.007241224196533,-0.9956803253779939,0.001953125,1.0
48,0.0,1.0,0.0,1.8,-1.6587583410267903,1.0072412241965327,-0.9956803253779938,-0.4238802216824202,-1.6587583410267903,1.007241224196533,-0.9956803253779939,0.0,1.0
49,14.0,0.0,1.0,40.5,1.2683557776785424,-0.9928108341650637,1.0043384151638892,1.2069261273858223,1.2683557776785424,-0.992810834165064,1.0043384151638894,0.669921875,0.0
50,4.0,1.0,1.0,0.0,-0.8224400213966953,1.0072412241965327,1.0043384151638892,1.2069261273858223,-0.8224400213966951,1.007241224196533,1.0043384151638894,0.015625,1.0
51,5.0,0.0,0.0,0.0,-0.6133604414891715,-0.9928108341650637,-0.9956803253779938,-1.2392833962165413,-0.6133604414891713,-0.992810834165064,-0.9956803253779939,0.030517578125,1.0
52,4.0,0.0,1.0,746.3,-0.8224400213966953,-0.9928108341650637,1.0043384151638892,-0.6277310153159505,-0.8224400213966951,-0.992810834165064,1.0043384151638894,0.015625,0.0
53,1.0,0.0,0.0,2.6,-1.4496787611192665,-0.9928108341650637,-0.9956803253779938,-0.22002942804888986,-1.4496787611192665,-0.992810834165064,-0.9956803253779939,0.000244140625,1.0
54,6.0,1.0,0.0,6.2,-0.4042808615816477,1.0072412241965327,-0.9956803253779938,0.18767215921817076,-0.4042808615816476,1.007241224196533,-0.9956803253779939,0.052734375,1.0
55,0.0,0.0,1.0,152.6,-1.6587583410267903,-0.9928108341650637,1.0043384151638892,-1.035432602583011,-1.6587583410267903,-0.992810834165064,1.0043384151638894,0.0,0.0
56,0.0,1.0,1.0,40.7,-1.6587583410267903,1.0072412241965327,1.0043384151638892,1.614627714652883,-1.6587583410267903,1.007241224196533,1.0043384151638894,0.0,0.0
57,4.0,0.0,0.0,0.7,-0.8224400213966953,-0.9928108341650637,-0.9956803253779938,0.5953737464852313,-0.8224400213966951,-0.992810834165064,-0.9956803253779939,0.015625,1.0
58,8.0,1.0,1.0,8.0,0.013878298233399762,1.0072412241965327,1.0043384151638892,0.18767215921817076,0.013878298233399847,1.007241224196533,1.0043384151638894,0.125,0.0
59,0.0,1.0,0.0,2.9,-1.6587583410267903,1.0072412241965327,-0.9956803253779938,-0.8315818089494809,-1.6587583410267903,1.007241224196533,-0.9956803253779939,0.0,1.0
60,3.0,0.0,0.0,2.8,-1.031519601304219,-0.9928108341650637,-0.9956803253779938,-0.8315818089494809,-1.031519601304219,-0.992810834165064,-0.9956803253779939,0.006591796875,1.0
61,9.0,0.0,0.0,0.8,0.22295787814092352,-0.9928108341650637,-0.9956803253779938,1.4107769210193526,0.2229578781409236,-0.992810834165064,-0.9956803253779939,0.177978515625,1.0
62,5.0,0.0,1.0,7.3,-0.6133604414891715,-0.9928108341650637,1.0043384151638892,-1.2392833962165413,-0.6133604414891713,-0.992810834165064,1.0043384151638894,0.030517578125,1.0
63,11.0,0.0,0.0,1.3,0.641117037955971,-0.9928108341650637,-0.9956803253779938,1.2069261273858223,0.6411170379559711,-0.992810834165064,-0.9956803253779939,0.324951171875,1.0
64,0.0,0.0,0.0,1.1,-1.6587583410267903,-0.9928108341650637,-0.9956803253779938,1.003075333752292,-1.6587583410267903,-0.992810834165064,-0.9956803253779939,0.0,1.0
65,13.0,1.0,0.0,0.0,1.0592761977710186,1.0072412241965327,-0.9956803253779938,-0.016178634415359553,1.0592761977710186,1.007241224196533,-0.9956803253779939,0.536376953125,1.0
66,13.0,1.0,0.0,0.0,1.0592761977710186,1.0072412241965327,-0.9956803253779938,1.4107769210193526,1.0592761977710186,1.007241224196533,-0.9956803253779939,0.536376953125,1.0
67,1.0,0.0,0.0,2.2,-1.4496787611192665,-0.9928108341650637,-0.9956803253779938,0.3915229528517011,-1.4496787611192665,-0.992810834165064,-0.9956803253779939,0.000244140625,1.0
68,16.0,1.0,1.0,2.5,1.6865149374935897,1.0072412241965327,1.0043384151638892,-0.4238802216824202,1.6865149374935897,1.007241224196533,1.0043384151638894,1.0,1.0
69,15.0,1.0,1.0,1.5,1.477435357586066,1.0072412241965327,1.0043384151638892,0.7992245401187617,1.477435357586066,1.007241224196533,1.0043384151638894,0.823974609375,1.0
70,8.0,0.0,0.0,1.6,0.013878298233399762,-0.9928108341650637,-0.9956803253779938,1.614627714652883,0.013878298233399847,-0.992810834165064,-0.9956803253779939,0.125,1.0
71,3.0,1.0,0.0,0.0,-1.031519601304219,1.0072412241965327,-0.9956803253779938,-0.4238802216824202,-1.031519601304219,1.007241224196533,-0.9956803253779939,0.006591796875,1.0
72,12.0,0.0,1.0,5.8,0.8501966178634948,-0.9928108341650637,1.0043384151638892,-1.4431341898500716,0.8501966178634949,-0.992810834165064,1.0043384151638894,0.421875,1.0
73,6.0,0.0,1.0,72.8,-0.4042808615816477,-0.9928108341650637,1.0043384151638892,-1.2392833962165413,-0.4042808615816476,-0.992810834165064,1.0043384151638894,0.052734375,0.0
74,6.0,1.0,1.0,0.0,-0.4042808615816477,1.0072412241965327,1.0043384151638892,1.2069261273858223,-0.4042808615816476,1.007241224196533,1.0043384151638894,0.052734375,1.0
75,2.0,1.0,1.0,0.8,-1.2405991812117427,1.0072412241965327,1.0043384151638892,1.2069261273858223,-1.2405991812117427,1.007241224196533,1.0043384151638894,0.001953125,1.0
76,1.0,0.0,0.0,8.8,-1.4496787611192665,-0.9928108341650637,-0.9956803253779938,-0.6277310153159505,-1.4496787611192665,-0.992810834165064,-0.9956803253779939,0.000244140625,1.0
77,4.0,0.0,1.0,26.9,-0.8224400213966953,-0.9928108341650637,1.0043384151638892,-1.035432602583011,-0.8224400213966951,-0.992810834165064,1.0043384151638894,0.015625,1.0
78,3.0,0.0,1.0,23.1,-1.031519601304219,-0.9928108341650637,1.0043384151638892,1.2069261273858223,-1.031519601304219,-0.992810834165064,1.0043384151638894,0.006591796875,0.0
79,5.0,1.0,0.0,0.0,-0.6133604414891715,1.0072412241965327,-0.9956803253779938,0.5953737464852313,-0.6133604414891713,1.007241224196533,-0.9956803253779939,0.030517578125,1.0
80,7.0,1.0,1.0,4.6,-0.19520128167412398,1.0072412241965327,1.0043384151638892,0.5953737464852313,-0.1952012816741239,1.007241224196533,1.0043384151638894,0.083740234375,1.0
81,14.0,0.0,1.0,17.3,1.2683557776785424,-0.9928108341650637,1.0043384151638892,1.4107769210193526,1.2683557776785424,-0.992810834165064,1.0043384151638894,0.669921875,0.0
82,0.0,0.0,0.0,6.5,-1.6587583410267903,-0.9928108341650637,-0.9956803253779938,-1.2392833962165413,-1.6587583410267903,-0.992810834165064,-0.9956803253779939,0.0,1.0
83,2.0,1.0,1.0,0.4,-1.2405991812117427,1.0072412241965327,1.0043384151638892,-0.4238802216824202,-1.2405991812117427,1.007241224196533,1.0043384151638894,0.001953125,1.0
84,4.0,1.0,1.0,2.6,-0.8224400213966953,1.0072412241965327,1.0043384151638892,1.003075333752292,-0.8224400213966951,1.007241224196533,1.0043384151638894,0.015625,1.0
85,5.0,0.0,0.0,3.3,-0.6133604414891715,-0.9928108341650637,-0.9956803253779938,-0.8315818089494809,-0.6133604414891713,-0.992810834165064,-0.9956803253779939,0.030517578125,1.0
86,10.0,0.0,0.0,0.5,0.43203745804844723,-0.9928108341650637,-0.9956803253779938,-0.016178634415359553,0.43203745804844734,-0.992810834165064,-0.9956803253779939,0.244140625,1.0
87,11.0,0.0,1.0,117.0,0.641117037955971,-0.9928108341650637,1.0043384151638892,0.3915229528517011,0.6411170379559711,-0.992810834165064,1.0043384151638894,0.324951171875,0.0
88,0.0,0.0,1.0,97.1,-1.6587583410267903,-0.9928108341650637,1.0043384151638892,1.003075333752292,-1.6587583410267903,-0.992810834165064,1.0043384151638894,0.0,0.0
89,4.0,1.0,0.0,0.0,-0.8224400213966953,1.0072412241965327,-0.9956803253779938,1.2069261273858223,-0.8224400213966951,1.007241224196533,-0.9956803253779939,0.015625,1.0
90,13.0,1.0,0.0,0.0,1.0592761977710186,1.0072412241965327,-0.9956803253779938,-1.4431341898500716,1.0592761977710186,1.007241224196533,-0.9956803253779939,0.536376953125,1.0
91,0.0,0.0,0.0,11.4,-1.6587583410267903,-0.9928108341650637,-0.9956803253779938,-0.22002942804888986,-1.6587583410267903,-0.992810834165064,-0.9956803253779939,0.0,1.0
92,3.0,1.0,1.0,4.4,-1.031519601304219,1.0072412241965327,1.0043384151638892,-0.016178634415359553,-1.031519601304219,1.007241224196533,1.0043384151638894,0.006591796875,1.0
93,9.0,0.0,0.0,14.0,0.22295787814092352,-0.9928108341650637,-0.9956803253779938,-0.4238802216824202,0.2229578781409236,-0.992810834165064,-0.9956803253779939,0.177978515625,0.0
94,6.0,1.0,0.0,1.9,-0.4042808615816477,1.0072412241965327,-0.9956803253779938,-0.22002942804888986,-0.4042808615816476,1.007241224196533,-0.9956803253779939,0.052734375,1.0
95,14.0,1.0,0.0,0.0,1.2683557776785424,1.0072412241965327,-0.9956803253779938,0.18767215921817076,1.2683557776785424,1.007241224196533,-0.9956803253779939,0.669921875,1.0
96,10.0,1.0,1.0,6.9,0.43203745804844723,1.0072412241965327,1.0043384151638892,-0.22002942804888986,0.43203745804844734,1.007241224196533,1.0043384151638894,0.244140625,1.0
97,7.0,0.0,0.0,10.5,-0.19520128167412398,-0.9928108341650637,-0.9956803253779938,0.3915229528517011,-0.1952012816741239,-0.992810834165064,-0.9956803253779939,0.083740234375,1.0
98,11.0,1.0,0.0,2.4,0.641117037955971,1.0072412241965327,-0.9956803253779938,0.3915229528517011,0.6411170379559711,1.007241224196533,-0.9956803253779939,0.324951171875,1.0
99,3.0,1.0,0.0,0.0,-1.031519601304219,1.0072412241965327,-0.9956803253779938,-1.646984983483602,-1.031519601304219,1.007241224196533,-0.9956803253779939,0.006591796875,1.0
100,11.0,0.0,0.0,8.6,0.641117037955971,-0.9928108341650637,-0.9956803253779938,0.5953737464852313,0.6411170379559711,-0.992810834165064,-0.9956803253779939,0.324951171875,1.0
101,10.0,0.0,0.0,10.8,0.43203745804844723,-0.9928108341650637,-0.9956803253779938,1.614627714652883,0.43203745804844734,-0.992810834165064,-0.9956803253779939,0.244140625,1.0
102,16.0,1.0,0.0,4.9,1.6865149374935897,1.0072412241965327,-0.9956803253779938,0.3915229528517011,1.6865149374935897,1.007241224196533,-0.9956803253779939,1.0,1.0
103,10.0,1.0,0.0,0.0,0.43203745804844723,1.0072412241965327,-0.9956803253779938,1.4107769210193526,0.43203745804844734,1.007241224196533,-0.9956803253779939,0.244140625,1.0
104,3.0,1.0,1.0,5.8,-1.031519601304219,1.0072412241965327,1.0043384151638892,-1.4431341898500716,-1.031519601304219,1.007241224196533,1.0043384151638894,0.006591796875,1.0
105,14.0,1.0,0.0,0.0,1.2683557776785424,1.0072412241965327,-0.9956803253779938,1.4107769210193526,1.2683557776785424,1.007241224196533,-0.9956803253779939,0.669921875,1.0
106,13.0,1.0,0.0,0.0,1.0592761977710186,1.0072412241965327,-0.9956803253779938,0.3915229528517011,1.0592761977710186,1.007241224196533,-0.9956803253779939,0.536376953125,1.0
107,10.0,1.0,1.0,7.6,0.43203745804844723,1.0072412241965327,1.0043384151638892,1.003075333752292,0.43203745804844734,1.007241224196533,1.0043384151638894,0.244140625,1.0
108,6.0,1.0,1.0,17.0,-0.4042808615816477,1.0072412241965327,1.0043384151638892,-0.6277310153159505,-0.4042808615816476,1.007241224196533,1.0043384151638894,0.052734375,1.0
109,8.0,0.0,0.0,0.0,0.013878298233399762,-0.9928108341650637,-0.9956803253779938,-0.22002942804888986,0.013878298233399847,-0.992810834165064,-0.9956803253779939,0.125,1.0
110,4.0,0.0,1.0,8.6,-0.8224400213966953,-0.9928108341650637,1.0043384151638892,1.614627714652883,-0.8224400213966951,-0.992810834165064,1.0043384151638894,0.015625,1.0
111,12.0,1.0,1.0,1.6,0.8501966178634948,1.0072412241965327,1.0043384151638892,0.18767215921817076,0.8501966178634949,1.007241224196533,1.0043384151638894,0.421875,1.0
112,3.0,1.0,0.0,0.7,-1.031519601304219,1.0072412241965327,-0.9956803253779938,0.3915229528517011,-1.031519601304219,1.007241224196533,-0.9956803253779939,0.006591796875,1.0
113,7.0,1.0,0.0,0.0,-0.19520128167412398,1.0072412241965327,-0.9956803253779938,1.4107769210193526,-0.1952012816741239,1.007241224196533,-0.9956803253779939,0.083740234375,1.0
114,2.0,0.0,0.0,1.0,-1.2405991812117427,-0.9928108341650637,-0.9956803253779938,-0.4238802216824202,-1.2405991812117427,-0.992810834165064,-0.9956803253779939,0.001953125,1.0
115,1.0,0.0,0.0,6.7,-1.4496787611192665,-0.9928108341650637,-0.9956803253779938,-1.4431341898500716,-1.4496787611192665,-0.992810834165064,-0.9956803253779939,0.000244140625,1.0
116,10.0,1.0,0.0,4.9,0.43203745804844723,1.0072412241965327,-0.9956803253779938,-0.22002942804888986,0.43203745804844734,1.007241224196533,-0.9956803253779939,0.244140625,1.0
117,14.0,1.0,1.0,2.5,1.2683557776785424,1.0072412241965327,1.0043384151638892,1.4107769210193526,1.2683557776785424,1.007241224196533,1.0043384151638894,0.669921875,1.0
118,6.0,0.0,1.0,88.7,-0.4042808615816477,-0.9928108341650637,1.0043384151638892,0.18767215921817076,-0.4042808615816476,-0.992810834165064,1.0043384151638894,0.052734375,0.0
119,15.0,1.0,0.0,0.0,1.477435357586066,1.0072412241965327,-0.9956803253779938,-0.8315818089494809,1.477435357586066,1.007241224196533,-0.9956803253779939,0.823974609375,1.0
120,8.0,0.0,0.0,2.0,0.013878298233399762,-0.9928108341650637,-0.9956803253779938,0.5953737464852313,0.013878298233399847,-0.992810834165064,-0.9956803253779939,0.125,1.0
121,10.0,1.0,1.0,37.5,0.43203745804844723,1.0072412241965327,1.0043384151638892,1.614627714652883,0.43203745804844734,1.007241224196533,1.0043384151638894,0.244140625,0.0
122,14.0,0.0,1.0,46.0,1.2683557776785424,-0.9928108341650637,1.0043384151638892,1.003075333752292,1.2683557776785424,-0.992810834165064,1.0043384151638894,0.669921875,0.0
123,15.0,0.0,0.0,0.4,1.477435357586066,-0.9928108341650637,-0.9956803253779938,-1.646984983483602,1.477435357586066,-0.992810834165064,-0.9956803253779939,0.823974609375,1.0
124,6.0,1.0,0.0,0.0,-0.4042808615816477,1.0072412241965327,-0.9956803253779938,1.2069261273858223,-0.4042808615816476,1.007241224196533,-0.9956803253779939,0.052734375,1.0
125,2.0,0.0,1.0,29.0,-1.2405991812117427,-0.9928108341650637,1.0043384151638892,1.003075333752292,-1.2405991812117427,-0.992810834165064,1.0043384151638894,0.001953125,0.0
126,15.0,1.0,1.0,3.7,1.477435357586066,1.0072412241965327,1.0043384151638892,-1.2392833962165413,1.477435357586066,1.007241224196533,1.0043384151638894,0.823974609375,1.0
127,12.0,0.0,1.0,3.8,0.8501966178634948,-0.9928108341650637,1.0043384151638892,0.3915229528517011,0.8501966178634949,-0.992810834165064,1.0043384151638894,0.421875,1.0
128,15.0,0.0,0.0,0.0,1.477435357586066,-0.9928108341650637,-0.9956803253779938,1.003075333752292,1.477435357586066,-0.992810834165064,-0.9956803253779939,0.823974609375,1.0
129,3.0,1.0,0.0,2.7,-1.031519601304219,1.0072412241965327,-0.9956803253779938,-0.6277310153159505,-1.031519601304219,1.007241224196533,-0.9956803253779939,0.006591796875,1.0
130,14.0,1.0,0.0,0.0,1.2683557776785424,1.0072412241965327,-0.9956803253779938,1.2069261273858223,1.2683557776785424,1.007241224196533,-0.9956803253779939,0.669921875,1.0
131,1.0,0.0,0.0,0.8,-1.4496787611192665,-0.9928108341650637,-0.9956803253779938,0.18767215921817076,-1.4496787611192665,-0.992810834165064,-0.9956803253779939,0.000244140625,1.0
132,9.0,0.0,0.0,9.3,0.22295787814092352,-0.9928108341650637,-0.9956803253779938,-1.035432602583011,0.2229578781409236,-0.992810834165064,-0.9956803253779939,0.177978515625,1.0
133,12.0,0.0,1.0,1.9,0.8501966178634948,-0.9928108341650637,1.0043384151638892,-1.646984983483602,0.8501966178634949,-0.992810834165064,1.0043384151638894,0.421875,1.0
134,8.0,1.0,0.0,1.7,0.013878298233399762,1.0072412241965327,-0.9956803253779938,1.614627714652883,0.013878298233399847,1.007241224196533,-0.9956803253779939,0.125,1.0
135,4.0,0.0,1.0,30.6,-0.8224400213966953,-0.9928108341650637,1.0043384151638892,-0.22002942804888986,-0.8224400213966951,-0.992810834165064,1.0043384151638894,0.015625,1.0
136,0.0,1.0,0.0,3.1,-1.6587583410267903,1.0072412241965327,-0.9956803253779938,-0.22002942804888986,-1.6587583410267903,1.007241224196533,-0.9956803253779939,0.0,1.0
137,13.0,1.0,1.0,0.8,1.0592761977710186,1.0072412241965327,1.0043384151638892,-1.035432602583011,1.0592761977710186,1.007241224196533,1.0043384151638894,0.536376953125,1.0
138,1.0,1.0,0.0,1.2,-1.4496787611192665,1.0072412241965327,-0.9956803253779938,-1.035432602583011,-1.4496787611192665,1.007241224196533,-0.9956803253779939,0.000244140625,1.0
139,10.0,0.0,0.0,8.3,0.43203745804844723,-0.9928108341650637,-0.9956803253779938,-1.4431341898500716,0.43203745804844734,-0.992810834165064,-0.9956803253779939,0.244140625,1.0
140,14.0,1.0,1.0,0.0,1.2683557776785424,1.0072412241965327,1.0043384151638892,-0.22002942804888986,1.2683557776785424,1.007241224196533,1.0043384151638894,0.669921875,1.0
141,11.0,1.0,0.0,2.3,0.641117037955971,1.0072412241965327,-0.9956803253779938,0.18767215921817076,0.6411170379559711,1.007241224196533,-0.9956803253779939,0.324951171875,1.0
142,5.0,1.0,1.0,29.0,-0.6133604414891715,1.0072412241965327,1.0043384151638892,-0.6277310153159505,-0.6133604414891713,1.007241224196533,1.0043384151638894,0.030517578125,0.0
143,1.0,1.0,1.0,1.6,-1.4496787611192665,1.0072412241965327,1.0043384151638892,-0.016178634415359553,-1.4496787611192665,1.007241224196533,1.0043384151638894,0.000244140625,1.0
144,3.0,1.0,1.0,1.5,-1.031519601304219,1.0072412241965327,1.0043384151638892,-0.4238802216824202,-1.031519601304219,1.007241224196533,1.0043384151638894,0.006591796875,1.0
145,7.0,0.0,1.0,117.2,-0.19520128167412398,-0.9928108341650637,1.0043384151638892,0.3915229528517011,-0.1952012816741239,-0.992810834165064,1.0043384151638894,0.083740234375,0.0
146,11.0,1.0,0.0,6.3,0.641117037955971,1.0072412241965327,-0.9956803253779938,1.614627714652883,0.6411170379559711,1.007241224196533,-0.9956803253779939,0.324951171875,1.0
147,5.0,1.0,1.0,0.7,-0.6133604414891715,1.0072412241965327,1.0043384151638892,0.7992245401187617,-0.6133604414891713,1.007241224196533,1.0043384151638894,0.030517578125,1.0
