,26,27,28,29,31,35,"2,28,19,22,3","2,29,19,22,3","2,31,19,22,3","2,35,17,21,3","2,35,17,24,3","2,35,17,25,3","2,35,17,26,3","2,35,17,28,3","2,35,17,29,3","2,35,17,30,3","2,35,17,31,3","2,35,17,32,3","2,35,17,2,22,14,3,3","2,35,17,2,21,19,22,3,3","2,35,17,2,23,19,22,3,3","2,35,17,2,26,19,22,3,3","2,35,17,2,27,19,22,3,3","2,35,17,2,28,19,22,3,3","2,35,17,2,29,19,22,3,3","2,35,17,2,30,19,22,3,3","2,35,17,2,31,19,22,3,3","2,35,17,2,32,19,22,3,3","2,35,17,2,33,19,22,3,3","2,35,17,2,2,22,14,3,19,22,3,3","2,35,17,2,35,19,23,3,3","2,35,17,2,34,9,3,3",36
13,7.0,4.0,0.835,1.0,0.0,300.0,0.012114995926540915,0.29071651090342676,0.0,0.0030099699003009973,0.003,0.0029999700002999972,0.0030698158110513372,0.00300835,0.00301,0.003,0.003,0.0030099699003009973,0.003004299910350343,0.003002900616727627,0.003001578573481334,0.003002438361965892,0.0030029022538203016,0.0030001211499592656,0.003002907165109035,0.003,0.003,0.003003032892107412,0.0029999926655669674,0.003001019563893555,0.0029999858524142036,0.0030099699003009973,1.0
14,7.0,4.0,0.25,0.0,0.0,50.0,0.004302008122042077,0.0,0.0,0.0004999950000499995,0.00051,0.0005099949000509995,0.0005699658020518769,0.0005025,0.0005,0.0005,0.0005,0.0005099949000509995,0.0005060095670124114,0.0004999989096596986,0.0005003288261100825,0.0005028967656380278,0.0005034471516830074,0.0005000430200812205,0.0005,0.0005,0.0005,0.0005036040634435034,0.0004999987775944945,0.0005016024864274219,0.0004999954636817268,0.0005099949000509995,0.0
15,5.0,4.0,1.0,0.0,11.0,0.0,0.014353501620055099,0.0,0.11249556894718184,9.99990000099999e-06,1e-05,9.99990000099999e-06,4.9997000179989205e-05,1e-05,0.0,1e-05,0.00011,0.0,4.196460486846193e-06,2.876006189394602e-06,0.0,1.7263533903733056e-06,2.8760077573081846e-06,1.43535016200551e-07,0.0,3.0071661237785014e-06,1.1249556894718184e-06,0.0,1.6121782323108317e-06,9.876018470093503e-07,0.0,0.0,0.0
16,13.0,4.0,13.875,1.0,2.0,1704.0,0.40918207429243075,0.5909034267912773,0.04202410492733073,0.017039829601703985,0.017050000000000003,0.017049829501704986,0.017168969861808294,0.017178750000000003,0.017050000000000003,0.017050000000000003,0.017060000000000002,0.017049829501704986,0.01705137287968575,0.017039962841202527,0.017040793211747507,0.017049195312127757,0.01704588115549032,0.017044091820742926,0.017045909034267916,0.017046178501628668,0.017040420241049275,0.0170461396342093,0.017039958340420373,0.017044482658678972,0.017039852837835257,0.017049829501704986,1.0
17,9.0,3.0,0.21,0.0,0.0,40.0,0.0023507901266814676,0.0,0.0,0.0004099959000409996,0.00041000000000000005,0.0004099959000409996,0.0004899706017638942,0.0004021,0.0004,0.0004,0.0004,0.00039999600003999964,0.00040170994567781794,0.0004022421134907182,0.0004000164605074811,0.0004024228487209539,0.0004016815860347892,0.0004000235079012669,0.0004,0.0004,0.0004,0.00039999908794996226,0.00039999902207559564,0.00040034099837355636,0.00039999603003969963,0.0004099959000409996,1.0
18,0.0,4.0,0.25,1.0,0.0,0.0,0.006192590657785903,0.49632398753894075,0.0,9.99990000099999e-06,1e-05,9.99990000099999e-06,0.0,2.5e-06,1e-05,0.0,0.0,0.0,9.652992246030808e-06,4.963229052148483e-06,1.1641015855309101e-07,0.0,4.963231757954289e-06,6.192590657785904e-08,4.963239875389408e-06,0.0,0.0,0.0,2.782194930370036e-06,3.340194992503923e-06,0.0,9.99990000099999e-06,0.0
19,4.0,4.0,0.25,0.0,0.0,122.0,0.0050140860836955905,0.0,0.0,0.001229987700122999,0.0012300000000000002,0.001229987700122999,0.001259924404535728,0.0012225,0.0012200000000000002,0.0012200000000000002,0.0012200000000000002,0.001229987700122999,0.0012275402285759844,0.0012240160223949668,0.0012202800232773555,0.001221927889440978,0.00122401668969233,0.001220050140860837,0.0012200000000000002,0.0012200000000000002,0.0012200000000000002,0.0012241991630637975,0.0012199970173305667,0.0012222401100700675,0.0012199886319318627,0.001229987700122999,0.0
20,4.0,4.0,3.335,0.0,2.0,173.0,0.045981548163212003,0.0,0.01964728819567529,0.0017399826001739983,0.0017400000000000002,0.0017399826001739983,0.001769893806371618,0.0017633500000000001,0.0017300000000000002,0.0017400000000000002,0.00175,0.0017399826001739983,0.0017337917250422048,0.001732758838220602,0.0017315674027239395,0.001731323911841984,0.001732759782869514,0.0017304598154816323,0.0017300000000000002,0.0017328885993485345,0.001730196472881957,0.0017328846481457533,0.0017299957704769511,0.0017308684521938364,0.0017299922347367436,0.0017399826001739983,0.0
21,4.0,1.0,3.25,1.0,1.0,8000.0,0.06518311908804268,0.40186915887850466,0.014290145338532434,0.08000919990800093,0.08,0.07999920000799993,0.08003519788812671,0.0800325,0.08001000000000001,0.08001000000000001,0.08001000000000001,0.08000919990800093,0.08000742766701603,0.08000384422837706,0.07999985106777167,0.08000180414401109,0.08000087383034654,0.08000065183119089,0.08000401869158878,0.0800042019543974,0.0800001429014534,0.08000401953480887,0.07999980441511913,0.08000221807135617,0.07999920600793993,0.08000919990800093,1.0
22,1.0,3.0,0.335,0.0,0.0,120.0,0.010035603898082677,0.0,0.0,0.001199988000119999,0.0012100000000000001,0.0012099879001209988,0.0012099274043557387,0.00120335,0.0012000000000000001,0.0012000000000000001,0.0012000000000000001,0.001199988000119999,0.001211552435193521,0.0011999973831832765,0.0012003731961211306,0.001200718725496422,0.001204499899182408,0.001200100356038981,0.0012000000000000001,0.0012000000000000001,0.0012000000000000001,0.0011999972638498868,0.001199997066226787,0.0012046026500111078,0.0011999887282945353,0.001199988000119999,0.0
23,8.0,1.0,3.5,1.0,6.0,458.0,0.054416438117626566,0.3115264797507788,0.06646579227224388,0.0045799542004579955,0.00459,0.0045899541004589955,0.004659720416774994,0.004615,0.00459,0.00459,0.00464,0.0045799542004579955,0.004584989009232916,0.0045799900124828385,0.004581791522236576,0.004582984752813945,0.004580771324283659,0.004580544164381177,0.004583115264797508,0.004583257328990229,0.004580664657922723,0.004579989557027068,0.00457998880276557,0.004581240367503723,0.004579979869019491,0.0045899541004589955,1.0
24,1.0,4.0,0.25,0.0,0.0,0.0,0.005701287959352475,0.0,0.0,9.99990000099999e-06,1e-05,9.99990000099999e-06,9.999400035997841e-06,2.5e-06,0.0,0.0,0.0,9.99990000099999e-06,8.826379276001234e-06,4.569460440428946e-06,4.28698017990645e-07,5.485734733534586e-07,4.5694629315637414e-06,5.7012879593524754e-08,0.0,0.0,0.0,4.777839268770397e-06,0.0,2.8756162480371755e-06,0.0,9.99990000099999e-06,0.0
25,1.0,0.0,0.0,1.0,11.0,1249.0,0.0,0.6396261682242991,0.2501905352711804,0.012499875001249989,0.0125,0.012499875001249989,0.012499250044997301,0.012490000000000001,0.0125,0.0125,0.012600000000000002,0.012489875101248988,0.012502171692593232,0.01249636901103331,0.012492972310252393,0.012490748264240677,0.012489979572463316,0.012490000000000001,0.012496396261682245,0.012496687947882737,0.012492501905352714,0.012489971521237573,0.012489969464310474,0.012495090379624983,0.012489931873408541,0.012489875101248988,1.0
26,5.0,4.0,0.04,0.0,0.0,40.0,0.0004291124834418552,0.0,0.0,0.0004099959000409996,0.00041000000000000005,0.0004099959000409996,0.00044997300161990283,0.00040040000000000003,0.0004,0.0004,0.0004,0.0004099959000409996,0.0004012843501417255,0.0004021486557505949,0.00040030159671306583,0.00040128964881349483,0.0004021488749901577,0.0004000042911248345,0.0004,0.0004,0.0004,0.00040224663982850846,0.00039999902207559564,0.0004002491269423968,0.0003999965454890906,0.0004099959000409996,0.0
27,5.0,4.0,1.5,1.0,1.0,234.0,0.01904886285191888,0.25445482866043617,0.009048209854661466,0.0023499765002349977,0.00235,0.0023499765002349977,0.002389856608603484,0.0023550000000000003,0.00235,0.00235,0.00235,0.002339976600233998,0.00234296860253474,0.0023425394399451465,0.0023408899493783867,0.0023415237133113443,0.0023425407170284225,0.0023401904886285194,0.0023425445482866047,0.0023426605863192183,0.002340090482098547,0.0023399946645072793,0.0023399942791422347,0.0023406434466425306,0.0023399845774269533,0.0023499765002349977,1.0
28,5.0,4.0,0.25,1.0,11.0,2732.0,0.007553001610726568,0.6053582554517134,0.2367866004962779,0.027329726702732975,0.02732,0.027319726802731974,0.02736835789852609,0.027322500000000003,0.027330000000000004,0.027330000000000004,0.027430000000000003,0.027319726802731974,0.02733159986961499,0.027325993993159516,0.02731999673069537,0.027323590806076138,0.0273260088904839,0.02732007553001611,0.02732605358255452,0.027326329641693813,0.027322367866004962,0.027319937706982423,0.027319933207763183,0.027324658672449053,0.027319729348433793,0.027329726702732975,1.0
29,10.0,4.0,4.25,0.0,0.0,0.0,0.0752221745430574,0.0,0.0,9.99990000099999e-06,0.0,0.0,9.999400035997841e-05,4.25e-05,0.0,0.0,0.0,9.99990000099999e-06,6.291789003236099e-06,3.5464097118791328e-06,6.6543472004438265e-09,4.257540510400719e-06,3.5464116452769042e-06,7.52221745430574e-07,0.0,0.0,0.0,3.708134867444928e-06,0.0,1.711033556814276e-06,0.0,9.99990000099999e-06,0.0
30,2.0,4.0,0.085,1.0,0.0,0.0,0.0009953854860476252,0.23464174454828657,0.0,0.0,1e-05,9.99990000099999e-06,1.9998800071995682e-05,8.500000000000001e-07,1e-05,0.0,0.0,0.0,2.1613124049795255e-06,0.0,1.0500482723671537e-06,5.633836107578743e-07,2.3464136078905162e-06,9.953854860476253e-09,2.3464174454828657e-06,0.0,0.0,0.0,0.0,4.4393324343591597e-07,0.0,9.99990000099999e-06,1.0
31,13.0,4.0,0.125,1.0,5.0,0.0,0.003044988401524904,0.48809968847352025,0.08678216944345976,9.99990000099999e-06,1e-05,9.99990000099999e-06,0.00012999220046797192,1.25e-06,1e-05,1e-05,5e-05,9.99990000099999e-06,9.485899989615918e-06,4.880986240839973e-06,3.915256794876738e-07,7.617646533032852e-06,4.880988901809429e-06,3.044988401524904e-08,4.880996884735203e-06,5.103583061889252e-06,8.678216944345977e-07,5.10357142508144e-06,0.0,3.2424851062723108e-06,0.0,9.99990000099999e-06,1.0
32,6.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0336760014179369,1.999980000199998e-05,1e-05,9.99990000099999e-06,6.999580025198489e-05,1e-05,1e-05,2e-05,5e-05,9.99990000099999e-06,1.2251174353448839e-05,1.2367574276317777e-05,9.99997749539993e-06,1.1705394053999108e-05,1.1183782331820173e-05,1e-05,1e-05,1.2475570032573292e-05,1.033676001417937e-05,9.999977198749057e-06,9.999975551889891e-06,1.0465135191495548e-05,9.99990000099999e-06,1.999980000199998e-05,0.0
33,9.0,4.0,1.75,1.0,0.0,0.0,0.028296547821165814,0.32398753894080995,0.0,9.99990000099999e-06,1e-05,9.99990000099999e-06,8.999460032398057e-05,1.7500000000000002e-05,1e-05,0.0,0.0,9.99990000099999e-06,5.387759748520685e-06,3.2398683242746817e-06,1.519791173678316e-07,3.5005779319528037e-06,3.2398700905551477e-06,2.829654782116582e-07,3.2398753894080997e-06,0.0,0.0,3.38761442563486e-06,0.0,1.3758378255550909e-06,0.0,9.99990000099999e-06,1.0
34,1.0,1.0,5.125,1.0,0.0,0.0,0.13386443776936136,0.5233644859813084,0.0,9.99990000099999e-06,1e-05,9.99990000099999e-06,9.999400035997841e-06,5.1250000000000006e-05,1e-05,0.0,0.0,0.0,1.018348369895701e-05,5.233633446905255e-06,5.032846925142423e-08,6.283088595812725e-07,1.3084090750318864e-06,1.3386443776936136e-06,5.233644859813084e-06,0.0,0.0,0.0,0.0,3.663863949551364e-06,0.0,9.99990000099999e-06,1.0
35,8.0,4.0,3.5,0.0,0.0,141.0,0.07219973009446692,0.0,0.0,0.0014199858001419988,0.00141,0.0014099859001409987,0.0014899106053636783,0.001445,0.00141,0.00141,0.00141,0.0014199858001419988,0.0014178212347975853,0.0014141302495602032,0.0014104330799851192,0.0014139675004250435,0.001414131020502225,0.0014107219973009447,0.00141,0.00141,0.00141,0.001414318599273552,0.0014099965528164746,0.0014123707642120756,0.0014099873421720328,0.0014199858001419988,0.0
36,4.0,1.0,5.0,1.0,0.0,0.0,0.19434442184866632,0.778816199376947,0.0,9.99990000099999e-06,0.0,0.0,3.9997600143991364e-05,5e-05,1e-05,0.0,0.0,0.0,1.4158447404075517e-05,7.788145010275677e-06,4.6580138135573385e-06,3.7399336879837647e-06,1.9470373140355455e-06,1.943444218486663e-06,7.78816199376947e-06,0.0,0.0,0.0,0.0,6.876139916347476e-06,0.0,9.99990000099999e-06,0.0
37,4.0,4.0,2.5,1.0,17.0,1208.0,0.038868884369733264,0.3115264797507788,0.18831974477135766,0.012089879101208989,0.012090000000000002,0.012089879101208989,0.012119272843629384,0.012105000000000001,0.012090000000000002,0.012090000000000002,0.01225,0.01207987920120799,0.012084978293166659,0.012083088915382425,0.012081616819318488,0.012081476998547634,0.012083095502725422,0.012080388688843698,0.012083115264797507,0.01208325732899023,0.012081883197447716,0.01207997245608886,0.012079970466682988,0.012081238269377875,0.01207994097331754,0.012089879101208989,1.0
38,9.0,4.0,1.0,0.0,1.0,768.0,0.012487795170307901,0.0,0.00889755405884438,0.0076899231007689925,0.007690000000000001,0.0076899231007689925,0.007769533827970323,0.007690000000000001,0.007680000000000001,0.007690000000000001,0.007690000000000001,0.0076799232007679925,0.007682793067756339,0.007682485427601871,0.007679997388297322,0.007682691459734266,0.007682489615865893,0.0076801248779517035,0.007680000000000001,0.0076826162866449514,0.007680088975540589,0.007679982488639276,0.007679981223851436,0.00768059880927883,0.007679923637127266,0.0076899231007689925,1.0
39,0.0,4.0,0.125,0.0,0.0,0.0,0.0023772209680528863,0.0,0.0,9.99990000099999e-06,0.0,0.0,0.0,1.25e-06,0.0,0.0,0.0,9.99990000099999e-06,7.010254055077518e-06,3.8105835906276836e-06,4.844147314878256e-07,0.0,3.8105856680452465e-06,2.3772209680528865e-08,0.0,0.0,0.0,3.984355735996693e-06,2.1360663060686843e-06,2.0053293991703744e-06,0.0,9.99990000099999e-06,0.0
40,6.0,2.0,4.5,0.0,0.0,25.0,0.06576615235358868,0.0,0.0,0.0002599974000259998,0.00026000000000000003,0.0002599974000259998,0.0003099814011159331,0.000295,0.00025,0.00025,0.00025,0.00024999750002499977,0.0002543764428220687,0.0002529277973537129,0.00025037719317191735,0.00025210892990698563,0.0002514637631823188,0.0002506576615235359,0.00025,0.00025,0.00025,0.0002499994299687264,0.00024999938879724726,0.0002510426865890971,0.00024999781252187477,0.0002599974000259998,0.0
41,3.0,3.0,0.0,1.0,0.0,13212.0,0.0,0.34990654205607474,0.0,0.13211867881321188,0.13212000000000002,0.13211867881321188,0.13214207147571147,0.13212000000000002,0.13213,0.13212000000000002,0.13212000000000002,0.13211867881321188,0.13212596859483708,0.13211971188847874,0.13212216473092522,0.13212105267763918,0.13212240821101462,0.13212000000000002,0.13212349906542056,0.13212000000000002,0.13212000000000002,0.13211969874987253,0.13211967699156923,0.132121621839848,0.1321195796223856,0.13211867881321188,1.0
42,7.0,4.0,4.0,1.0,14.0,1344.0,0.09597193977499578,0.48074766355140186,0.23933002481389576,0.013449865501344988,0.013450000000000002,0.013449865501344988,0.013509189448633083,0.01348,0.013450000000000002,0.013450000000000002,0.013580000000000002,0.013439865601343987,0.013449314925613735,0.01344477815780464,0.013440721841769457,0.013444018914789425,0.01344478548750037,0.01344095971939775,0.013444807476635515,0.01344502671009772,0.01344239330024814,0.013439969355118733,0.013439967141740013,0.013443151676421504,0.013439885974958432,0.013449865501344988,1.0
43,13.0,1.0,1.25,1.0,0.0,5298.0,0.020794853137807295,0.3333333333333333,0.0,0.052989470105298954,0.05299,0.052989470105298954,0.053106813591184535,0.052992500000000005,0.05299,0.052980000000000006,0.052980000000000006,0.05297947020529795,0.05298559644040336,0.05298321779360605,0.0529800566791505,0.05298511902825154,0.05298074668257941,0.05298020794853138,0.052983333333333334,0.052980000000000006,0.052980000000000006,0.052979879198972506,0.052979870473912644,0.05298146246026542,0.05297949729707249,0.05297947020529795,1.0
44,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,9.99990000099999e-06,5.9996400215987046e-05,0.0,0.0,0.0,0.0,0.0,9.37809622486327e-06,0.0,3.397610075771235e-07,3.478138329824901e-06,2.4143262694040764e-06,0.0,0.0,0.0,0.0,0.0,0.0,3.1804890285405695e-06,0.0,9.99990000099999e-06,0.0
45,9.0,4.0,3.17,1.0,10.0,245.0,0.04583574320416425,0.2897196261682243,0.103021978021978,0.002449975500244998,0.0024600000000000004,0.002459975400245998,0.0025398476091434514,0.0024817,0.0024600000000000004,0.0024600000000000004,0.00255,0.002449975500244998,0.0024542663467042813,0.0024499946573325227,0.002450792924740789,0.0024531264761050776,0.0024528931845204925,0.002450458357432042,0.0024528971962616826,0.002453029315960912,0.00245103021978022,0.002449994413693519,0.002449994010213023,0.0024510092120697824,0.002449982042793209,0.002459975400245998,1.0
46,7.0,4.0,0.165,0.0,1.0,444.0,0.0026084441873915555,0.0,0.011263736263736264,0.004449955500444996,0.00445,0.004449955500444996,0.004509729416235026,0.004441650000000001,0.00444,0.00445,0.00445,0.0044399556004439955,0.0044451558134370375,0.004443157912116702,0.004440070245917118,0.004442654960973418,0.004443160334395091,0.004440026084441874,0.00444,0.004443312052117264,0.004440112637362638,0.004439989876244581,0.004439989145039112,0.004441296614691597,0.00443995669025128,0.004449955500444996,0.0
47,2.0,4.0,1.0,1.0,0.0,0.0,0.021144673097134893,0.4236760124610592,0.0,9.99990000099999e-06,1e-05,9.99990000099999e-06,1.9998800071995682e-05,1e-05,1e-05,0.0,0.0,9.99990000099999e-06,8.070395781487938e-06,4.236750885589969e-06,8.94338652203009e-07,1.017261963131584e-06,4.236753195341347e-06,2.1144673097134896e-07,4.236760124610592e-06,0.0,0.0,4.429957325830202e-06,0.0,2.4897732399831506e-06,0.0,9.99990000099999e-06,0.0
48,7.0,4.0,7.5,1.0,2.0,0.0,0.1379689919588052,0.3685981308411215,0.026214108472172985,9.99990000099999e-06,1e-05,9.99990000099999e-06,6.999580025198489e-05,7.500000000000001e-05,1e-05,1e-05,2e-05,9.99990000099999e-06,6.677777097941579e-06,3.6859732704632726e-06,7.780746274166177e-07,3.0975626777356733e-06,3.6859752799469716e-06,1.379689919588052e-06,3.685981308411215e-06,3.8540716612377855e-06,2.621410847217299e-07,3.8540628734722755e-06,0.0,1.8659103113659043e-06,0.0,9.99990000099999e-06,1.0
49,4.0,1.0,1.085,0.0,0.0,13.0,0.012260458839406208,0.0,0.0,0.00013999860001399987,0.00014000000000000001,0.00013999860001399987,0.00016998980061196328,0.00014085,0.00013000000000000002,0.00013000000000000002,0.00013000000000000002,0.0001299987000129999,0.00013180433256701254,0.00013226388602890896,0.00013108836016198288,0.00013108706932139127,0.00013056583007146173,0.0001301226045883941,0.00013000000000000002,0.00013000000000000002,0.00013000000000000002,0.00012999970358373774,0.00012999968217456857,0.00013036203714758955,0.0001299993056887613,0.00013999860001399987,0.0
50,4.0,1.0,3.0,1.0,0.0,0.0,0.03513125244873971,0.23464174454828657,0.0,0.0,0.0,0.0,3.9997600143991364e-05,3.0000000000000004e-05,1e-05,0.0,0.0,0.0,2.1613124049795255e-06,0.0,4.85950012840774e-07,1.1267672215157486e-06,5.866034019726291e-07,3.513125244873971e-07,2.3464174454828657e-06,0.0,0.0,0.0,0.0,4.4393324343591597e-07,0.0,9.99990000099999e-06,1.0
51,4.0,4.0,0.125,0.0,0.0,0.0,0.0029796886757837517,0.0,0.0,0.0,1e-05,9.99990000099999e-06,3.9997600143991364e-05,1.25e-06,0.0,0.0,0.0,0.0,9.269117616504168e-06,0.0,9.891908652250065e-07,2.2936265321666834e-06,4.776316175806877e-06,2.979688675783752e-08,0.0,0.0,0.0,0.0,0.0,3.1186370722521692e-06,0.0,9.99990000099999e-06,0.0
52,5.0,4.0,0.125,0.0,0.0,0.0,0.0029734696542845947,0.0,0.0,9.99990000099999e-06,0.0,0.0,4.9997000179989205e-05,1.25e-06,0.0,0.0,0.0,0.0,9.248224455157355e-06,4.7663447462887145e-06,2.2637947133888665e-06,2.8610492713075804e-06,4.7663473447590154e-06,2.973469654284595e-08,0.0,0.0,0.0,0.0,0.0,3.1068722177042005e-06,0.0,9.99990000099999e-06,0.0
