,21,25,27,"2,21,5,3","2,2,21,5,3,5,3","2,25,5,3","2,2,25,5,3,5,3","2,2,2,21,5,3,5,3,5,3","2,2,2,23,5,3,5,3,5,3","2,2,2,2,21,5,3,5,3,5,3,5,3","2,2,38,5,3,5,3","2,2,2,2,2,21,5,3,5,3,5,3,5,3,5,3","2,2,2,2,2,24,5,3,5,3,5,3,5,3,5,3","2,2,2,2,2,27,5,3,5,3,5,3,5,3,5,3","2,2,2,2,2,38,5,3,5,3,5,3,5,3,5,3","2,2,2,38,5,3,5,3,5,3","2,2,27,5,3,5,3","2,2,2,2,2,2,21,5,3,5,3,5,3,5,3,5,3,5,3","2,2,2,2,2,2,40,5,3,5,3,5,3,5,3,5,3,5,3","2,2,2,2,23,5,3,5,3,5,3,5,3","2,2,2,2,26,5,3,5,3,5,3,5,3","2,2,2,27,5,3,5,3,5,3","2,2,2,40,5,3,5,3,5,3","2,2,2,2,2,2,2,21,5,3,5,3,5,3,5,3,5,3,5,3,5,3","2,2,2,2,2,2,27,5,3,5,3,5,3,5,3,5,3,5,3","2,2,2,2,2,2,28,5,3,5,3,5,3,5,3,5,3,5,3","2,2,2,2,2,23,5,3,5,3,5,3,5,3,5,3","2,2,2,2,2,26,5,3,5,3,5,3,5,3,5,3","2,2,2,2,2,32,5,3,5,3,5,3,5,3,5,3","2,2,2,2,2,34,5,3,5,3,5,3,5,3,5,3","2,2,2,2,27,5,3,5,3,5,3,5,3","2,2,2,2,2,2,2,2,21,5,3,5,3,5,3,5,3,5,3,5,3,5,3,5,3","2,2,2,2,2,2,2,24,5,3,5,3,5,3,5,3,5,3,5,3,5,3","2,2,2,2,2,2,2,27,5,3,5,3,5,3,5,3,5,3,5,3,5,3","2,2,2,2,2,2,2,31,5,3,5,3,5,3,5,3,5,3,5,3,5,3","2,2,2,2,2,2,23,5,3,5,3,5,3,5,3,5,3,5,3","2,2,2,2,2,2,26,5,3,5,3,5,3,5,3,5,3,5,3","2,2,2,2,2,2,32,5,3,5,3,5,3,5,3,5,3,5,3","2,2,2,2,2,2,34,5,3,5,3,5,3,5,3,5,3,5,3","2,2,2,2,2,2,36,5,3,5,3,5,3,5,3,5,3,5,3","2,2,2,2,2,40,5,3,5,3,5,3,5,3,5,3","2,2,2,32,5,3,5,3,5,3",41
10,3.0,3074.0,0.0,1.7320508075688772,1.3160740129524924,55.44366510251645,7.446050302174734,1.147202690439877,1.0,1.0710754830729146,1.189207115002721,1.0349277670798647,1.0575897342418854,0.0,1.0218971486541166,1.0905077326652577,0.0,1.0173139963058921,1.0,1.0,1.0905077326652577,0.0,1.0,1.0086198472694716,0.0,1.0,1.0,1.0442737824274138,1.0349277670798647,1.0,0.0,1.0043006757288733,1.014096553300555,0.0,1.0054299011128027,1.0,1.0218971486541166,1.0173139963058921,1.0,1.0108892860517005,1.0,1.147202690439877,1.0
11,0.0,1048.0,0.0,0.0,0.0,32.37282811247729,5.689712480651135,0.0,0.0,0.0,1.0,0.0,1.0575897342418854,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0442737824274138,0.0,1.0,0.0,0.0,1.0218971486541166,0.0,1.0218971486541166,1.0349277670798647,1.0218971486541166,0.0,0.0,1.014096553300555,0.0,1.0108892860517005,0.0,1.0108892860517005,1.0173139963058921,1.0108892860517005,1.0,1.0,1.147202690439877,1.0
12,0.0,5954.0,1.0,0.0,0.0,77.1621668954417,8.784199843778698,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0442737824274138,1.0,1.0,0.0,1.0,1.0108892860517005,1.0,1.0218971486541166,1.0349277670798647,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0108892860517005,1.0173139963058921,0.0,1.0108892860517005,1.0,1.147202690439877,1.0
13,1.0,3416.0,0.0,1.0,1.0,58.44655678480983,7.645034779829967,1.0,1.147202690439877,1.0,1.0,1.0,1.0575897342418854,0.0,1.0,1.0,0.0,1.0,1.0,1.0710754830729146,1.0442737824274138,0.0,1.0,1.0,0.0,1.0173139963058921,1.0349277670798647,1.0218971486541166,0.0,1.0,0.0,1.0,1.014096553300555,0.0,1.0054299011128027,1.0173139963058921,1.0108892860517005,0.0,1.0,1.0,1.0,0.0,1.0
14,1.0,860.0,3.0,1.0,1.0,29.32575659723036,5.415326084108911,1.0,1.0,1.0,1.0,1.0,1.0442737824274138,1.0349277670798647,1.0,1.0,1.3160740129524924,1.0,1.0,1.0,1.0442737824274138,1.147202690439877,1.0,1.0,1.0173139963058921,1.0,1.0,1.0218971486541166,1.0218971486541166,1.0,1.0710754830729146,1.0,1.0108892860517005,1.0086198472694716,1.0108892860517005,1.0,1.0108892860517005,1.0108892860517005,1.0,1.0108892860517005,1.0,1.0905077326652577,1.0
15,3.0,362.0,0.0,1.7320508075688772,1.3160740129524924,19.026297590440446,4.361914440981213,1.147202690439877,1.0,1.0710754830729146,1.0,1.0349277670798647,1.0442737824274138,0.0,1.0,1.0,0.0,1.0173139963058921,1.0,1.0,0.0,0.0,1.0,1.0086198472694716,0.0,1.0218971486541166,1.0,0.0,0.0,1.0,0.0,1.0043006757288733,1.0108892860517005,0.0,1.0108892860517005,1.0,0.0,0.0,1.0,1.0108892860517005,1.0,0.0,1.0
16,2.0,2864.0,0.0,1.4142135623730951,1.189207115002721,53.51635264103861,7.315487177286186,1.0905077326652577,1.147202690439877,1.0442737824274138,1.189207115002721,1.0218971486541166,1.0349277670798647,0.0,1.0218971486541166,1.0905077326652577,0.0,1.0108892860517005,1.0,1.0710754830729146,1.0442737824274138,0.0,1.0,1.0054299011128027,0.0,1.0108892860517005,1.0349277670798647,1.0218971486541166,1.0349277670798647,1.0,0.0,1.0027112750502025,1.0086198472694716,0.0,1.0,1.0173139963058921,1.0108892860517005,1.0173139963058921,1.0,1.0,1.0,1.147202690439877,0.0
17,1.0,3643.0,3.0,1.0,1.0,60.35726965329032,7.7689941210745115,1.0,1.0905077326652577,1.0,1.0,1.0,1.0349277670798647,1.0349277670798647,1.0,1.0,1.3160740129524924,1.0,1.0,1.0442737824274138,1.0442737824274138,1.147202690439877,1.0,1.0,1.0173139963058921,1.0,1.0218971486541166,1.0218971486541166,1.0,1.0,1.0710754830729146,1.0,1.0086198472694716,1.0086198472694716,1.0108892860517005,1.0108892860517005,1.0108892860517005,1.0,1.0,1.0108892860517005,1.0,1.0,1.0
18,1.0,6999.0,1.0,1.0,1.0,83.66002629691195,9.146585499349577,1.0,1.147202690439877,1.0,1.0,1.0,1.0575897342418854,1.0,1.0,1.0,1.0,1.0,1.0,1.0710754830729146,1.0442737824274138,1.0,1.0,1.0,1.0,1.0,1.0349277670798647,1.0218971486541166,1.0349277670798647,1.0,1.0,1.0,1.014096553300555,1.0,1.0,1.0173139963058921,1.0108892860517005,1.0173139963058921,1.0,1.0108892860517005,1.0,1.147202690439877,0.0
19,0.0,1922.0,0.0,0.0,0.0,43.840620433565945,6.621224994936054,0.0,1.147202690439877,0.0,1.0,0.0,1.0349277670798647,0.0,1.0,1.0,0.0,0.0,1.0,1.0710754830729146,1.0442737824274138,0.0,1.0,0.0,0.0,1.0218971486541166,1.0349277670798647,1.0218971486541166,1.0,1.0,0.0,0.0,1.0086198472694716,0.0,1.0054299011128027,1.0173139963058921,1.0108892860517005,1.0,1.0,1.0,1.0,1.0,0.0
20,3.0,1360.0,0.0,1.7320508075688772,1.3160740129524924,36.87817782917155,6.072740553421622,1.147202690439877,1.0,1.0710754830729146,1.0,1.0349277670798647,1.0575897342418854,0.0,1.0,1.0,0.0,1.0173139963058921,1.0,1.0,1.0442737824274138,0.0,1.0,1.0086198472694716,0.0,1.0218971486541166,1.0,1.0218971486541166,1.0,1.0,0.0,1.0043006757288733,1.014096553300555,0.0,1.0054299011128027,1.0,1.0108892860517005,1.0,1.0,1.0108892860517005,1.0,1.0,1.0
21,3.0,996.0,1.0,1.7320508075688772,1.3160740129524924,31.559467676119,5.617781383795474,1.147202690439877,1.0,1.0710754830729146,1.0,1.0349277670798647,1.0626966554348731,1.0,1.0,1.0,1.0,1.0173139963058921,1.0,1.0,1.0905077326652577,1.0,1.0,1.0086198472694716,1.0,1.0218971486541166,1.0,1.0442737824274138,1.0349277670798647,1.0,1.0,1.0043006757288733,1.0153185676862657,1.0,1.0108892860517005,1.0,1.0218971486541166,1.0173139963058921,1.0,1.0108892860517005,1.0,1.147202690439877,1.0
22,1.0,4308.0,2.0,1.0,1.0,65.63535632568775,8.101565054092188,1.0,1.147202690439877,1.0,1.0,1.0,0.0,1.0218971486541166,1.0,1.0,1.189207115002721,1.0,1.0,1.0710754830729146,1.0442737824274138,1.0905077326652577,1.0,1.0,1.0108892860517005,1.0173139963058921,1.0349277670798647,1.0218971486541166,1.0,1.0,1.0442737824274138,1.0,0.0,1.0054299011128027,1.0108892860517005,1.0173139963058921,1.0108892860517005,1.0,1.0,1.0,1.0,1.0,0.0
23,3.0,2134.0,0.0,1.7320508075688772,1.3160740129524924,46.195237849804386,6.796707868505486,1.147202690439877,1.0,1.0710754830729146,1.0,1.0349277670798647,1.0442737824274138,0.0,1.0,1.0,0.0,1.0173139963058921,1.0,1.0,1.0442737824274138,0.0,1.0,1.0086198472694716,0.0,1.0218971486541166,1.0,1.0218971486541166,0.0,1.0,0.0,1.0043006757288733,1.0108892860517005,0.0,1.0108892860517005,1.0,1.0108892860517005,0.0,1.0,1.0173139963058921,1.0,0.0,1.0
24,3.0,601.0,2.0,1.7320508075688772,1.3160740129524924,24.515301344262525,4.951292896230491,1.147202690439877,1.147202690439877,1.0710754830729146,1.189207115002721,1.0349277670798647,1.0349277670798647,1.0218971486541166,1.0218971486541166,1.0905077326652577,1.189207115002721,1.0173139963058921,1.0,1.0710754830729146,1.0442737824274138,1.0905077326652577,1.0,1.0086198472694716,1.0108892860517005,1.0,1.0349277670798647,1.0218971486541166,1.0349277670798647,1.0,1.0442737824274138,1.0043006757288733,1.0086198472694716,1.0054299011128027,1.0086198472694716,1.0173139963058921,1.0108892860517005,1.0173139963058921,1.0,1.0,1.0,1.147202690439877,1.0
25,3.0,2831.0,0.0,1.7320508075688772,1.3160740129524924,53.207142377692115,7.29432261266885,1.147202690439877,1.0,1.0710754830729146,1.0,1.0349277670798647,1.0575897342418854,0.0,1.0,1.0,0.0,1.0173139963058921,1.0,1.0,1.0442737824274138,0.0,1.0,1.0086198472694716,0.0,1.0218971486541166,1.0,1.0218971486541166,0.0,1.0,0.0,1.0043006757288733,1.014096553300555,0.0,1.0054299011128027,1.0,1.0108892860517005,0.0,1.0,1.0,1.0,0.0,1.0
26,0.0,7408.0,2.0,0.0,0.0,86.06973916540005,9.277377817325327,0.0,1.147202690439877,0.0,1.0,0.0,1.0442737824274138,1.0218971486541166,1.0,1.0,1.189207115002721,0.0,1.0,1.0710754830729146,0.0,1.0905077326652577,1.0,0.0,1.0108892860517005,1.0218971486541166,1.0349277670798647,0.0,1.0,1.0,1.0442737824274138,0.0,1.0108892860517005,1.0054299011128027,1.0054299011128027,1.0173139963058921,0.0,1.0,1.0,1.0,1.0,1.0,0.0
27,1.0,1433.0,0.0,1.0,1.0,37.8549864614954,6.152640608835803,1.0,1.0,1.0,1.0,1.0,1.0349277670798647,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0442737824274138,0.0,1.0,1.0,0.0,1.0218971486541166,1.0,1.0218971486541166,1.0,1.0,0.0,1.0,1.0086198472694716,0.0,1.0086198472694716,1.0,1.0108892860517005,1.0,1.0,1.0108892860517005,1.0,1.0,1.0
28,3.0,4679.0,1.0,1.7320508075688772,1.3160740129524924,68.40321629865075,8.27062369465875,1.147202690439877,1.0905077326652577,1.0710754830729146,1.0,1.0349277670798647,1.0710754830729146,1.0,1.0,1.0,1.0,1.0173139963058921,1.0,1.0442737824274138,1.0442737824274138,1.0,1.0,1.0086198472694716,1.0,1.0173139963058921,1.0218971486541166,1.0218971486541166,0.0,1.0,1.0,1.0043006757288733,1.0173139963058921,1.0,1.0086198472694716,1.0108892860517005,1.0108892860517005,0.0,1.0,1.0108892860517005,1.0,0.0,1.0
29,0.0,1965.0,0.0,0.0,0.0,44.328320518603,6.657951675898752,0.0,1.0905077326652577,0.0,1.0,0.0,1.0442737824274138,0.0,1.0,1.0,0.0,0.0,1.0,1.0442737824274138,1.0905077326652577,0.0,1.0,0.0,0.0,1.0218971486541166,1.0218971486541166,1.0442737824274138,0.0,1.0,0.0,0.0,1.0108892860517005,0.0,1.0108892860517005,1.0108892860517005,1.0218971486541166,0.0,1.0,1.0108892860517005,1.0,0.0,1.0
30,2.0,3148.0,0.0,1.4142135623730951,1.189207115002721,56.10704055642215,7.490463307194165,1.0905077326652577,1.0,1.0442737824274138,1.0,1.0218971486541166,1.0575897342418854,0.0,1.0,1.0,0.0,1.0108892860517005,1.0,1.0,1.0905077326652577,0.0,1.0,1.0054299011128027,0.0,1.0173139963058921,1.0,1.0442737824274138,0.0,1.0,0.0,1.0027112750502025,1.014096553300555,0.0,1.0054299011128027,1.0,1.0218971486541166,0.0,1.0,1.0108892860517005,1.0,0.0,1.0
31,0.0,1537.0,3.0,0.0,0.0,39.20459156782532,6.261357006897572,0.0,1.0,0.0,1.0,0.0,1.0575897342418854,1.0349277670798647,1.0,1.0,1.3160740129524924,0.0,1.0,1.0,1.0905077326652577,1.147202690439877,1.0,0.0,1.0173139963058921,1.0218971486541166,1.0,1.0442737824274138,1.0349277670798647,1.0,1.0710754830729146,0.0,1.014096553300555,1.0086198472694716,1.0108892860517005,1.0,1.0218971486541166,1.0173139963058921,1.0,1.0108892860517005,1.0,1.147202690439877,1.0
32,3.0,1817.0,0.0,1.7320508075688772,1.3160740129524924,42.62628297189423,6.528880682926762,1.147202690439877,1.0,1.0710754830729146,1.0,1.0349277670798647,1.0349277670798647,0.0,1.0,1.0,0.0,1.0173139963058921,1.0,1.0,1.0442737824274138,0.0,1.0,1.0086198472694716,0.0,1.0218971486541166,1.0,1.0218971486541166,1.0218971486541166,1.0,0.0,1.0043006757288733,1.0086198472694716,0.0,1.0054299011128027,1.0,1.0108892860517005,1.0108892860517005,1.0,1.0108892860517005,1.0,1.0905077326652577,1.0
33,0.0,2353.0,0.0,0.0,0.0,48.507731342539614,6.964749194518035,0.0,1.0905077326652577,0.0,1.0,0.0,1.0442737824274138,0.0,1.0,1.0,0.0,0.0,1.0,1.0442737824274138,1.0442737824274138,0.0,1.0,0.0,0.0,1.0,1.0218971486541166,1.0218971486541166,1.0,1.0,0.0,0.0,1.0108892860517005,0.0,1.0108892860517005,1.0108892860517005,1.0108892860517005,1.0,1.0,1.0108892860517005,1.0,1.0,1.0
34,1.0,1657.0,0.0,1.0,1.0,40.70626487409524,6.380146148333535,1.0,1.147202690439877,1.0,1.0,1.0,1.0349277670798647,0.0,1.0,1.0,0.0,1.0,1.0,1.0710754830729146,1.0442737824274138,0.0,1.0,1.0,0.0,1.0108892860517005,1.0349277670798647,1.0218971486541166,1.0349277670798647,1.0,0.0,1.0,1.0086198472694716,0.0,1.0054299011128027,1.0173139963058921,1.0108892860517005,1.0173139963058921,1.0,1.0,1.0,1.147202690439877,1.0
35,1.0,2659.0,0.0,1.0,1.0,51.56549233741495,7.180911664782888,1.0,1.147202690439877,1.0,1.0,1.0,1.0349277670798647,0.0,1.0,1.0,0.0,1.0,1.0,1.0710754830729146,1.0710754830729146,0.0,1.0,1.0,0.0,1.0218971486541166,1.0349277670798647,1.0349277670798647,0.0,1.0,0.0,1.0,1.0086198472694716,0.0,1.0054299011128027,1.0173139963058921,1.0173139963058921,0.0,1.0,1.0,1.0,0.0,1.0
36,3.0,7166.0,1.0,1.7320508075688772,1.3160740129524924,84.65222974027323,9.20066463578981,1.147202690439877,1.147202690439877,1.0710754830729146,1.0,1.0349277670798647,1.0575897342418854,1.0,1.0,1.0,1.0,1.0173139963058921,1.0,1.0710754830729146,1.0905077326652577,1.0,1.0,1.0086198472694716,1.0,1.0108892860517005,1.0349277670798647,1.0442737824274138,1.0,1.0,1.0,1.0043006757288733,1.014096553300555,1.0,1.0108892860517005,1.0173139963058921,1.0218971486541166,1.0,1.0,1.0,1.0,1.0,1.0
37,1.0,2746.0,3.0,1.0,1.0,52.40229002629561,7.238942604158124,1.0,0.0,1.0,1.0,1.0,1.0349277670798647,1.0349277670798647,1.0,1.0,1.3160740129524924,1.0,1.0,0.0,1.0442737824274138,1.147202690439877,1.0,1.0,1.0173139963058921,1.0218971486541166,0.0,1.0218971486541166,0.0,0.0,1.0710754830729146,1.0,1.0086198472694716,1.0086198472694716,1.0108892860517005,0.0,1.0108892860517005,0.0,0.0,1.0,1.0,0.0,0.0
38,3.0,5433.0,4.0,1.7320508075688772,1.3160740129524924,73.70888684548153,8.585387984563162,1.147202690439877,1.147202690439877,1.0710754830729146,1.0,1.0349277670798647,1.0710754830729146,1.0442737824274138,1.0,1.0,1.4142135623730951,1.0173139963058921,1.0,1.0710754830729146,1.0905077326652577,1.189207115002721,1.0,1.0086198472694716,1.0218971486541166,1.0108892860517005,1.0349277670798647,1.0442737824274138,1.0,1.0,1.0905077326652577,1.0043006757288733,1.0173139963058921,1.0108892860517005,1.0108892860517005,1.0173139963058921,1.0218971486541166,1.0,1.0,1.0,1.0,1.0,1.0
39,3.0,1963.0,1.0,1.7320508075688772,1.3160740129524924,44.30575583375144,6.656256893611562,1.147202690439877,1.147202690439877,1.0710754830729146,1.189207115002721,1.0349277670798647,1.0575897342418854,1.0,1.0218971486541166,1.0905077326652577,1.0,1.0173139963058921,1.0,1.0710754830729146,1.0442737824274138,1.0,1.0,1.0086198472694716,1.0,1.0218971486541166,1.0349277670798647,1.0218971486541166,0.0,1.0,1.0,1.0043006757288733,1.014096553300555,1.0,1.0054299011128027,1.0173139963058921,1.0108892860517005,0.0,1.0,1.0108892860517005,1.0,0.0,1.0
40,1.0,1190.0,4.0,1.0,1.0,34.49637662132068,5.873361611659942,1.0,1.0,1.0,1.189207115002721,1.0,1.0626966554348731,1.0442737824274138,1.0218971486541166,1.0905077326652577,1.4142135623730951,1.0,1.0,1.0,1.0442737824274138,1.189207115002721,1.0,1.0,1.0218971486541166,1.0108892860517005,1.0,1.0218971486541166,1.0218971486541166,1.0,1.0905077326652577,1.0,1.0153185676862657,1.0108892860517005,1.0108892860517005,1.0,1.0108892860517005,1.0108892860517005,1.0,1.0173139963058921,1.0,1.0905077326652577,0.0
41,3.0,1418.0,0.0,1.7320508075688772,1.3160740129524924,37.656340767525464,6.136476250057965,1.147202690439877,1.147202690439877,1.0710754830729146,1.0,1.0349277670798647,1.0442737824274138,0.0,1.0,1.0,0.0,1.0173139963058921,0.0,1.0710754830729146,0.0,0.0,0.0,1.0086198472694716,0.0,1.0173139963058921,1.0349277670798647,0.0,1.0349277670798647,1.0,0.0,1.0043006757288733,1.0108892860517005,0.0,1.0054299011128027,1.0173139963058921,0.0,1.0173139963058921,1.0,1.0,0.0,1.147202690439877,1.0
42,0.0,1743.0,3.0,0.0,0.0,41.7492514902962,6.461366069980573,0.0,1.0,0.0,1.0,0.0,1.0575897342418854,1.0349277670798647,1.0,1.0,1.3160740129524924,0.0,1.0,1.0,1.0442737824274138,1.147202690439877,1.0,0.0,1.0173139963058921,1.0218971486541166,1.0,1.0218971486541166,1.0,1.0,1.0710754830729146,0.0,1.014096553300555,1.0086198472694716,1.0054299011128027,1.0,1.0108892860517005,1.0,1.0,1.0108892860517005,1.0,1.0,1.0
