,21,22,23,32,"2,21,12,3","2,23,12,3","2,24,12,3","2,28,12,3","2,22,13,3","2,25,11,3","2,22,12,3","2,2,21,12,3,12,3","2,2,22,12,3,12,3","2,2,23,12,3,12,3","2,2,24,12,3,12,3","2,2,25,12,3,12,3","2,2,26,12,3,12,3","2,2,27,12,3,12,3","2,2,31,12,3,12,3","2,2,32,12,3,12,3","2,2,33,12,3,12,3","2,2,34,12,3,12,3","2,2,35,12,3,12,3","2,2,36,12,3,12,3","2,2,40,12,3,12,3","2,31,12,3","2,2,2,21,12,3,12,3,12,3","2,2,2,22,12,3,12,3,12,3","2,2,2,23,12,3,12,3,12,3","2,2,2,24,12,3,12,3,12,3","2,2,2,25,12,3,12,3,12,3","2,2,2,26,12,3,12,3,12,3","2,2,2,28,12,3,12,3,12,3","2,2,2,29,12,3,12,3,12,3","2,2,2,30,12,3,12,3,12,3","2,2,2,31,12,3,12,3,12,3","2,2,2,32,12,3,12,3,12,3","2,2,2,33,12,3,12,3,12,3","2,2,2,34,12,3,12,3,12,3","2,2,2,39,12,3,12,3,12,3","2,2,2,40,12,3,12,3,12,3","2,2,22,13,3,12,3",41
10,1.0,12.0,3.0,1.0,0.40818030050083476,0.7086811352253757,0.2420701168614357,1.0,0.9999938558253978,-0.8781316076119688,0.27378964941569284,0.40818030050083476,0.27378964941569284,0.7086811352253757,0.2420701168614357,0.2003338898163606,0.4666110183639399,0.0,0.0,0.44073455759599334,0.019198664440734557,0.5459098497495827,0.4582637729549249,0.0,1.0,0.0,0.40818030050083476,0.27378964941569284,0.7086811352253757,0.2420701168614357,0.2003338898163606,0.4666110183639399,1.0,1.0,0.06343906510851419,0.0,0.44073455759599334,0.019198664440734557,0.5459098497495827,0.0,1.0,0.27378964941569284,1.0
11,1.0,36.0,3.0,0.0,0.40818030050083476,0.7086811352253757,0.2420701168614357,1.0,0.9999999999999998,-0.601717178189274,0.8647746243739567,0.40818030050083476,0.8647746243739567,0.7086811352253757,0.2420701168614357,0.67779632721202,0.4666110183639399,0.807178631051753,0.26961602671118534,0.0,0.7579298831385644,0.5459098497495827,0.4582637729549249,0.0,1.0,0.26961602671118534,0.40818030050083476,0.8647746243739567,0.7086811352253757,0.2420701168614357,0.67779632721202,0.4666110183639399,1.0,1.0,1.0,0.26961602671118534,0.0,0.7579298831385644,0.5459098497495827,0.0,1.0,0.8647746243739567,0.0
12,0.0,30.0,2.0,2.0,0.0,0.40150250417362277,0.7328881469115192,1.0,0.9999999999999065,-0.7973986031908757,0.7979966611018364,0.0,0.7979966611018364,0.40150250417362277,0.7328881469115192,0.3823038397328881,0.0,0.5951585976627713,0.4941569282136895,0.6343906510851419,0.40484140233722876,1.0,0.4582637729549249,0.7979966611018364,1.0,0.4941569282136895,0.0,0.7979966611018364,0.40150250417362277,0.7328881469115192,0.3823038397328881,0.0,1.0,1.0,1.0,0.4941569282136895,0.6343906510851419,0.40484140233722876,1.0,0.0,1.0,0.7979966611018364,0.0
13,1.0,18.0,3.0,0.0,0.40818030050083476,0.7086811352253757,0.2420701168614357,1.0,0.9999999847700205,-0.7264048183507399,0.48998330550918195,0.40818030050083476,0.48998330550918195,0.7086811352253757,0.2420701168614357,0.5242070116861436,0.4666110183639399,1.0,0.0,0.0,0.1669449081803005,0.5459098497495827,0.4582637729549249,0.0,1.0,0.0,0.40818030050083476,0.48998330550918195,0.7086811352253757,0.2420701168614357,0.5242070116861436,0.4666110183639399,1.0,1.0,1.0,0.0,0.0,0.1669449081803005,0.5459098497495827,0.0,1.0,0.4908180300500835,0.0
14,3.0,24.0,2.0,0.0,1.0,0.40150250417362277,0.0,1.0,0.9999999999622486,-0.7389632857051323,0.676126878130217,1.0,0.676126878130217,0.40150250417362277,0.0,0.5058430717863105,0.13772954924874792,0.0,0.26961602671118534,0.0,0.803839732888147,0.5459098497495827,0.4582637729549249,0.7979966611018364,1.0,0.26961602671118534,1.0,0.676126878130217,0.40150250417362277,0.0,0.5058430717863105,0.13772954924874792,1.0,1.0,1.0,0.26961602671118534,0.0,0.803839732888147,0.5459098497495827,1.0,1.0,0.676126878130217,1.0
15,0.0,21.0,1.0,0.0,0.0,0.2036727879799666,0.2420701168614357,0.44407345575959933,0.9999999992417439,-0.6915486640609981,0.5676126878130217,0.0,0.5676126878130217,0.2036727879799666,0.2420701168614357,0.5726210350584308,0.7871452420701168,0.42237061769616024,0.26961602671118534,0.0,0.47829716193656097,0.5459098497495827,0.4582637729549249,0.7979966611018364,1.0,0.26961602671118534,0.0,0.5676126878130217,0.2036727879799666,0.2420701168614357,0.5726210350584308,0.7871452420701168,0.44407345575959933,1.0,1.0,0.26961602671118534,0.0,0.47829716193656097,0.5459098497495827,1.0,1.0,0.5676126878130217,1.0
16,0.0,18.0,3.0,3.0,0.0,0.7086811352253757,0.7328881469115192,1.0,0.9999999847700205,-0.8765938360991862,0.48998330550918195,0.0,0.48998330550918195,0.7086811352253757,0.7328881469115192,0.20868113522537562,0.4666110183639399,0.807178631051753,0.26961602671118534,1.0,0.47829716193656097,0.5459098497495827,0.4582637729549249,0.0,1.0,0.26961602671118534,0.0,0.48998330550918195,0.7086811352253757,0.7328881469115192,0.20868113522537562,0.4666110183639399,1.0,0.3998330550918197,0.06343906510851419,0.26961602671118534,1.0,0.47829716193656097,0.5459098497495827,0.0,1.0,0.4908180300500835,1.0
17,3.0,24.0,1.0,2.0,1.0,0.2036727879799666,0.8764607679465777,0.44407345575959933,0.9999999999622486,-0.33760492086884075,0.676126878130217,1.0,0.676126878130217,0.2036727879799666,0.8764607679465777,0.8347245409015025,0.4666110183639399,0.807178631051753,1.0,0.6343906510851419,0.803839732888147,0.5459098497495827,0.0,0.7979966611018364,1.0,1.0,1.0,0.676126878130217,0.2036727879799666,0.8764607679465777,0.8347245409015025,0.4666110183639399,0.44407345575959933,1.0,1.0,1.0,0.6343906510851419,0.803839732888147,0.5459098497495827,0.0,1.0,0.676126878130217,1.0
18,1.0,24.0,2.0,2.0,0.40818030050083476,0.40150250417362277,0.4624373956594324,0.44407345575959933,0.9999999999622486,-0.41923495867239047,0.676126878130217,0.40818030050083476,0.676126878130217,0.40150250417362277,0.4624373956594324,0.8080133555926544,0.4666110183639399,0.0,1.0,0.6343906510851419,0.9056761268781303,0.5459098497495827,0.0,0.7979966611018364,1.0,1.0,0.40818030050083476,0.676126878130217,0.40150250417362277,0.4624373956594324,0.8080133555926544,0.4666110183639399,0.44407345575959933,1.0,1.0,1.0,0.6343906510851419,0.9056761268781303,0.5459098497495827,0.0,1.0,0.676126878130217,0.0
19,3.0,12.0,2.0,3.0,1.0,0.40150250417362277,1.0,1.0,0.9999938558253978,-0.8507080156340103,0.27378964941569284,1.0,0.27378964941569284,0.40150250417362277,1.0,0.29549248747913187,0.4666110183639399,0.0,1.0,1.0,0.7362270450751252,0.5459098497495827,1.0,0.0,1.0,1.0,1.0,0.27378964941569284,0.40150250417362277,1.0,0.29549248747913187,0.4666110183639399,1.0,0.3998330550918197,1.0,1.0,1.0,0.7362270450751252,0.5459098497495827,0.0,1.0,0.27378964941569284,1.0
20,3.0,12.0,1.0,3.0,1.0,0.2036727879799666,0.7328881469115192,1.0,0.9999938558253978,-0.9241366053693855,0.27378964941569284,1.0,0.27378964941569284,0.2036727879799666,0.7328881469115192,0.09348914858096828,1.0,0.807178631051753,1.0,1.0,0.981636060100167,0.5459098497495827,0.4582637729549249,1.0,1.0,1.0,1.0,0.27378964941569284,0.2036727879799666,0.7328881469115192,0.09348914858096828,1.0,1.0,1.0,1.0,1.0,1.0,0.981636060100167,0.5459098497495827,0.0,1.0,0.27378964941569284,1.0
21,3.0,24.0,3.0,0.0,1.0,0.7086811352253757,1.0,0.44407345575959933,0.9999999999622486,-0.2343179342602677,0.676126878130217,1.0,0.676126878130217,0.7086811352253757,1.0,0.8664440734557596,1.0,0.807178631051753,1.0,0.0,0.7362270450751252,0.5459098497495827,0.4582637729549249,0.0,1.0,1.0,1.0,0.676126878130217,0.7086811352253757,1.0,0.8664440734557596,1.0,0.44407345575959933,1.0,1.0,1.0,0.0,0.7362270450751252,0.5459098497495827,1.0,1.0,0.676126878130217,1.0
22,3.0,24.0,1.0,2.0,1.0,0.2036727879799666,0.12687813021702837,1.0,0.9999999999622486,-0.8386621387838789,0.676126878130217,1.0,0.676126878130217,0.2036727879799666,0.12687813021702837,0.33889816360601,0.4666110183639399,0.807178631051753,1.0,0.6343906510851419,0.9148580968280468,0.5459098497495827,0.0,0.7979966611018364,1.0,1.0,1.0,0.676126878130217,0.2036727879799666,0.12687813021702837,0.33889816360601,0.4666110183639399,1.0,1.0,1.0,1.0,0.6343906510851419,0.9148580968280468,0.5459098497495827,0.0,1.0,0.676126878130217,1.0
23,1.0,24.0,0.0,3.0,0.40818030050083476,0.0,0.2420701168614357,1.0,0.9999999999622486,-0.7251233420900877,0.676126878130217,0.40818030050083476,0.676126878130217,0.0,0.2420701168614357,0.5275459098497496,0.13772954924874792,0.0,1.0,1.0,0.04257095158597663,1.0,0.4582637729549249,0.0,1.0,1.0,0.40818030050083476,0.676126878130217,0.0,0.2420701168614357,0.5275459098497496,0.13772954924874792,1.0,1.0,1.0,1.0,1.0,0.04257095158597663,1.0,1.0,1.0,0.676126878130217,1.0
24,1.0,36.0,1.0,2.0,0.40818030050083476,0.2036727879799666,0.2420701168614357,1.0,0.9999999999999998,-0.24508233484974673,0.8647746243739567,0.40818030050083476,0.8647746243739567,0.2036727879799666,0.2420701168614357,0.8631051752921536,0.4666110183639399,0.5951585976627713,1.0,0.6343906510851419,0.08263772954924875,0.5459098497495827,1.0,0.7979966611018364,1.0,1.0,0.40818030050083476,0.8647746243739567,0.2036727879799666,0.2420701168614357,0.8631051752921536,0.4666110183639399,1.0,0.0,0.0,1.0,0.6343906510851419,0.08263772954924875,0.5459098497495827,1.0,1.0,0.8647746243739567,0.0
25,3.0,24.0,3.0,0.0,1.0,0.7086811352253757,0.7328881469115192,1.0,0.9999999999622486,-0.6454155186775163,0.676126878130217,1.0,0.676126878130217,0.7086811352253757,0.7328881469115192,0.6360601001669449,1.0,0.5951585976627713,0.26961602671118534,0.0,0.1669449081803005,0.5459098497495827,0.4582637729549249,0.7979966611018364,1.0,0.26961602671118534,1.0,0.676126878130217,0.7086811352253757,0.7328881469115192,0.6360601001669449,1.0,1.0,1.0,1.0,0.26961602671118534,0.0,0.1669449081803005,0.5459098497495827,0.0,1.0,0.676126878130217,1.0
26,0.0,18.0,2.0,0.0,0.0,0.40150250417362277,0.4624373956594324,1.0,0.9999999847700205,-0.6718139296469532,0.48998330550918195,0.0,0.48998330550918195,0.40150250417362277,0.4624373956594324,0.6026711185308848,1.0,0.807178631051753,1.0,0.0,0.7787979966611018,0.5459098497495827,0.4582637729549249,0.0,1.0,1.0,0.0,0.48998330550918195,0.40150250417362277,0.4624373956594324,0.6026711185308848,1.0,1.0,1.0,1.0,1.0,0.0,0.7787979966611018,0.5459098497495827,0.0,1.0,0.4908180300500835,1.0
27,3.0,9.0,3.0,0.0,1.0,0.7086811352253757,0.7328881469115192,0.44407345575959933,0.9998766054240137,-0.6905234830524764,0.12103505843071788,1.0,0.12103505843071788,0.7086811352253757,0.7328881469115192,0.5792988313856428,0.0,0.807178631051753,1.0,0.0,0.5834724540901502,0.5459098497495827,0.4582637729549249,0.0,1.0,1.0,1.0,0.12103505843071788,0.7086811352253757,0.7328881469115192,0.5792988313856428,0.0,0.44407345575959933,1.0,0.0,1.0,0.0,0.5834724540901502,0.5459098497495827,1.0,1.0,0.12103505843071788,1.0
28,0.0,20.0,3.0,3.0,0.0,0.7086811352253757,1.0,0.0,0.9999999979388463,-0.21445505222015748,0.5450751252086812,0.0,0.5450751252086812,0.7086811352253757,1.0,0.8756260434056762,1.0,1.0,1.0,1.0,0.9532554257095158,0.5459098497495827,0.4582637729549249,0.0,1.0,1.0,0.0,0.5450751252086812,0.7086811352253757,1.0,0.8756260434056762,1.0,0.0,0.3313856427378965,1.0,1.0,1.0,0.9532554257095158,0.5459098497495827,1.0,1.0,0.5450751252086812,1.0
29,1.0,15.0,3.0,1.0,0.40818030050083476,0.7086811352253757,0.0,1.0,0.999999694097773,-0.9400269110014736,0.40567612687813026,0.40818030050083476,0.40567612687813026,0.7086811352253757,0.0,0.07011686143572621,0.4666110183639399,0.0,1.0,0.44073455759599334,0.04257095158597663,0.5459098497495827,0.4582637729549249,0.0,1.0,1.0,0.40818030050083476,0.40567612687813026,0.7086811352253757,0.0,0.07011686143572621,0.4666110183639399,1.0,0.0,1.0,1.0,0.44073455759599334,0.04257095158597663,0.5459098497495827,0.0,1.0,0.40567612687813026,1.0
30,0.0,48.0,3.0,0.0,0.0,0.7086811352253757,0.2420701168614357,0.0,1.0,0.2330364579996156,0.9565943238731219,0.0,0.9565943238731219,0.7086811352253757,0.2420701168614357,0.9582637729549249,0.4666110183639399,0.5951585976627713,0.26961602671118534,0.0,0.21452420701168615,0.5459098497495827,0.4582637729549249,0.0,1.0,0.26961602671118534,0.0,0.9565943238731219,0.7086811352253757,0.2420701168614357,0.9582637729549249,0.4666110183639399,0.0,0.0,1.0,0.26961602671118534,0.0,0.21452420701168615,0.5459098497495827,1.0,1.0,1.0,0.0
31,3.0,12.0,3.0,0.0,1.0,0.7086811352253757,0.0,0.25292153589315525,0.9999938558253978,-0.8457102582174665,0.27378964941569284,1.0,0.27378964941569284,0.7086811352253757,0.0,0.3121869782971619,0.4666110183639399,0.42237061769616024,1.0,0.0,0.6260434056761268,0.5459098497495827,0.4582637729549249,0.0,1.0,1.0,1.0,0.27378964941569284,0.7086811352253757,0.0,0.3121869782971619,0.4666110183639399,0.25292153589315525,1.0,1.0,1.0,0.0,0.6260434056761268,0.5459098497495827,1.0,1.0,0.27378964941569284,1.0
32,1.0,36.0,3.0,2.0,0.40818030050083476,0.7086811352253757,1.0,0.44407345575959933,0.9999999999999998,0.024796565643621538,0.8647746243739567,0.40818030050083476,0.8647746243739567,0.7086811352253757,1.0,0.9365609348914858,1.0,0.807178631051753,1.0,0.6343906510851419,0.8514190317195326,0.5459098497495827,0.0,0.0,1.0,1.0,0.40818030050083476,0.8647746243739567,0.7086811352253757,1.0,0.9365609348914858,1.0,0.44407345575959933,1.0,1.0,1.0,0.6343906510851419,0.8514190317195326,0.5459098497495827,0.0,1.0,0.8647746243739567,0.0
33,3.0,21.0,2.0,3.0,1.0,0.40150250417362277,0.0,1.0,0.9999999992417439,-0.7126930223617607,0.5676126878130217,1.0,0.5676126878130217,0.40150250417362277,0.0,0.5442404006677797,0.13772954924874792,0.5951585976627713,0.26961602671118534,1.0,0.7362270450751252,0.0,0.4582637729549249,0.0,1.0,0.26961602671118534,1.0,0.5676126878130217,0.40150250417362277,0.0,0.5442404006677797,0.13772954924874792,1.0,1.0,1.0,0.26961602671118534,1.0,0.7362270450751252,0.0,0.0,1.0,0.5676126878130217,0.0
34,3.0,21.0,3.0,3.0,1.0,0.7086811352253757,0.2420701168614357,1.0,0.9999999992417439,-0.7561350675978726,0.5676126878130217,1.0,0.5676126878130217,0.7086811352253757,0.2420701168614357,0.4624373956594324,0.4666110183639399,0.807178631051753,0.26961602671118534,1.0,0.8772954924874792,0.5459098497495827,0.4582637729549249,0.7979966611018364,1.0,0.26961602671118534,1.0,0.5676126878130217,0.7086811352253757,0.2420701168614357,0.4624373956594324,0.4666110183639399,1.0,1.0,1.0,0.26961602671118534,1.0,0.8772954924874792,0.5459098497495827,0.0,1.0,0.5676126878130217,1.0
35,0.0,18.0,1.0,3.0,0.0,0.2036727879799666,0.2420701168614357,0.25292153589315525,0.9999999847700205,-0.7962452745562887,0.48998330550918195,0.0,0.48998330550918195,0.2036727879799666,0.2420701168614357,0.38564273789649417,0.4666110183639399,0.5951585976627713,0.26961602671118534,1.0,0.44323873121869783,0.5459098497495827,0.4582637729549249,0.7979966611018364,1.0,0.26961602671118534,0.0,0.48998330550918195,0.2036727879799666,0.2420701168614357,0.38564273789649417,0.4666110183639399,0.25292153589315525,1.0,1.0,0.26961602671118534,1.0,0.44323873121869783,0.5459098497495827,0.0,1.0,0.4908180300500835,0.0
36,0.0,12.0,1.0,1.0,0.0,0.2036727879799666,0.10267111853088481,1.0,0.9999938558253978,-0.8608316780931632,0.27378964941569284,0.0,0.27378964941569284,0.2036727879799666,0.10267111853088481,0.2629382303839733,0.4666110183639399,0.42237061769616024,0.4941569282136895,0.44073455759599334,0.21452420701168615,0.5459098497495827,0.4582637729549249,0.0,1.0,0.4941569282136895,0.0,0.27378964941569284,0.2036727879799666,0.10267111853088481,0.2629382303839733,0.4666110183639399,1.0,1.0,1.0,0.4941569282136895,0.44073455759599334,0.21452420701168615,0.5459098497495827,0.0,1.0,0.27378964941569284,1.0
37,3.0,18.0,1.0,1.0,1.0,0.2036727879799666,0.7328881469115192,1.0,0.9999999847700205,-0.9627090408150187,0.48998330550918195,1.0,0.48998330550918195,0.2036727879799666,0.7328881469115192,0.02671118530884808,0.13772954924874792,0.807178631051753,0.4941569282136895,0.44073455759599334,0.47829716193656097,0.0,0.4582637729549249,0.7979966611018364,1.0,0.4941569282136895,1.0,0.48998330550918195,0.2036727879799666,0.7328881469115192,0.02671118530884808,0.13772954924874792,1.0,1.0,1.0,0.4941569282136895,0.44073455759599334,0.47829716193656097,0.0,1.0,1.0,0.4908180300500835,1.0
38,1.0,24.0,0.0,0.0,0.40818030050083476,0.0,0.2420701168614357,0.44407345575959933,0.9999999999622486,-0.5881335298263599,0.676126878130217,0.40818030050083476,0.676126878130217,0.0,0.2420701168614357,0.6911519198664441,0.4666110183639399,0.42237061769616024,1.0,0.0,0.27212020033388984,0.0,0.4582637729549249,0.0,1.0,1.0,0.40818030050083476,0.676126878130217,0.0,0.2420701168614357,0.6911519198664441,0.4666110183639399,0.44407345575959933,1.0,1.0,1.0,0.0,0.27212020033388984,0.0,0.0,1.0,0.676126878130217,0.0
39,3.0,24.0,3.0,1.0,1.0,0.7086811352253757,0.4624373956594324,1.0,0.9999999999622486,-0.7543410008329594,0.676126878130217,1.0,0.676126878130217,0.7086811352253757,0.4624373956594324,0.4691151919866444,1.0,0.5951585976627713,0.0,0.44073455759599334,0.9148580968280468,0.5459098497495827,0.4582637729549249,0.0,1.0,0.0,1.0,0.676126878130217,0.7086811352253757,0.4624373956594324,0.4691151919866444,1.0,1.0,1.0,1.0,0.0,0.44073455759599334,0.9148580968280468,0.5459098497495827,0.0,1.0,0.676126878130217,1.0
40,3.0,24.0,1.0,0.0,1.0,0.2036727879799666,1.0,1.0,0.9999999999622486,-0.7426795668610238,0.676126878130217,1.0,0.676126878130217,0.2036727879799666,1.0,0.4958263772954925,0.4666110183639399,0.42237061769616024,0.4941569282136895,0.0,0.5834724540901502,0.5459098497495827,0.4582637729549249,0.7979966611018364,1.0,0.4941569282136895,1.0,0.676126878130217,0.2036727879799666,1.0,0.4958263772954925,0.4666110183639399,1.0,1.0,1.0,0.4941569282136895,0.0,0.5834724540901502,0.5459098497495827,1.0,1.0,0.676126878130217,1.0
41,0.0,15.0,3.0,3.0,0.0,0.7086811352253757,0.8764607679465777,1.0,0.999999694097773,-0.8492983917472927,0.40567612687813026,0.0,0.40567612687813026,0.7086811352253757,0.8764607679465777,0.3021702838063439,0.0,0.0,0.26961602671118534,1.0,0.04257095158597663,0.5459098497495827,0.4582637729549249,0.0,1.0,0.26961602671118534,0.0,0.40567612687813026,0.7086811352253757,0.8764607679465777,0.3021702838063439,0.0,1.0,1.0,0.06343906510851419,0.26961602671118534,1.0,0.04257095158597663,0.5459098497495827,0.0,1.0,0.40567612687813026,1.0
42,0.0,48.0,4.0,2.0,0.0,1.0,0.0,1.0,1.0,-0.5507144230153136,0.9565943238731219,0.0,0.9565943238731219,1.0,0.0,0.7212020033388982,0.0,0.42237061769616024,1.0,0.6343906510851419,0.5434056761268782,0.5459098497495827,0.0,0.0,1.0,1.0,0.0,0.9565943238731219,1.0,0.0,0.7212020033388982,0.0,1.0,1.0,1.0,1.0,0.6343906510851419,0.5434056761268782,0.5459098497495827,0.0,1.0,1.0,0.0
