,29,"2,22,19,30,3","2,23,19,21,3","2,26,19,31,3","2,29,19,22,3","2,29,19,2,24,5,3,3","2,29,19,2,28,5,3,3","2,31,19,31,3","2,2,24,5,3,19,31,3","2,2,28,5,3,19,29,3","2,2,21,19,31,3,13,3","2,2,22,19,30,3,13,3","2,2,26,19,31,3,13,3","2,2,29,19,31,3,13,3","2,2,30,19,2,28,5,3,3,13,3","2,2,31,19,29,3,13,3","2,2,31,19,31,3,13,3","2,2,31,19,2,24,5,3,3,13,3","2,2,23,19,21,3,19,2,23,19,29,3,3","2,2,23,19,21,3,19,2,2,23,19,21,3,5,3,3","2,2,23,19,21,3,19,2,2,23,19,29,3,5,3,3","2,2,23,19,29,3,19,2,23,19,21,3,3","2,2,23,19,29,3,19,2,2,23,19,21,3,5,3,3","2,2,23,19,29,3,19,2,2,23,19,29,3,5,3,3","2,2,2,23,19,21,3,5,3,19,2,23,19,21,3,3","2,2,2,23,19,29,3,5,3,19,2,23,19,21,3,3","2,2,2,23,19,29,3,5,3,19,2,2,23,19,21,3,5,3,3","2,2,2,23,19,29,3,5,3,19,2,2,23,19,29,3,5,3,3",34
10,2.0,1.0,0.0,0.5,1.0,0.894427190999916,0.7049607769015926,0.4444444444444444,0.6666666666666667,0.7049607769015926,0.6500019134185036,0.7310585786300049,0.6224593312018546,0.6607563687658172,0.7282625858656152,0.6607563687658172,0.6093175418435606,0.6607563687658172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,1.0,0.0,0.2688172043010753,0.0,0.5,0.4609772228646444,0.4192345116490003,0.0,0.0,0.4192345116490003,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.06720430107526883,0.1393752277863475,0.13440860215053765,0.06720430107526883,0.12961896184130317,0.125,0.1393752277863475,0.13440860215053765,0.25923792368260634,0.25,1.0
12,1.0,0.0,0.5268817204301076,0.5,0.0,0.447213595499958,0.48617243480439776,0.4444444444444444,0.6666666666666667,0.48617243480439776,0.6418340450887311,0.5,0.6224593312018546,0.5825702064623147,0.5841746447233085,0.5825702064623147,0.6093175418435606,0.6607563687658172,0.2634408602150538,0.3824456250457376,0.3725616373993638,0.2634408602150538,0.36293309315564887,0.3535533905932738,0.3824456250457376,0.3725616373993638,0.5132649025747366,0.5000000000000001,0.0
13,1.0,0.0,0.2956989247311828,0.0,0.0,0.3905124837953327,0.4846116845975599,0.0,0.0,0.4846116845975599,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0739247311827957,0.16079576932985679,0.1478494623655914,0.0739247311827957,0.135945514069788,0.125,0.16079576932985679,0.1478494623655914,0.271891028139576,0.25,1.0
14,1.0,0.5,0.0,0.5,0.5,0.4330127018922193,0.4299400944881564,0.4444444444444444,0.6454972243679028,0.4299400944881564,0.6418340450887311,0.6224593312018546,0.6224593312018546,0.5825702064623147,0.6459384152024179,0.5825702064623147,0.6093175418435606,0.655995056316095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,1.0,0.0,0.6021505376344086,0.0,0.0,0.40311288741492746,0.49848254581765294,0.0,0.0,0.49848254581765294,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.3010752688172043,0.46725893811975866,0.42578472845641574,0.3010752688172043,0.3879917968315853,0.3535533905932738,0.46725893811975866,0.42578472845641574,0.5487032611687345,0.5000000000000001,1.0
16,2.0,0.0,0.0,0.0,1.0,0.8660254037844386,0.9211323729436766,0.0,0.0,0.9211323729436766,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17,2.0,0.375,0.0,0.5,1.0,0.9219544457292888,0.873862897505303,0.4444444444444444,0.6871842709362768,0.873862897505303,0.6500019134185036,0.5926665999540697,0.6224593312018546,0.6607563687658172,0.6126007418825011,0.6607563687658172,0.6093175418435606,0.665340261363529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,2.0,0.0,0.24731182795698928,0.0,1.0,0.8366600265340756,1.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.12365591397849464,0.12298930042154475,0.1748758706160279,0.12365591397849464,0.2486522812870361,0.3535533905932738,0.12298930042154475,0.1748758706160279,0.35164742851113623,0.5000000000000001,1.0
19,2.0,0.375,0.4516129032258065,0.5,1.0,0.7745966692414834,0.959797958537171,0.4444444444444444,0.5773502691896257,0.959797958537171,0.6224593312018546,0.5926665999540697,0.6224593312018546,0.6607563687658172,0.6232397647865823,0.6607563687658172,0.6093175418435606,0.6404574756806275,0.4516129032258065,0.30349358291778905,0.4516129032258065,0.4516129032258065,0.6720215050322471,1.0,0.30349358291778905,0.4516129032258065,0.6720215050322471,1.0,1.0
20,1.0,0.0,0.1827956989247312,0.0,0.5,0.4330127018922193,0.504524979109513,0.0,0.0,0.504524979109513,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0456989247311828,0.07815359486303798,0.0913978494623656,0.0456989247311828,0.10688653415091959,0.125,0.07815359486303798,0.0913978494623656,0.21377306830183918,0.25,1.0
21,2.0,0.25,0.6344086021505377,0.5,1.0,0.8062257748298549,0.8528028654224418,0.4444444444444444,0.6009252125773316,0.8528028654224418,0.6687154484060341,0.5621765008857981,0.6224593312018546,0.6607563687658172,0.5739883476444592,0.6607563687658172,0.6093175418435606,0.6458679517454685,0.6344086021505377,0.50530499886312,0.6344086021505377,0.6344086021505377,0.7964977100723754,1.0,0.50530499886312,0.6344086021505377,0.7964977100723754,1.0,1.0
22,1.0,0.0,0.49462365591397855,0.0,0.5,0.3872983346207417,0.4767312946227961,0.0,0.0,0.4767312946227961,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.24731182795698928,0.3478662733658552,0.3497517412320558,0.24731182795698928,0.3516474285111362,0.3535533905932738,0.3478662733658552,0.3497517412320558,0.4973045625740722,0.5000000000000001,1.0
23,1.0,0.0,0.0,0.0,0.5,0.40311288741492746,0.47354242074224373,0.0,0.0,0.47354242074224373,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24,1.0,0.0,0.23118279569892475,0.0,0.0,0.3872983346207417,0.5,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.05779569892473119,0.1111560913583523,0.11559139784946237,0.05779569892473119,0.12020368018984609,0.125,0.1111560913583523,0.11559139784946237,0.24040736037969218,0.25,1.0
25,1.0,0.0,0.22580645161290325,0.0,0.5,0.4330127018922193,0.4539389893593698,0.0,0.0,0.4539389893593698,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.05645161290322581,0.10730118526388518,0.11290322580645162,0.05645161290322581,0.11879774082787287,0.125,0.10730118526388518,0.11290322580645162,0.23759548165574573,0.25,1.0
26,1.0,0.0,0.41935483870967744,0.0,0.0,0.37080992435478316,0.5222329678670935,0.0,0.0,0.5222329678670935,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.20967741935483872,0.271564181788243,0.29652865017500385,0.20967741935483872,0.32378806290136664,0.3535533905932738,0.271564181788243,0.29652865017500385,0.4579054698896255,0.5000000000000001,1.0
27,2.0,0.375,0.0,0.5,1.0,0.8366600265340756,0.8876253645985944,0.4444444444444444,0.6236095644623235,0.8876253645985944,0.608372491553468,0.5926665999540697,0.6224593312018546,0.6607563687658172,0.6143121132974236,0.6607563687658172,0.6093175418435606,0.6510390418754253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,1.0,0.0,0.4516129032258065,0.0,0.0,0.3791437722025775,0.455604826111135,0.0,0.0,0.455604826111135,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.22580645161290325,0.30349358291778905,0.31933854634231185,0.22580645161290325,0.33601075251612356,0.3535533905932738,0.30349358291778905,0.31933854634231185,0.4751909633114915,0.5000000000000001,1.0
29,1.0,0.0,0.3118279569892473,0.0,0.5,0.40311288741492746,0.4767312946227961,0.0,0.0,0.4767312946227961,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.07795698924731183,0.17412958862544328,0.15591397849462366,0.07795698924731183,0.13960389432901918,0.125,0.17412958862544328,0.15591397849462366,0.27920778865803836,0.25,1.0
30,1.0,0.0,0.2634408602150538,0.0,0.0,0.37080992435478316,0.49236596391733095,0.0,0.0,0.49236596391733095,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.06586021505376345,0.13521494745248439,0.1317204301075269,0.06586021505376345,0.12831622564368414,0.125,0.13521494745248439,0.1317204301075269,0.2566324512873683,0.25,1.0
31,1.0,0.0,0.2903225806451613,0.5,0.0,0.3872983346207417,0.4767312946227961,0.4444444444444444,0.5773502691896257,0.4767312946227961,0.6553990357712653,0.5,0.6224593312018546,0.5825702064623147,0.6224593312018546,0.5825702064623147,0.6093175418435606,0.6404574756806275,0.07258064516129033,0.15643042434590074,0.14516129032258066,0.07258064516129033,0.13470397652008118,0.125,0.15643042434590074,0.14516129032258066,0.26940795304016235,0.25,1.0
32,2.0,0.25,0.0,0.5,1.0,0.8062257748298549,0.8528028654224418,0.4444444444444444,0.6009252125773316,0.8528028654224418,0.6418340450887311,0.5621765008857981,0.6224593312018546,0.6607563687658172,0.5739883476444592,0.6607563687658172,0.6093175418435606,0.6458679517454685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,1.0,0.0,0.22043010752688175,0.0,0.5,0.3872983346207417,0.49236596391733095,0.0,0.0,0.49236596391733095,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.05510752688172044,0.10349190203832269,0.11021505376344087,0.05510752688172044,0.11737496206785376,0.125,0.10349190203832269,0.11021505376344087,0.23474992413570753,0.25,1.0
34,2.0,0.5,0.0,0.5,1.0,0.8660254037844386,0.8876253645985944,0.4444444444444444,0.6454972243679028,0.8876253645985944,0.6252528888639807,0.6224593312018546,0.6224593312018546,0.6607563687658172,0.6503624760248896,0.6607563687658172,0.6093175418435606,0.655995056316095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,1.0,0.0,0.0,0.0,0.5,0.42573465914816006,0.4767312946227961,0.0,0.0,0.4767312946227961,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,2.0,0.0,0.0,0.0,1.0,0.8366600265340756,0.8492420863405917,0.0,0.0,0.8492420863405917,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,1.0,0.0,0.0,0.0,0.5,0.40311288741492746,0.5075192189225524,0.0,0.0,0.5075192189225524,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,1.0,0.0,0.5698924731182796,0.0,0.0,0.3872983346207417,0.4438126822992972,0.0,0.0,0.4438126822992972,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.2849462365591398,0.43021879703032007,0.4029748322891078,0.2849462365591398,0.3774561143756581,0.3535533905932738,0.43021879703032007,0.4029748322891078,0.533803556150706,0.5000000000000001,1.0
39,1.0,0.0,0.20967741935483872,0.0,0.5,0.3872983346207417,0.4687184332805461,0.0,0.0,0.4687184332805461,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.05241935483870968,0.09601243723492148,0.10483870967741936,0.05241935483870968,0.11447636747240637,0.125,0.09601243723492148,0.10483870967741936,0.22895273494481275,0.25,1.0
40,1.0,0.0,0.0,0.0,0.5,0.41079191812887456,0.4522670168666454,0.0,0.0,0.4522670168666454,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,1.0,0.0,0.0,0.0,0.5,0.40311288741492746,0.4119429204355498,0.0,0.0,0.4119429204355498,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,1.0,0.0,0.4301075268817205,0.0,0.5,0.40311288741492746,0.4572645941803379,0.0,0.0,0.4572645941803379,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.21505376344086025,0.2820756282941734,0.3041319488974399,0.21505376344086025,0.3279129178919765,0.3535533905932738,0.2820756282941734,0.3041319488974399,0.46373889576016836,0.5000000000000001,1.0
43,2.0,0.0,0.0,0.5,0.0,0.7071067811865475,0.9534625892455922,0.4444444444444444,0.5270462766947299,0.9534625892455922,0.596970308648831,0.5,0.6224593312018546,0.6607563687658172,0.5825702064623147,0.6607563687658172,0.6093175418435606,0.628793939822741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,1.0,0.0,0.4516129032258065,0.0,0.5,0.447213595499958,0.4703319266349258,0.0,0.0,0.4703319266349258,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.22580645161290325,0.30349358291778905,0.31933854634231185,0.22580645161290325,0.33601075251612356,0.3535533905932738,0.30349358291778905,0.31933854634231185,0.4751909633114915,0.5000000000000001,1.0
45,1.0,0.0,0.5913978494623656,0.0,0.5,0.37080992435478316,0.49236596391733095,0.0,0.0,0.49236596391733095,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.2956989247311828,0.4547991155169984,0.41818142973397976,0.2956989247311828,0.38451197948255317,0.3535533905932738,0.4547991155169984,0.41818142973397976,0.543782056279152,0.5000000000000001,1.0
46,2.0,0.25,0.0,0.5,1.0,0.7483314773547883,0.7627700713964738,0.4444444444444444,0.5577733510227171,0.7627700713964738,0.6500019134185036,0.5621765008857981,0.6224593312018546,0.6607563687658172,0.5662743941954392,0.6607563687658172,0.6093175418435606,0.6359371803032055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,2.0,0.375,0.0,1.0,1.0,0.8366600265340756,0.7261354744623949,0.4444444444444444,0.6236095644623235,0.7261354744623949,0.6843443935104842,0.5926665999540697,0.7310585786300049,0.6607563687658172,0.5940633029102114,0.6607563687658172,0.6093175418435606,0.6510390418754253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,2.0,0.625,0.0,0.0,1.0,0.894427190999916,0.7547827301263389,0.0,0.0,0.7547827301263389,0.5,0.6513548646660542,0.5,0.5,0.6591897753801734,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,2.0,0.5,0.0,1.0,1.0,0.9219544457292888,0.8238858408710996,0.4444444444444444,0.6871842709362768,0.8238858408710996,0.6843443935104842,0.6224593312018546,0.7310585786300049,0.6607563687658172,0.640161654630466,0.6607563687658172,0.6093175418435606,0.665340261363529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,1.0,0.0,0.0,0.0,0.5,0.3640054944640259,0.408248290463863,0.0,0.0,0.408248290463863,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,2.0,0.0,0.2795698924731183,0.0,1.0,0.8366600265340756,0.9145291883606758,0.0,0.0,0.9145291883606758,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.13978494623655915,0.14782081728835725,0.1976857667833359,0.13978494623655915,0.26437184630417737,0.3535533905932738,0.14782081728835725,0.1976857667833359,0.37387825055298307,0.5000000000000001,1.0
52,1.0,0.0,0.40860215053763443,0.0,0.5,0.42573465914816006,0.4438126822992972,0.0,0.0,0.4438126822992972,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.20430107526881722,0.26118664817327797,0.28892535145256787,0.20430107526881722,0.31960997736993224,0.3535533905932738,0.26118664817327797,0.28892535145256787,0.4519967646663162,0.5000000000000001,1.0
53,1.0,0.0,0.4301075268817205,0.0,0.5,0.40311288741492746,0.5030211755287276,0.0,0.0,0.5030211755287276,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.21505376344086025,0.2820756282941734,0.3041319488974399,0.21505376344086025,0.3279129178919765,0.3535533905932738,0.2820756282941734,0.3041319488974399,0.46373889576016836,0.5000000000000001,1.0
54,2.0,0.75,0.0,0.5,1.0,0.8660254037844386,0.7467099554551,0.4444444444444444,0.6454972243679028,0.7467099554551,0.6634197805185791,0.679178699175393,0.6224593312018546,0.6607563687658172,0.6863599070557598,0.6607563687658172,0.6093175418435606,0.655995056316095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,1.0,0.0,0.20967741935483872,0.0,0.5,0.48733971724044817,0.4007568597117966,0.0,0.0,0.4007568597117966,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.05241935483870968,0.09601243723492148,0.10483870967741936,0.05241935483870968,0.11447636747240637,0.125,0.09601243723492148,0.10483870967741936,0.22895273494481275,0.25,1.0
56,1.0,0.0,0.0,0.75,0.0,0.3674234614174767,0.5149286505444373,1.0,0.8215838362577492,0.5149286505444373,0.7020633698789296,0.5,0.679178699175393,0.6224593312018546,0.6726251397924451,0.6224593312018546,0.7310585786300049,0.6945724411169889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
57,1.0,0.0,0.0,0.0,0.5,0.3872983346207417,0.4605661864718383,0.0,0.0,0.4605661864718383,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
58,2.0,0.375,0.5806451612903226,0.0,1.0,0.7745966692414834,0.9534625892455922,0.0,0.0,0.9534625892455922,0.5,0.5926665999540697,0.5,0.5,0.6224593312018546,0.5,0.5,0.5,0.5806451612903226,0.4424520553555024,0.5806451612903226,0.5806451612903226,0.762000762001143,1.0,0.4424520553555024,0.5806451612903226,0.762000762001143,1.0,0.0
59,1.0,0.0,0.5053763440860215,0.0,0.0,0.41079191812887456,0.5075192189225524,0.0,0.0,0.5075192189225524,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.25268817204301075,0.3592711665048366,0.3573550399544918,0.25268817204301075,0.35544913281861495,0.3535533905932738,0.3592711665048366,0.3573550399544918,0.5026809843658409,0.5000000000000001,0.0
60,1.0,0.0,0.3064516129032258,0.0,0.5,0.4183300132670378,0.4605661864718383,0.0,0.0,0.4605661864718383,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.07661290322580645,0.1696457043355254,0.1532258064516129,0.07661290322580645,0.13839517985266545,0.125,0.1696457043355254,0.1532258064516129,0.2767903597053309,0.25,1.0
61,2.0,0.375,0.0,0.5,1.0,0.9486832980505139,0.8528028654224418,0.4444444444444444,0.7071067811865476,0.8528028654224418,0.652705380308503,0.5926665999540697,0.6224593312018546,0.6607563687658172,0.609976537442338,0.6607563687658172,0.6093175418435606,0.6697615493266569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,1.0,0.0,0.2903225806451613,0.0,0.0,0.4330127018922193,0.4438126822992972,0.0,0.0,0.4438126822992972,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.07258064516129033,0.15643042434590074,0.14516129032258066,0.07258064516129033,0.13470397652008118,0.125,0.15643042434590074,0.14516129032258066,0.26940795304016235,0.25,1.0
63,1.0,0.0,0.4838709677419355,0.0,0.0,0.4609772228646444,0.5075192189225524,0.0,0.0,0.5075192189225524,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.3629032258064516,0.33658468240657374,0.41904455021827675,0.3629032258064516,0.5217062577301893,0.649519052838329,0.33658468240657374,0.41904455021827675,0.6024144966768741,0.7499999999999999,1.0
64,2.0,0.5,0.3118279569892473,0.5,1.0,0.8246211251235321,0.7745966692414834,0.4444444444444444,0.6146362971528592,0.7745966692414834,0.6660728493210479,0.6224593312018546,0.6224593312018546,0.6607563687658172,0.6321851352960552,0.6607563687658172,0.6093175418435606,0.6489976773384213,0.15591397849462366,0.17412958862544328,0.22049566295064388,0.15591397849462366,0.27920778865803836,0.3535533905932738,0.17412958862544328,0.22049566295064388,0.3948594414403987,0.5000000000000001,0.0
65,1.0,0.0,0.25806451612903225,0.0,0.0,0.3872983346207417,0.47354242074224373,0.0,0.0,0.47354242074224373,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.06451612903225806,0.13109690529051923,0.12903225806451613,0.06451612903225806,0.1270001270001905,0.125,0.13109690529051923,0.12903225806451613,0.254000254000381,0.25,1.0
66,1.0,0.0,0.0,0.0,0.5,0.40311288741492746,0.3892494720807615,0.0,0.0,0.3892494720807615,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
67,1.0,0.0,0.25268817204301075,0.75,0.0,0.4183300132670378,0.4522670168666454,1.0,0.9354143466934854,0.4522670168666454,0.6983147578526885,0.5,0.679178699175393,0.6224593312018546,0.5784046557403111,0.6224593312018546,0.7310585786300049,0.7181724468594418,0.06317204301075269,0.1270215390601856,0.12634408602150538,0.06317204301075269,0.1256702460914602,0.125,0.1270215390601856,0.12634408602150538,0.2513404921829204,0.25,1.0
68,2.0,0.5,0.0,0.5,1.0,0.8062257748298549,0.9211323729436766,0.4444444444444444,0.6009252125773316,0.9211323729436766,0.6660728493210479,0.6224593312018546,0.6224593312018546,0.6607563687658172,0.6556709199970722,0.6607563687658172,0.6093175418435606,0.6458679517454685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,1.0,0.0,0.5161290322580645,0.0,0.0,0.3872983346207417,0.4351941398892446,0.0,0.0,0.4351941398892446,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.25806451612903225,0.3707980428939869,0.3649583386769278,0.25806451612903225,0.3592106040535498,0.3535533905932738,0.3707980428939869,0.3649583386769278,0.508000508000762,0.5000000000000001,1.0
70,1.0,0.0,0.2956989247311828,0.0,0.5,0.42573465914816006,0.4846116845975599,0.0,0.0,0.4846116845975599,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0739247311827957,0.16079576932985679,0.1478494623655914,0.0739247311827957,0.135945514069788,0.125,0.16079576932985679,0.1478494623655914,0.271891028139576,0.25,1.0
71,1.0,0.0,0.15591397849462366,0.0,0.5,0.4183300132670378,0.5075192189225524,0.0,0.0,0.5075192189225524,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.038978494623655914,0.061564106461137434,0.07795698924731183,0.038978494623655914,0.09871486036009967,0.125,0.061564106461137434,0.07795698924731183,0.19742972072019935,0.25,1.0
