,21,22,23,24,25,"2,22,9,3","2,23,9,3","2,24,9,3","2,2,21,9,3,9,3","2,2,22,9,3,9,3","2,2,23,9,3,9,3","2,2,24,9,3,9,3",26
16,7.0,0.0,1.0,0.0,3.1,0.0,0.7615941559557649,0.0,0.7615934575140083,0.0,0.6420149920119997,0.0,1.0
17,1.0,5.0,0.0,0.0,0.0,0.9999092042625951,0.0,0.0,0.6420149920119997,0.7615560214388488,0.0,0.0,1.0
18,2.0,16.0,0.0,1.0,50.7,0.9999999999999747,0.0,0.7615941559557649,0.7460679984455996,0.7615941559557542,0.0,0.6420149920119997,0.0
19,12.0,5.0,1.0,1.0,0.7,0.9999092042625951,0.7615941559557649,0.7615941559557649,0.7615941559240557,0.7615560214388488,0.6420149920119997,0.6420149920119997,1.0
20,9.0,14.0,1.0,0.0,0.0,0.9999999999986171,0.7615941559557649,0.0,0.7615941431633633,0.7615941559551841,0.6420149920119997,0.0,1.0
21,10.0,16.0,0.0,0.0,13.0,0.9999999999999747,0.0,0.0,0.7615941542245016,0.7615941559557542,0.0,0.0,1.0
22,2.0,3.0,0.0,1.0,61.3,0.9950547536867305,0.0,0.7615941559557649,0.7460679984455996,0.7595094447988621,0.0,0.6420149920119997,0.0
23,3.0,2.0,1.0,0.0,0.5,0.9640275800758169,0.7615941559557649,0.0,0.7595094447988621,0.7460679984455996,0.6420149920119997,0.0,1.0
24,9.0,13.0,1.0,0.0,0.0,0.9999999999897818,0.7615941559557649,0.0,0.7615941431633633,0.7615941559514735,0.6420149920119997,0.0,1.0
25,15.0,7.0,0.0,0.0,1.4,0.9999983369439447,0.0,0.0,0.7615941559556862,0.7615934575140083,0.0,0.0,1.0
26,11.0,0.0,1.0,1.0,11.6,0.0,0.7615941559557649,0.7615941559557649,0.7615941557214638,0.0,0.6420149920119997,0.6420149920119997,1.0
27,15.0,5.0,0.0,1.0,2.9,0.9999092042625951,0.0,0.7615941559557649,0.7615941559556862,0.7615560214388488,0.0,0.6420149920119997,1.0
28,6.0,6.0,1.0,1.0,5.2,0.9999877116507956,0.7615941559557649,0.7615941559557649,0.7615889951160996,0.7615889951160996,0.6420149920119997,0.6420149920119997,1.0
29,9.0,16.0,1.0,0.0,5.2,0.9999999999999747,0.7615941559557649,0.0,0.7615941431633633,0.7615941559557542,0.6420149920119997,0.0,1.0
30,0.0,11.0,1.0,1.0,40.5,0.9999999994421064,0.7615941559557649,0.7615941559557649,0.0,0.7615941557214638,0.6420149920119997,0.6420149920119997,0.0
31,12.0,11.0,0.0,1.0,96.2,0.9999999994421064,0.0,0.7615941559557649,0.7615941559240557,0.7615941557214638,0.0,0.6420149920119997,0.0
32,7.0,0.0,1.0,1.0,5.4,0.0,0.7615941559557649,0.7615941559557649,0.7615934575140083,0.0,0.6420149920119997,0.6420149920119997,1.0
33,12.0,12.0,0.0,0.0,1.2,0.9999999999244973,0.0,0.0,0.7615941559240557,0.7615941559240557,0.0,0.0,1.0
34,5.0,3.0,1.0,0.0,2.7,0.9950547536867305,0.7615941559557649,0.0,0.7615560214388488,0.7595094447988621,0.6420149920119997,0.0,1.0
35,12.0,16.0,0.0,0.0,0.0,0.9999999999999747,0.0,0.0,0.7615941559240557,0.7615941559557542,0.0,0.0,1.0
36,2.0,14.0,1.0,0.0,0.0,0.9999999999986171,0.7615941559557649,0.0,0.7460679984455996,0.7615941559551841,0.6420149920119997,0.0,1.0
37,16.0,0.0,0.0,0.0,10.2,0.0,0.0,0.0,0.7615941559557542,0.0,0.0,0.0,1.0
38,7.0,1.0,1.0,1.0,1.6,0.7615941559557649,0.7615941559557649,0.7615941559557649,0.7615934575140083,0.6420149920119997,0.6420149920119997,0.6420149920119997,1.0
39,8.0,12.0,0.0,0.0,0.0,0.9999999999244973,0.0,0.0,0.7615940614319875,0.7615941559240557,0.0,0.0,1.0
40,4.0,4.0,0.0,0.0,49.0,0.999329299739067,0.0,0.0,0.7613123351430517,0.7613123351430517,0.0,0.0,1.0
41,8.0,6.0,1.0,0.0,0.0,0.9999877116507956,0.7615941559557649,0.0,0.7615940614319875,0.7615889951160996,0.6420149920119997,0.0,1.0
42,16.0,8.0,1.0,0.0,1.7,0.9999997749296758,0.7615941559557649,0.0,0.7615941559557542,0.7615940614319875,0.6420149920119997,0.0,1.0
43,7.0,3.0,0.0,0.0,4.7,0.9950547536867305,0.0,0.0,0.7615934575140083,0.7595094447988621,0.0,0.0,1.0
44,8.0,5.0,1.0,1.0,0.0,0.9999092042625951,0.7615941559557649,0.7615941559557649,0.7615940614319875,0.7615560214388488,0.6420149920119997,0.6420149920119997,1.0
45,11.0,10.0,0.0,1.0,48.4,0.9999999958776927,0.0,0.7615941559557649,0.7615941557214638,0.7615941542245016,0.0,0.6420149920119997,0.0
46,3.0,11.0,0.0,0.0,5.1,0.9999999994421064,0.0,0.0,0.7595094447988621,0.7615941557214638,0.0,0.0,1.0
47,16.0,16.0,0.0,0.0,13.7,0.9999999999999747,0.0,0.0,0.7615941559557542,0.7615941559557542,0.0,0.0,1.0
48,5.0,14.0,0.0,0.0,0.0,0.9999999999986171,0.0,0.0,0.7615560214388488,0.7615941559551841,0.0,0.0,1.0
49,1.0,12.0,0.0,1.0,5.8,0.9999999999244973,0.0,0.7615941559557649,0.6420149920119997,0.7615941559240557,0.0,0.6420149920119997,1.0
50,0.0,8.0,0.0,0.0,0.6,0.9999997749296758,0.0,0.0,0.0,0.7615940614319875,0.0,0.0,1.0
51,14.0,0.0,0.0,1.0,67.9,0.0,0.0,0.7615941559557649,0.7615941559551841,0.0,0.0,0.6420149920119997,0.0
52,5.0,3.0,1.0,1.0,12.8,0.9950547536867305,0.7615941559557649,0.7615941559557649,0.7615560214388488,0.7595094447988621,0.6420149920119997,0.6420149920119997,0.0
53,1.0,15.0,1.0,1.0,2.3,0.9999999999998128,0.7615941559557649,0.7615941559557649,0.6420149920119997,0.7615941559556862,0.6420149920119997,0.6420149920119997,1.0
54,16.0,7.0,1.0,1.0,36.2,0.9999983369439447,0.7615941559557649,0.7615941559557649,0.7615941559557542,0.7615934575140083,0.6420149920119997,0.6420149920119997,0.0
55,14.0,12.0,0.0,0.0,0.0,0.9999999999244973,0.0,0.0,0.7615941559551841,0.7615941559240557,0.0,0.0,1.0
56,7.0,10.0,0.0,1.0,71.4,0.9999999958776927,0.0,0.7615941559557649,0.7615934575140083,0.7615941542245016,0.0,0.6420149920119997,0.0
57,5.0,15.0,1.0,0.0,1.4,0.9999999999998128,0.7615941559557649,0.0,0.7615560214388488,0.7615941559556862,0.6420149920119997,0.0,1.0
58,9.0,9.0,0.0,0.0,20.6,0.9999999695400409,0.0,0.0,0.7615941431633633,0.7615941431633633,0.0,0.0,0.0
59,14.0,1.0,1.0,1.0,0.4,0.7615941559557649,0.7615941559557649,0.7615941559557649,0.7615941559551841,0.6420149920119997,0.6420149920119997,0.6420149920119997,1.0
60,6.0,11.0,1.0,1.0,1.8,0.9999999994421064,0.7615941559557649,0.7615941559557649,0.7615889951160996,0.7615941557214638,0.6420149920119997,0.6420149920119997,1.0
61,1.0,2.0,1.0,0.0,0.0,0.9640275800758169,0.7615941559557649,0.0,0.6420149920119997,0.7460679984455996,0.6420149920119997,0.0,1.0
62,15.0,0.0,0.0,1.0,44.2,0.0,0.0,0.7615941559557649,0.7615941559556862,0.0,0.0,0.6420149920119997,0.0
63,14.0,7.0,0.0,0.0,0.0,0.9999983369439447,0.0,0.0,0.7615941559551841,0.7615934575140083,0.0,0.0,1.0
64,4.0,3.0,1.0,0.0,1.0,0.9950547536867305,0.7615941559557649,0.0,0.7613123351430517,0.7595094447988621,0.6420149920119997,0.0,1.0
65,11.0,13.0,0.0,1.0,8.4,0.9999999999897818,0.0,0.7615941559557649,0.7615941557214638,0.7615941559514735,0.0,0.6420149920119997,1.0
66,16.0,4.0,0.0,1.0,8.6,0.999329299739067,0.0,0.7615941559557649,0.7615941559557542,0.7613123351430517,0.0,0.6420149920119997,1.0
67,3.0,7.0,0.0,0.0,4.0,0.9999983369439447,0.0,0.0,0.7595094447988621,0.7615934575140083,0.0,0.0,1.0
68,8.0,8.0,0.0,1.0,112.8,0.9999997749296758,0.0,0.7615941559557649,0.7615940614319875,0.7615940614319875,0.0,0.6420149920119997,0.0
69,8.0,15.0,1.0,0.0,0.0,0.9999999999998128,0.7615941559557649,0.0,0.7615940614319875,0.7615941559556862,0.6420149920119997,0.0,1.0
70,3.0,13.0,0.0,1.0,2.7,0.9999999999897818,0.0,0.7615941559557649,0.7595094447988621,0.7615941559514735,0.0,0.6420149920119997,0.0
71,16.0,6.0,0.0,0.0,3.7,0.9999877116507956,0.0,0.0,0.7615941559557542,0.7615889951160996,0.0,0.0,1.0
72,15.0,13.0,1.0,0.0,0.0,0.9999999999897818,0.7615941559557649,0.0,0.7615941559556862,0.7615941559514735,0.6420149920119997,0.0,1.0
73,2.0,15.0,1.0,0.0,0.4,0.9999999999998128,0.7615941559557649,0.0,0.7460679984455996,0.7615941559556862,0.6420149920119997,0.0,1.0
74,2.0,3.0,1.0,0.0,0.0,0.9950547536867305,0.7615941559557649,0.0,0.7460679984455996,0.7595094447988621,0.6420149920119997,0.0,1.0
75,4.0,12.0,0.0,1.0,1.5,0.9999999999244973,0.0,0.7615941559557649,0.7613123351430517,0.7615941559240557,0.0,0.6420149920119997,1.0
76,7.0,16.0,1.0,1.0,0.7,0.9999999999999747,0.7615941559557649,0.7615941559557649,0.7615934575140083,0.7615941559557542,0.6420149920119997,0.6420149920119997,1.0
77,15.0,13.0,0.0,0.0,0.0,0.9999999999897818,0.0,0.0,0.7615941559556862,0.7615941559514735,0.0,0.0,1.0
78,4.0,10.0,1.0,1.0,5.1,0.9999999958776927,0.7615941559557649,0.7615941559557649,0.7613123351430517,0.7615941542245016,0.6420149920119997,0.6420149920119997,1.0
79,12.0,2.0,0.0,0.0,0.0,0.9640275800758169,0.0,0.0,0.7615941559240557,0.7460679984455996,0.0,0.0,1.0
80,5.0,15.0,1.0,1.0,8.7,0.9999999999998128,0.7615941559557649,0.7615941559557649,0.7615560214388488,0.7615941559556862,0.6420149920119997,0.6420149920119997,1.0
81,2.0,11.0,0.0,1.0,193.8,0.9999999994421064,0.0,0.7615941559557649,0.7460679984455996,0.7615941557214638,0.0,0.6420149920119997,0.0
82,5.0,8.0,1.0,1.0,5.1,0.9999997749296758,0.7615941559557649,0.7615941559557649,0.7615560214388488,0.7615940614319875,0.6420149920119997,0.6420149920119997,0.0
83,1.0,4.0,1.0,1.0,4.4,0.999329299739067,0.7615941559557649,0.7615941559557649,0.6420149920119997,0.7613123351430517,0.6420149920119997,0.6420149920119997,1.0
84,10.0,5.0,1.0,0.0,1.0,0.9999092042625951,0.7615941559557649,0.0,0.7615941542245016,0.7615560214388488,0.6420149920119997,0.0,1.0
85,10.0,1.0,0.0,0.0,2.2,0.7615941559557649,0.0,0.0,0.7615941542245016,0.6420149920119997,0.0,0.0,1.0
86,11.0,15.0,0.0,1.0,33.1,0.9999999999998128,0.0,0.7615941559557649,0.7615941557214638,0.7615941559556862,0.0,0.6420149920119997,0.0
87,15.0,6.0,1.0,1.0,1.6,0.9999877116507956,0.7615941559557649,0.7615941559557649,0.7615941559556862,0.7615889951160996,0.6420149920119997,0.6420149920119997,1.0
88,13.0,13.0,0.0,0.0,0.5,0.9999999999897818,0.0,0.0,0.7615941559514735,0.7615941559514735,0.0,0.0,1.0
89,1.0,9.0,1.0,0.0,2.1,0.9999999695400409,0.7615941559557649,0.0,0.6420149920119997,0.7615941431633633,0.6420149920119997,0.0,1.0
90,8.0,5.0,0.0,1.0,5.4,0.9999092042625951,0.0,0.7615941559557649,0.7615940614319875,0.7615560214388488,0.0,0.6420149920119997,1.0
91,13.0,10.0,1.0,0.0,0.0,0.9999999958776927,0.7615941559557649,0.0,0.7615941559514735,0.7615941542245016,0.6420149920119997,0.0,1.0
92,4.0,16.0,1.0,1.0,2.4,0.9999999999999747,0.7615941559557649,0.7615941559557649,0.7613123351430517,0.7615941559557542,0.6420149920119997,0.6420149920119997,1.0
93,10.0,13.0,1.0,1.0,0.0,0.9999999999897818,0.7615941559557649,0.7615941559557649,0.7615941542245016,0.7615941559514735,0.6420149920119997,0.6420149920119997,1.0
94,11.0,0.0,0.0,1.0,96.6,0.0,0.0,0.7615941559557649,0.7615941557214638,0.0,0.0,0.6420149920119997,0.0
95,4.0,11.0,1.0,0.0,1.9,0.9999999994421064,0.7615941559557649,0.0,0.7613123351430517,0.7615941557214638,0.6420149920119997,0.0,1.0
96,13.0,1.0,1.0,0.0,0.5,0.7615941559557649,0.7615941559557649,0.0,0.7615941559514735,0.6420149920119997,0.6420149920119997,0.0,1.0
97,10.0,4.0,0.0,0.0,3.9,0.999329299739067,0.0,0.0,0.7615941542245016,0.7613123351430517,0.0,0.0,1.0
98,11.0,14.0,1.0,1.0,4.0,0.9999999999986171,0.7615941559557649,0.7615941559557649,0.7615941557214638,0.7615941559551841,0.6420149920119997,0.6420149920119997,1.0
99,15.0,14.0,0.0,0.0,0.0,0.9999999999986171,0.0,0.0,0.7615941559556862,0.7615941559551841,0.0,0.0,1.0
100,3.0,11.0,1.0,0.0,0.0,0.9999999994421064,0.7615941559557649,0.0,0.7595094447988621,0.7615941557214638,0.6420149920119997,0.0,1.0
101,13.0,3.0,1.0,0.0,1.2,0.9950547536867305,0.7615941559557649,0.0,0.7615941559514735,0.7595094447988621,0.6420149920119997,0.0,1.0
102,12.0,7.0,0.0,1.0,5.9,0.9999983369439447,0.0,0.7615941559557649,0.7615941559240557,0.7615934575140083,0.0,0.6420149920119997,1.0
103,6.0,13.0,1.0,1.0,0.0,0.9999999999897818,0.7615941559557649,0.7615941559557649,0.7615889951160996,0.7615941559514735,0.6420149920119997,0.6420149920119997,1.0
104,6.0,6.0,1.0,0.0,1.0,0.9999877116507956,0.7615941559557649,0.0,0.7615889951160996,0.7615889951160996,0.6420149920119997,0.0,1.0
105,3.0,8.0,1.0,1.0,4.1,0.9999997749296758,0.7615941559557649,0.7615941559557649,0.7595094447988621,0.7615940614319875,0.6420149920119997,0.6420149920119997,1.0
106,3.0,16.0,0.0,0.0,5.1,0.9999999999999747,0.0,0.0,0.7595094447988621,0.7615941559557542,0.0,0.0,1.0
107,14.0,16.0,1.0,0.0,0.0,0.9999999999999747,0.7615941559557649,0.0,0.7615941559551841,0.7615941559557542,0.6420149920119997,0.0,1.0
108,10.0,5.0,0.0,1.0,8.7,0.9999092042625951,0.0,0.7615941559557649,0.7615941542245016,0.7615560214388488,0.0,0.6420149920119997,1.0
109,13.0,0.0,0.0,1.0,97.1,0.0,0.0,0.7615941559557649,0.7615941559514735,0.0,0.0,0.6420149920119997,0.0
110,8.0,10.0,0.0,0.0,0.5,0.9999999958776927,0.0,0.0,0.7615940614319875,0.7615941542245016,0.0,0.0,1.0
111,8.0,15.0,1.0,1.0,6.3,0.9999999999998128,0.7615941559557649,0.7615941559557649,0.7615940614319875,0.7615941559556862,0.6420149920119997,0.6420149920119997,1.0
112,2.0,15.0,0.0,0.0,1.9,0.9999999999998128,0.0,0.0,0.7460679984455996,0.7615941559556862,0.0,0.0,1.0
113,7.0,6.0,1.0,0.0,1.9,0.9999877116507956,0.7615941559557649,0.0,0.7615934575140083,0.7615889951160996,0.6420149920119997,0.0,1.0
114,9.0,10.0,1.0,1.0,30.4,0.9999999958776927,0.7615941559557649,0.7615941559557649,0.7615941431633633,0.7615941542245016,0.6420149920119997,0.6420149920119997,0.0
115,8.0,7.0,1.0,1.0,5.7,0.9999983369439447,0.7615941559557649,0.7615941559557649,0.7615940614319875,0.7615934575140083,0.6420149920119997,0.6420149920119997,1.0
116,8.0,6.0,0.0,0.0,0.0,0.9999877116507956,0.0,0.0,0.7615940614319875,0.7615889951160996,0.0,0.0,1.0
117,13.0,6.0,1.0,1.0,3.0,0.9999877116507956,0.7615941559557649,0.7615941559557649,0.7615941559514735,0.7615889951160996,0.6420149920119997,0.6420149920119997,1.0
118,8.0,2.0,1.0,0.0,0.5,0.9640275800758169,0.7615941559557649,0.0,0.7615940614319875,0.7460679984455996,0.6420149920119997,0.0,1.0
119,2.0,8.0,1.0,0.0,0.0,0.9999997749296758,0.7615941559557649,0.0,0.7460679984455996,0.7615940614319875,0.6420149920119997,0.0,1.0
120,10.0,4.0,0.0,1.0,44.5,0.999329299739067,0.0,0.7615941559557649,0.7615941542245016,0.7613123351430517,0.0,0.6420149920119997,1.0
121,5.0,6.0,1.0,0.0,9.5,0.9999877116507956,0.7615941559557649,0.0,0.7615560214388488,0.7615889951160996,0.6420149920119997,0.0,1.0
122,11.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.7615941557214638,0.0,0.0,0.0,1.0
123,16.0,16.0,1.0,0.0,44.8,0.9999999999999747,0.7615941559557649,0.0,0.7615941559557542,0.7615941559557542,0.6420149920119997,0.0,0.0
124,2.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.7460679984455996,0.0,0.0,0.0,1.0
125,7.0,11.0,1.0,0.0,0.8,0.9999999994421064,0.7615941559557649,0.0,0.7615934575140083,0.7615941557214638,0.6420149920119997,0.0,1.0
126,11.0,4.0,0.0,1.0,11.1,0.999329299739067,0.0,0.7615941559557649,0.7615941557214638,0.7613123351430517,0.0,0.6420149920119997,1.0
127,2.0,9.0,1.0,1.0,16.8,0.9999999695400409,0.7615941559557649,0.7615941559557649,0.7460679984455996,0.7615941431633633,0.6420149920119997,0.6420149920119997,1.0
128,2.0,11.0,1.0,0.0,0.0,0.9999999994421064,0.7615941559557649,0.0,0.7460679984455996,0.7615941557214638,0.6420149920119997,0.0,1.0
129,11.0,11.0,1.0,0.0,3.1,0.9999999994421064,0.7615941559557649,0.0,0.7615941557214638,0.7615941557214638,0.6420149920119997,0.0,1.0
130,6.0,9.0,1.0,1.0,8.8,0.9999999695400409,0.7615941559557649,0.7615941559557649,0.7615889951160996,0.7615941431633633,0.6420149920119997,0.6420149920119997,1.0
131,7.0,6.0,0.0,1.0,31.4,0.9999877116507956,0.0,0.7615941559557649,0.7615934575140083,0.7615889951160996,0.0,0.6420149920119997,1.0
132,3.0,6.0,0.0,0.0,3.5,0.9999877116507956,0.0,0.0,0.7595094447988621,0.7615889951160996,0.0,0.0,1.0
133,9.0,16.0,0.0,0.0,15.4,0.9999999999999747,0.0,0.0,0.7615941431633633,0.7615941559557542,0.0,0.0,1.0
134,12.0,1.0,1.0,0.0,0.0,0.7615941559557649,0.7615941559557649,0.0,0.7615941559240557,0.6420149920119997,0.6420149920119997,0.0,1.0
135,16.0,0.0,0.0,1.0,96.9,0.0,0.0,0.7615941559557649,0.7615941559557542,0.0,0.0,0.6420149920119997,0.0
136,5.0,7.0,0.0,0.0,42.1,0.9999983369439447,0.0,0.0,0.7615560214388488,0.7615934575140083,0.0,0.0,0.0
137,10.0,10.0,1.0,1.0,51.5,0.9999999958776927,0.7615941559557649,0.7615941559557649,0.7615941542245016,0.7615941542245016,0.6420149920119997,0.6420149920119997,0.0
138,11.0,16.0,1.0,1.0,8.6,0.9999999999999747,0.7615941559557649,0.7615941559557649,0.7615941557214638,0.7615941559557542,0.6420149920119997,0.6420149920119997,1.0
139,10.0,11.0,1.0,0.0,2.4,0.9999999994421064,0.7615941559557649,0.0,0.7615941542245016,0.7615941557214638,0.6420149920119997,0.0,1.0
140,10.0,6.0,1.0,0.0,0.9,0.9999877116507956,0.7615941559557649,0.0,0.7615941542245016,0.7615889951160996,0.6420149920119997,0.0,1.0
141,6.0,0.0,0.0,1.0,27.9,0.0,0.0,0.7615941559557649,0.7615889951160996,0.0,0.0,0.6420149920119997,0.0
142,6.0,2.0,0.0,1.0,24.8,0.9640275800758169,0.0,0.7615941559557649,0.7615889951160996,0.7460679984455996,0.0,0.6420149920119997,0.0
143,8.0,14.0,0.0,1.0,82.0,0.9999999999986171,0.0,0.7615941559557649,0.7615940614319875,0.7615941559551841,0.0,0.6420149920119997,0.0
144,10.0,3.0,0.0,0.0,5.0,0.9950547536867305,0.0,0.0,0.7615941542245016,0.7595094447988621,0.0,0.0,1.0
145,8.0,3.0,0.0,0.0,0.6,0.9950547536867305,0.0,0.0,0.7615940614319875,0.7595094447988621,0.0,0.0,1.0
146,13.0,14.0,0.0,0.0,0.5,0.9999999999986171,0.0,0.0,0.7615941559514735,0.7615941559551841,0.0,0.0,1.0
147,13.0,11.0,1.0,0.0,1.6,0.9999999994421064,0.7615941559557649,0.0,0.7615941559514735,0.7615941557214638,0.6420149920119997,0.0,1.0
148,3.0,7.0,1.0,1.0,6.0,0.9999983369439447,0.7615941559557649,0.7615941559557649,0.7595094447988621,0.7615934575140083,0.6420149920119997,0.6420149920119997,1.0
149,8.0,7.0,0.0,0.0,1.2,0.9999983369439447,0.0,0.0,0.7615940614319875,0.7615934575140083,0.0,0.0,1.0
150,8.0,3.0,0.0,1.0,49.8,0.9950547536867305,0.0,0.7615941559557649,0.7615940614319875,0.7595094447988621,0.0,0.6420149920119997,0.0
151,16.0,11.0,1.0,0.0,6.3,0.9999999994421064,0.7615941559557649,0.0,0.7615941559557542,0.7615941557214638,0.6420149920119997,0.0,1.0
152,1.0,5.0,1.0,1.0,0.0,0.9999092042625951,0.7615941559557649,0.7615941559557649,0.6420149920119997,0.7615560214388488,0.6420149920119997,0.6420149920119997,1.0
153,14.0,4.0,0.0,0.0,0.0,0.999329299739067,0.0,0.0,0.7615941559551841,0.7613123351430517,0.0,0.0,1.0
154,1.0,16.0,0.0,1.0,33.5,0.9999999999999747,0.0,0.7615941559557649,0.6420149920119997,0.7615941559557542,0.0,0.6420149920119997,0.0
155,15.0,15.0,0.0,1.0,38.1,0.9999999999998128,0.0,0.7615941559557649,0.7615941559556862,0.7615941559556862,0.0,0.6420149920119997,1.0
156,16.0,2.0,1.0,0.0,7.5,0.9640275800758169,0.7615941559557649,0.0,0.7615941559557542,0.7460679984455996,0.6420149920119997,0.0,1.0
157,14.0,7.0,1.0,1.0,1.5,0.9999983369439447,0.7615941559557649,0.7615941559557649,0.7615941559551841,0.7615934575140083,0.6420149920119997,0.6420149920119997,1.0
158,7.0,12.0,0.0,1.0,3.8,0.9999999999244973,0.0,0.7615941559557649,0.7615934575140083,0.7615941559240557,0.0,0.6420149920119997,1.0
159,9.0,12.0,0.0,1.0,7.9,0.9999999999244973,0.0,0.7615941559557649,0.7615941431633633,0.7615941559240557,0.0,0.6420149920119997,1.0
160,6.0,3.0,1.0,1.0,1.5,0.9950547536867305,0.7615941559557649,0.7615941559557649,0.7615889951160996,0.7595094447988621,0.6420149920119997,0.6420149920119997,1.0
161,14.0,12.0,1.0,1.0,0.0,0.9999999999244973,0.7615941559557649,0.7615941559557649,0.7615941559551841,0.7615941559240557,0.6420149920119997,0.6420149920119997,1.0
162,1.0,9.0,0.0,1.0,131.8,0.9999999695400409,0.0,0.7615941559557649,0.6420149920119997,0.7615941431633633,0.0,0.6420149920119997,0.0
163,4.0,16.0,0.0,0.0,11.2,0.9999999999999747,0.0,0.0,0.7613123351430517,0.7615941559557542,0.0,0.0,1.0
164,15.0,12.0,0.0,1.0,4.7,0.9999999999244973,0.0,0.7615941559557649,0.7615941559556862,0.7615941559240557,0.0,0.6420149920119997,0.0
165,16.0,7.0,0.0,0.0,10.4,0.9999983369439447,0.0,0.0,0.7615941559557542,0.7615934575140083,0.0,0.0,1.0
166,12.0,3.0,0.0,0.0,0.0,0.9950547536867305,0.0,0.0,0.7615941559240557,0.7595094447988621,0.0,0.0,1.0
167,7.0,15.0,0.0,0.0,0.8,0.9999999999998128,0.0,0.0,0.7615934575140083,0.7615941559556862,0.0,0.0,1.0
168,9.0,5.0,0.0,1.0,6.8,0.9999092042625951,0.0,0.7615941559557649,0.7615941431633633,0.7615560214388488,0.0,0.6420149920119997,1.0
169,11.0,7.0,1.0,1.0,4.6,0.9999983369439447,0.7615941559557649,0.7615941559557649,0.7615941557214638,0.7615934575140083,0.6420149920119997,0.6420149920119997,1.0
170,3.0,0.0,0.0,0.0,6.8,0.0,0.0,0.0,0.7595094447988621,0.0,0.0,0.0,1.0
171,6.0,3.0,0.0,0.0,1.4,0.9950547536867305,0.0,0.0,0.7615889951160996,0.7595094447988621,0.0,0.0,1.0
172,9.0,2.0,1.0,1.0,14.1,0.9640275800758169,0.7615941559557649,0.7615941559557649,0.7615941431633633,0.7460679984455996,0.6420149920119997,0.6420149920119997,0.0
173,13.0,4.0,0.0,0.0,0.0,0.999329299739067,0.0,0.0,0.7615941559514735,0.7613123351430517,0.0,0.0,1.0
174,16.0,0.0,1.0,0.0,17.8,0.0,0.7615941559557649,0.0,0.7615941559557542,0.0,0.6420149920119997,0.0,1.0
175,0.0,9.0,0.0,0.0,5.7,0.9999999695400409,0.0,0.0,0.0,0.7615941431633633,0.0,0.0,1.0
176,3.0,3.0,1.0,0.0,0.8,0.9950547536867305,0.7615941559557649,0.0,0.7595094447988621,0.7595094447988621,0.6420149920119997,0.0,1.0
