39,21.0,9.0,3550.0,435.0,277.0,3.6,2.8,292689.0,104828.0,1.0,2609.0,997461.0,3.4165957723043914e-06,78.0
40,19.0,13.0,3798.0,348.0,222.0,3.6,4.8,1013563.0,885994.0,1.3,660.0,1014594.0,9.866184933743634e-07,77.0
41,3.0,1.0,411.0,53.0,16.0,1.2,4.6,294255.0,7831.0,2.2,3741.0,1821334.0,3.3984129411564798e-06,97.0
42,5.0,1.0,309.0,37.0,42.0,0.2,0.2,20830.0,24601.0,1.4,2804.0,1776871.0,4.800768122899664e-05,96.0
43,31.0,2.0,4587.0,286.0,132.0,6.8,18.2,229893.0,38377.0,4.0,1458.0,1109734.0,4.349849712692427e-06,73.0
44,1.0,0.0,3645.0,250.0,156.0,0.2,0.2,18141.0,70828.0,2.0,496.0,1079114.0,5.512375282509233e-05,89.0
45,1.0,1.0,1242.0,279.0,120.0,0.2,0.2,356664.0,349244.0,2.8,1934.0,1759984.0,2.8037592804432183e-06,95.0
46,7.0,3.0,1360.0,115.0,99.0,2.4,3.4,80145.0,22427.0,1.8,495.0,1046338.0,1.2477384740158463e-05,91.0
47,24.0,34.0,3712.0,118.0,92.0,0.2,0.2,102973.0,25526.0,1.6,334.0,1752571.0,9.711283540345527e-06,93.0
48,1.0,1.0,1630.0,74.0,65.0,0.2,0.2,63651.0,124637.0,1.2,6927.0,1879024.0,1.5710672259665992e-05,95.0
49,0.0,0.0,1076.0,71.0,140.0,0.6,0.4,71539.0,48756.0,3.2,135.0,1443416.0,1.3978389409972183e-05,94.0
50,19.0,0.0,3154.0,302.0,120.0,6.0,5.6,231905.0,45438.0,1.7,135.0,1054933.0,4.312110562514823e-06,77.0
51,8.0,1.0,4687.0,478.0,212.0,1.2,1.4,248995.0,24777.0,3.0,1197.0,1470019.0,4.0161449025080826e-06,87.0
52,2.0,1.0,3456.0,199.0,143.0,0.2,0.2,13373.0,19947.0,4.0,459.0,1316662.0,7.477753682793689e-05,91.0
53,33.0,3.0,2603.0,272.0,194.0,4.2,4.8,753295.0,85799.0,1.0,192.0,1069163.0,1.3275011781572955e-06,83.0
54,2.0,0.0,925.0,128.0,87.0,0.8,6.8,395229.0,88354.0,2.4,704.0,1756390.0,2.5301787065220416e-06,91.0
55,0.0,0.0,1188.0,115.0,79.0,0.2,0.2,6090.0,20123.0,1.2,794.0,1059268.0,0.00016420361247947455,96.0
56,43.0,53.0,1012.0,250.0,147.0,1.0,3.61,1635551.0,1526410.0,147.0,90.0,10.0,6.114147464677042e-07,0.0
57,2.0,0.0,1770.0,95.0,74.0,0.6,0.6,10302.0,37454.0,2.0,164.0,1057232.0,9.706853038245001e-05,94.0
58,86.0,78.0,6870.0,484.0,356.0,8.2,15.0,344994.0,151519.0,5.4,512.0,1539402.0,2.8986011350922047e-06,60.0
59,72.0,65.0,3269.0,319.0,200.0,2.2,5.39,305717.0,55090.0,5.4,186.0,1308784.0,3.2709989958033082e-06,81.0
60,29.0,15.0,2799.0,438.0,181.0,10.42,7.82,537341.0,148680.0,4.0,311.0,1007726.0,1.861015630670282e-06,74.0
61,2.0,0.0,2977.0,159.0,127.0,2.2,2.4,51139.0,66704.0,2.4,162.0,1760360.0,1.9554547410000195e-05,80.0
62,1.0,0.0,304.0,58.0,46.0,0.2,0.2,1397.0,10710.0,1.2,225.0,1759638.0,0.0007158196134574087,98.0
63,3.0,1.0,3060.0,154.0,106.0,0.8,0.8,27921.0,19649.0,2.0,535.0,1735083.0,3.581533612692955e-05,91.0
64,11.0,4.0,4533.0,431.0,337.0,6.8,4.0,171401.0,77556.0,2.5,337.0,1136933.0,5.83427167869499e-06,75.0
65,1.0,1.0,2428.0,191.0,96.0,0.2,0.2,22571.0,24071.0,2.0,842.0,1383738.0,4.430463869567144e-05,93.0
66,20.0,27.0,1209.0,99.0,42.0,1.0,1.6,417136.0,280732.0,2.6,1210.0,1760954.0,2.397299681638602e-06,90.0
67,2.0,1.0,2538.0,200.0,118.0,0.6,3.2,29061.0,22557.0,1.2,418.0,1113773.0,3.4410378170056086e-05,89.0
68,48.0,59.0,1137.0,157.0,91.0,0.8,0.8,130417.0,123332.0,4.2,2524.0,1575485.0,7.667712031406949e-06,93.0
69,16.0,14.0,630.0,39.0,42.0,0.2,0.2,3971.0,6865.0,2.2,5613.0,1683274.0,0.0002518257365902795,98.0
70,1.0,1.0,2444.0,91.0,152.0,0.2,0.2,86880.0,23199.0,2.8,321.0,1703744.0,1.151012891344383e-05,92.0
71,9.0,1.0,2779.0,308.0,190.0,3.2,1.4,173458.0,110845.0,5.0,2864.0,1559789.0,5.7650843431839405e-06,88.0
72,3.0,2.0,380.0,47.0,10.0,0.4,1.4,21957.0,2478.0,1.0,8507.0,1862716.0,4.554356241745229e-05,98.0
73,260.0,1.0,993.0,79.0,60.0,1.34,4.41,354307.0,23354.0,1.2,162.0,952564.0,2.822411072883121e-06,85.0
74,9.0,6.0,3915.0,169.0,121.0,3.0,3.4,170292.0,27567.0,2.7,421.0,1026229.0,5.872266459962888e-06,84.0
75,1.0,0.0,251.0,17.0,18.0,0.6,1.4,445.0,2290.0,1.0,7560.0,1873974.0,0.0022471910112359553,96.0
76,4.0,4.0,2369.0,85.0,136.0,0.2,0.2,6027.0,377608.0,2.0,326.0,1389325.0,0.00016592002654720425,91.0
77,1.0,0.0,1576.0,109.0,111.0,0.2,0.2,9675.0,51611.0,2.0,338.0,1064992.0,0.00010335917312661498,95.0
78,68.0,70.0,2012.0,338.0,332.0,0.4,1.0,39811.0,30496.0,4.2,136.0,1044910.0,2.511868579035945e-05,91.0
79,14.0,13.0,1642.0,194.0,201.0,0.4,1.0,587932.0,495713.0,1.0,645.0,1082777.0,1.7008769721668492e-06,81.0
80,235.0,253.0,2173.0,406.0,183.0,1.2,0.4,1050030.0,39200.0,2.0,143.0,975350.0,9.523537422740303e-07,88.0
81,0.0,0.0,266.0,46.0,39.0,0.2,0.2,17961.0,5218.0,1.0,7227.0,1847184.0,5.567618729469406e-05,98.0
82,4.0,0.0,2139.0,192.0,76.0,2.8,4.0,254183.0,69772.0,1.8,218.0,1752714.0,3.934173410495588e-06,86.0
83,0.0,0.0,156.0,9.0,14.0,0.2,0.2,1046.0,10826.0,1.8,8524.0,1866256.0,0.0009560229445506692,98.0
84,7.0,4.0,916.0,112.0,133.0,3.0,4.6,104384.0,96116.0,1.6,2921.0,1737634.0,9.580012262415695e-06,88.0
85,4.0,1.0,1751.0,148.0,125.0,0.6,2.0,419384.0,40810.0,6.4,2621.0,1378523.0,2.384449573660416e-06,86.0
86,10.0,2.0,1490.0,279.0,229.0,1.6,1.4,168863.0,24702.0,1.0,688.0,971408.0,5.921960405772727e-06,89.0
87,1.0,0.0,534.0,72.0,56.0,0.2,0.2,1687.0,20954.0,3.0,1314.0,1713731.0,0.0005927682276229994,98.0
88,17.0,25.0,186.0,22.0,22.0,0.2,0.2,63036.0,12936.0,1.2,7580.0,1877200.0,1.5863950758296846e-05,97.0
89,1.0,0.0,508.0,196.0,77.0,0.2,0.2,259438.0,266905.0,2.4,1702.0,1759920.0,3.854485464735313e-06,96.0
90,13.0,3.0,744.0,45.0,66.0,1.2,1.0,52868.0,11534.0,1.0,7564.0,1871114.0,1.891503366875993e-05,92.0
91,1.0,1.0,1811.0,226.0,132.0,0.6,0.6,314015.0,45517.0,1.0,486.0,1115851.0,3.1845612470741845e-06,90.0
92,77.0,96.0,5275.0,461.0,387.0,3.99,1.0,211372.0,39920.0,142.0,70.0,30.0,4.7309955907121095e-06,0.0
93,13.0,11.0,3085.0,406.0,273.0,1.4,4.2,342384.0,133641.0,1.0,193.0,1101050.0,2.920697228842469e-06,82.0
94,28.0,16.0,3269.0,431.0,269.0,2.59,7.39,503221.0,204217.0,5.4,150.0,1534435.0,1.9871984674725417e-06,81.0
95,0.0,0.0,156.0,10.0,14.0,0.2,0.2,2088.0,4065.0,1.0,7326.0,1867559.0,0.0004789272030651341,99.0
96,49.0,60.0,778.0,109.0,84.0,0.6,0.6,70750.0,34542.0,1.0,644.0,1017838.0,1.4134275618374558e-05,93.0
97,0.0,0.0,2355.0,228.0,121.0,0.2,0.2,29610.0,25019.0,1.0,183.0,1136872.0,3.3772374197906115e-05,92.0
98,55.0,68.0,4149.0,462.0,267.0,3.4,1.6,531019.0,385011.0,403.0,73.0,26.0,1.8831717885800697e-06,0.0
99,37.0,55.0,956.0,81.0,40.0,0.4,0.8,296870.0,22289.0,1.5,1729.0,1009814.0,3.368477784889009e-06,94.0
100,2.0,0.0,549.0,49.0,64.0,0.6,4.2,116406.0,217353.0,1.4,7663.0,1879211.0,8.590622476504648e-06,91.0
101,1.0,1.0,1072.0,58.0,44.0,0.2,0.2,261668.0,133124.0,1.8,8228.0,1863022.0,3.821636577648012e-06,97.0
102,1.0,0.0,1617.0,143.0,112.0,0.4,0.6,12219.0,3838.0,2.0,365.0,1382544.0,8.183975775431704e-05,95.0
103,0.0,0.0,1533.0,83.0,85.0,0.2,0.2,16672.0,26572.0,1.2,1283.0,1055874.0,5.998080614203455e-05,94.0
104,11.0,6.0,4938.0,596.0,711.0,1.8,1.0,89363.0,38418.0,1.0,336.0,1024986.0,1.1190313664492015e-05,81.0
105,30.0,8.0,4113.0,479.0,348.0,10.0,18.2,239482.0,38730.0,1.7,210.0,1083712.0,4.175679174217686e-06,64.0
106,6.0,1.0,6213.0,317.0,271.0,3.8,1.8,100052.0,30511.0,3.0,363.0,1015990.0,9.994802702594651e-06,80.0
107,12.0,4.0,5671.0,179.0,125.0,2.4,4.8,357299.0,130956.0,4.4,148.0,1526715.0,2.7987763749688637e-06,75.0
108,1.0,1.0,341.0,52.0,40.0,0.6,0.6,29813.0,24090.0,2.2,381.0,1716736.0,3.3542414382987286e-05,98.0
109,13.0,9.0,1409.0,104.0,95.0,2.2,2.2,58232.0,54434.0,2.5,650.0,1062995.0,1.7172688556120345e-05,84.0
110,1.0,0.0,2497.0,362.0,169.0,0.8,2.0,262300.0,41748.0,2.4,2632.0,1042780.0,3.812428516965307e-06,82.0
111,3.0,0.0,2881.0,164.0,361.0,2.2,4.2,32995.0,180178.0,1.6,1258.0,1055720.0,3.0307622367025306e-05,85.0
112,12.0,9.0,607.0,50.0,20.0,2.4,3.21,37751.0,6467.0,1.4,1783.0,1784160.0,2.648936452014516e-05,93.0
113,8.0,1.0,2025.0,315.0,249.0,6.4,2.4,412247.0,27624.0,2.0,5317.0,1860229.0,2.4257302054350913e-06,84.0
114,5.0,1.0,2312.0,80.0,81.0,0.2,0.2,5089.0,14521.0,2.0,835.0,1750304.0,0.00019650225977598743,90.0
115,18.0,4.0,2940.0,447.0,377.0,4.8,1.8,194915.0,71553.0,1.6,243.0,965794.0,5.13044147448888e-06,83.0
116,23.0,13.0,1379.0,99.0,90.0,0.4,0.4,41732.0,84195.0,2.4,213.0,1719302.0,2.396242691459791e-05,96.0
117,7.0,1.0,2697.0,552.0,496.0,0.2,0.2,581228.0,478856.0,1.5,134.0,1051256.0,1.7204952273462394e-06,83.0
118,20.0,1.0,5777.0,677.0,569.0,11.8,5.8,500122.0,41626.0,1.2,152.0,1024738.0,1.9995121190429536e-06,59.0
119,39.0,36.0,1278.0,136.0,107.0,1.0,1.0,294454.0,32347.0,2.0,1018.0,1051102.0,3.396116201511951e-06,89.0
120,1.0,0.0,917.0,70.0,37.0,0.6,1.0,16214.0,19692.0,3.5,2854.0,1009477.0,6.167509559639817e-05,95.0
121,0.0,0.0,1704.0,365.0,358.0,0.2,0.2,11320.0,39615.0,2.2,556.0,1702181.0,8.833922261484099e-05,90.0
122,19.0,14.0,2843.0,245.0,183.0,2.99,4.79,209223.0,124323.0,2.0,2339.0,1090427.0,4.779589242100534e-06,81.0
123,8.0,7.0,1658.0,141.0,80.0,0.6,1.0,147920.0,20071.0,3.0,557.0,996139.0,6.760411032990806e-06,88.0
124,38.0,56.0,1193.0,88.0,85.0,0.2,0.2,6800.0,23963.0,2.6,765.0,1131310.0,0.00014705882352941175,93.0
125,6.0,2.0,1456.0,106.0,64.0,0.6,2.2,110222.0,27276.0,1.0,356.0,1021286.0,9.072598936691405e-06,92.0
126,0.0,0.0,1311.0,99.0,72.0,0.2,0.2,7261.0,23751.0,2.2,323.0,1118797.0,0.0001377220768489189,93.0
127,26.0,37.0,1203.0,101.0,73.0,0.8,0.8,107456.0,186673.0,2.0,6561.0,1852306.0,9.306134603930912e-06,92.0
128,1.0,0.0,3591.0,219.0,113.0,1.0,4.0,494383.0,20340.0,4.0,202.0,1040878.0,2.0227232732517096e-06,87.0
129,2.0,1.0,1767.0,170.0,62.0,0.8,0.8,119982.0,9697.0,1.6,5910.0,1863094.0,8.334583520861462e-06,95.0
130,29.0,40.0,1906.0,118.0,90.0,0.8,2.0,8175.0,27313.0,3.6,166.0,1107088.0,0.00012232415902140674,88.0
131,0.0,0.0,765.0,81.0,62.0,0.2,0.2,34390.0,36627.0,1.2,1723.0,1771888.0,2.907822041291073e-05,91.0
132,3.0,2.0,922.0,101.0,65.0,0.8,3.79,4190.0,16327.0,1.3,211.0,1022715.0,0.00023866348448687351,96.0
133,1.0,0.0,639.0,142.0,128.0,0.2,0.2,13625.0,39037.0,3.4,389.0,1708934.0,7.339449541284403e-05,96.0
134,1.0,0.0,336.0,39.0,37.0,0.4,0.4,4079.0,8482.0,2.2,1066.0,1711875.0,0.00024515812699190976,97.0
135,0.0,0.0,226.0,31.0,34.0,0.2,0.2,21032.0,19301.0,1.0,6234.0,1857173.0,4.754659566375048e-05,97.0
136,2.0,0.0,667.0,131.0,141.0,1.4,4.8,2185.0,12395.0,1.0,7617.0,1879974.0,0.0004576659038901602,95.0
137,2.0,0.0,534.0,59.0,64.0,2.2,2.2,95619.0,57562.0,2.8,1100.0,1785865.0,1.0458172538930548e-05,82.0
138,0.0,0.0,1558.0,96.0,86.0,0.2,0.2,96181.0,138854.0,1.0,1884.0,1711538.0,1.0397063869163348e-05,89.0
139,3.0,3.0,1293.0,94.0,103.0,0.2,0.2,80560.0,26332.0,1.7,697.0,1047581.0,1.2413108242303873e-05,95.0
140,8.0,7.0,3288.0,257.0,175.0,0.2,0.2,34842.0,45553.0,2.6,259.0,968504.0,2.870099305435968e-05,87.0
141,31.0,44.0,1768.0,101.0,69.0,1.0,1.0,61547.0,48953.0,1.0,216.0,1125099.0,1.624774562529449e-05,88.0
142,2.0,0.0,3542.0,293.0,178.0,0.8,0.4,27494.0,42157.0,2.0,206.0,1137126.0,3.637157197934095e-05,87.0
143,5.0,0.0,3744.0,172.0,117.0,0.6,2.0,174906.0,28502.0,1.0,162.0,1014147.0,5.717356751626588e-06,83.0
144,8.0,2.0,3014.0,245.0,288.0,2.0,0.6,64641.0,482422.0,2.6,434.0,1016594.0,1.5470057703315233e-05,83.0
145,1.0,0.0,1139.0,85.0,43.0,0.2,0.2,25711.0,5372.0,1.8,492.0,1742376.0,3.889385865971763e-05,92.0
146,2.0,0.0,738.0,119.0,53.0,1.8,1.8,649012.0,198478.0,2.0,2133.0,1817235.0,1.5408035598725448e-06,76.0
147,2.0,1.0,206.0,32.0,14.0,0.2,0.2,197577.0,13197.0,1.2,7202.0,1874062.0,5.061317865945935e-06,98.0
148,2.0,2.0,1177.0,105.0,146.0,0.4,0.4,98413.0,390064.0,2.0,120.0,1380834.0,1.0161259183237987e-05,88.0
149,36.0,7.0,5442.0,675.0,383.0,5.8,3.8,619161.0,49966.0,7.2,573.0,1292381.0,1.6150888056579792e-06,67.0
150,0.0,0.0,5241.0,289.0,271.0,0.2,0.2,24691.0,350196.0,2.4,1295.0,1377797.0,4.050058725851525e-05,87.0
151,644.0,9.0,4506.0,264.0,176.0,1.8,3.19,202621.0,114122.0,2.3,245.0,1063034.0,4.935322597361577e-06,76.0
152,0.0,0.0,188.0,11.0,33.0,0.2,0.2,2439.0,6947.0,1.2,7725.0,1882294.0,0.0004100041000410004,98.0
153,79.0,72.0,5033.0,593.0,499.0,9.0,5.2,489658.0,44708.0,1.7,306.0,1027808.0,2.042241727899881e-06,59.0
154,7.0,2.0,3426.0,121.0,103.0,0.6,0.6,100253.0,53470.0,2.6,159.0,1519462.0,9.974763847465912e-06,90.0
155,2.0,1.0,198.0,13.0,24.0,0.2,0.2,8636.0,11574.0,1.0,7385.0,1874944.0,0.0001157943492357573,98.0
156,26.0,39.0,1681.0,99.0,152.0,0.2,0.2,5788.0,102550.0,3.0,391.0,1061328.0,0.00017277125086385625,93.0
157,5.0,1.0,2122.0,134.0,91.0,1.0,1.8,623731.0,7854.0,5.8,333.0,1341090.0,1.6032552494585006e-06,83.0
158,2.0,1.0,740.0,174.0,31.0,1.0,1.0,1260379.0,17197.0,2.6,3131.0,1845962.0,7.934121403165238e-07,95.0
159,0.0,0.0,367.0,62.0,43.0,0.4,0.6,38562.0,12342.0,1.2,710.0,1753534.0,2.5932264924018465e-05,96.0
160,55.0,59.0,5513.0,327.0,213.0,0.4,0.4,122053.0,99901.0,1.2,228.0,981948.0,8.193161987005645e-06,80.0
161,3.0,2.0,1505.0,93.0,86.0,1.6,3.6,33117.0,58751.0,1.0,898.0,1132768.0,3.0195971857354228e-05,89.0
162,5.0,4.0,3334.0,243.0,139.0,0.2,0.2,9967.0,55289.0,2.2,917.0,1646168.0,0.00010033109260559848,93.0
163,33.0,7.0,6062.0,617.0,627.0,8.78,9.38,570314.0,337127.0,7.4,115.0,1539693.0,1.7534200457993316e-06,53.0
164,29.0,17.0,3626.0,229.0,331.0,2.4,1.8,95892.0,649135.0,1.0,252.0,999570.0,1.0428398615108665e-05,76.0
165,5.0,1.0,676.0,104.0,56.0,0.8,0.8,22221.0,13409.0,1.0,232.0,1747290.0,4.5002475136132486e-05,94.0
166,3.0,0.0,2408.0,121.0,55.0,2.6,6.6,346759.0,261168.0,3.2,4697.0,1828213.0,2.8838472829832825e-06,91.0
167,14.0,3.0,3117.0,457.0,400.0,5.21,2.0,143833.0,30140.0,3.0,291.0,969090.0,6.952507421801673e-06,79.0
168,35.0,47.0,628.0,62.0,36.0,0.8,1.0,181004.0,9809.0,1.4,1616.0,1708194.0,5.524739784756138e-06,94.0
169,1.0,0.0,1773.0,98.0,121.0,0.4,0.4,48938.0,29183.0,4.0,150.0,1053547.0,2.0434018554088846e-05,92.0
170,0.0,0.0,132.0,6.0,9.0,0.2,0.2,416.0,4514.0,1.0,7739.0,1880280.0,0.002403846153846154,99.0
171,3.0,0.0,3051.0,157.0,115.0,0.6,0.8,306491.0,69347.0,4.2,3108.0,1539470.0,3.2627385469720156e-06,90.0
172,3.0,0.0,942.0,68.0,72.0,0.6,1.0,122953.0,112252.0,2.0,1860.0,1525842.0,8.133189104779875e-06,95.0
173,4.0,4.0,2215.0,208.0,206.0,1.0,1.2,225023.0,60418.0,1.5,318.0,1101534.0,4.443990169893744e-06,88.0
174,1.0,0.0,1763.0,72.0,61.0,0.8,1.2,4240.0,9021.0,1.4,1345.0,1746206.0,0.0002358490566037736,94.0
175,7.0,5.0,1939.0,156.0,113.0,0.6,0.8,64527.0,60547.0,1.0,590.0,1310239.0,1.5497388690005733e-05,86.0
176,2.0,0.0,817.0,43.0,73.0,0.4,0.8,102203.0,26343.0,1.3,494.0,1014829.0,9.784448597399294e-06,96.0
177,3.0,0.0,2095.0,118.0,91.0,0.4,0.4,317741.0,97914.0,5.0,410.0,1522066.0,3.1472173877466237e-06,90.0
178,24.0,5.0,2198.0,134.0,137.0,1.4,1.4,49285.0,50462.0,2.8,914.0,1537662.0,2.0290149132596125e-05,89.0
179,87.0,106.0,5490.0,491.0,299.0,1.4,1.2,101447.0,90854.0,5.4,537.0,1335731.0,9.857363943734166e-06,80.0
180,7.0,0.0,5339.0,364.0,240.0,1.4,1.4,671122.0,426880.0,6.2,1256.0,1337077.0,1.4900420489866225e-06,80.0
181,19.0,24.0,961.0,151.0,124.0,2.2,0.8,71986.0,28290.0,2.6,852.0,1704750.0,1.3891590031394994e-05,93.0
182,8.0,2.0,3211.0,342.0,290.0,0.4,0.4,182187.0,136185.0,1.5,128.0,1044367.0,5.488865835652379e-06,89.0
183,0.0,0.0,220.0,32.0,14.0,0.2,0.2,127427.0,7746.0,1.2,8542.0,1864168.0,7.847630407998304e-06,98.0
184,10.0,9.0,3305.0,179.0,161.0,0.8,1.2,23778.0,15635.0,2.4,1140.0,1458098.0,4.205568172260072e-05,89.0
185,5.0,1.0,734.0,71.0,80.0,0.4,0.4,17817.0,27947.0,1.0,834.0,1035170.0,5.6126171633832856e-05,96.0
186,35.0,5.0,1636.0,402.0,152.0,8.0,7.0,609058.0,609562.0,251.0,78.0,22.0,1.6418797552942413e-06,0.0
187,42.0,0.0,3642.0,187.0,119.0,10.78,32.53,244853.0,34785.0,1.2,284.0,1092806.0,4.084083102922978e-06,62.0
188,14.0,9.0,2521.0,167.0,99.0,1.2,2.0,95741.0,40725.0,1.6,1419.0,963726.0,1.0444845990745866e-05,85.0
189,43.0,25.0,6291.0,390.0,288.0,4.6,5.6,257974.0,192468.0,7.0,2339.0,1327936.0,3.876359633141324e-06,74.0
190,15.0,2.0,2374.0,132.0,121.0,0.4,0.8,30493.0,41061.0,3.0,150.0,1018368.0,3.279441183222379e-05,91.0
191,11.0,10.0,2961.0,141.0,102.0,0.2,0.2,94910.0,22005.0,1.0,329.0,976061.0,1.0536297545042672e-05,92.0
192,7.0,1.0,948.0,111.0,48.0,1.6,3.4,324006.0,3073.0,2.6,6213.0,1731014.0,3.0863625982234895e-06,90.0
193,34.0,24.0,5281.0,696.0,622.0,6.99,1.8,362147.0,173227.0,2.0,250.0,1031463.0,2.761309633933182e-06,69.0
194,39.0,56.0,2165.0,175.0,188.0,0.2,0.2,6088.0,38736.0,3.0,203.0,1021519.0,0.000164257555847569,92.0
195,14.0,1.0,1923.0,403.0,314.0,1.8,4.0,522927.0,132931.0,3.4,514.0,1698622.0,1.91231280847996e-06,84.0
196,44.0,53.0,4539.0,586.0,371.0,6.6,2.6,416014.0,21148.0,3.5,224.0,980310.0,2.4037652578999744e-06,73.0
197,18.0,9.0,1401.0,91.0,81.0,2.0,2.0,210993.0,71322.0,196.0,87.0,12.0,4.739493727280052e-06,0.0
